seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
2549986039929 100 0.986328 0.986328 -1.80966e-14 -0.0154836 -0.00527873 -0.0473945 0.180971 NAN NAN
2549986039929 200 0.981855 0.981855 2.33147e-14 -0.0339031 0.0222935 -0.0108817 0.0842856 NAN NAN
2549986039929 300 0.978438 0.978438 -1.43219e-14 -0.00120221 -0.0300769 0.0340015 -0.0257219 NAN NAN
2549986039929 400 0.978191 0.978191 -9.4369e-15 0.0111845 0.0378115 0.164895 0.249207 NAN NAN
2549986039929 500 0.977706 0.977706 -1.9984e-14 -0.00876288 -0.00217368 -0.0183146 -0.285339 NAN NAN
2549986039929 600 0.976478 0.976478 1.57652e-14 -0.00242484 0.0198517 0.156428 0.195306 NAN NAN
2549986039929 700 0.977849 0.977849 6.88338e-15 -0.00587915 0.0247611 0.0494968 -0.105592 NAN NAN
2549986039929 800 0.977258 0.977258 -1.11022e-15 -0.0190462 -0.0170319 -0.0811209 -0.367976 NAN NAN
2549986039929 900 0.974716 0.974716 1.02141e-14 0.020484 -0.00917741 -0.0441456 -0.227183 NAN NAN
2549986039929 1000 0.972552 0.972552 -1.27676e-14 -0.0111962 -0.0550842 -0.0182852 0.341712 NAN NAN
2549986039929 1100 0.972448 0.971328 0.0011195 0.00240608 0.0182452 0.171807 0.81853 0.029352 0.174807
2549986039929 1200 0.967959 0.9638 0.00415956 0.0155384 0.0170532 0.19021 0.776096 0.0422248 0.289622
2549986039929 1300 0.964207 0.955616 0.00859083 0.0125659 -0.00839655 0.152555 0.879918 0.0316876 0.406312
2549986039929 1400 0.956877 0.939662 0.0172145 0.0226745 0.00360788 0.254761 0.943975 0.0579174 0.531716
2549986039929 1500 0.945717 0.908583 0.0371346 -0.0229115 -0.00671046 0.713745 0.985951 0.128849 0.675972
2549986039929 1600 0.926982 0.867846 0.0591365 0.00587494 0.00281881 0.73984 0.968766 0.213443 0.713347
2549986039929 1700 0.892916 0.788458 0.104458 0.0200934 -0.0163675 0.836916 0.986975 0.269052 0.786584
2549986039929 1800 0.856912 0.68347 0.173442 0.00462321 0.00495799 0.924394 0.997391 0.364177 0.853698
2549986039929 1900 0.800634 0.535651 0.264983 -0.0131534 -0.015589 0.968282 0.99682 0.484071 0.892383
2549986039929 2000 0.720406 0.331538 0.388868 0.00184567 0.0213914 0.978264 0.99778 0.619634 0.935783
2549986039929 2100 0.722405 0.333158 0.389247 -0.00189233 0.00716287 0.988217 0.998263 0.607527 0.941299
2549986039929 2200 0.72972 0.330763 0.398956 0.00735561 0.0198593 0.985452 0.998238 0.623111 0.941329
2549986039929 2300 0.729563 0.331847 0.397716 -0.0157874 0.00688293 0.98392 0.998905 0.622733 0.946205
2549986039929 2400 0.729822 0.333676 0.396146 0.00140157 0.00821899 0.98583 0.998876 0.627424 0.941458
2549986039929 2500 0.728102 0.329672 0.39843 -0.00607142 -0.00320925 0.980466 0.998494 0.614173 0.95152
2549986039929 2600 0.72785 0.330397 0.397453 -0.0133398 0.0149293 0.992484 0.998369 0.618617 0.949154
2549986039929 2700 0.726551 0.331235 0.395316 -0.022099 -0.00233183 0.98465 0.998438 0.60888 0.95127
2549986039929 2800 0.734976 0.332818 0.402158 -0.000471206 -0.00243638 0.984275 0.997451 0.624846 0.954707
2549986039929 2900 0.743361 0.330483 0.412877 0.00625825 -0.00493869 0.985756 0.997916 0.632442 0.963634
2549986039929 3000 0.744828 0.331336 0.413492 0.0134306 0.00150651 0.984293 0.998574 0.622787 0.964425
