seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231094 11988 m2 0.0207171 0.322459 0.454469 0 0.188031
1231094 14805 m2 0.114791 -0.484764 0.592842 0 0.073705
1231094 12460 m2 0.373008 -0.113593 0.913067 0 0.093775
1231094 13337 m2 0.323755 0.0121188 0.909004 0 0.0863113
1231094 17394 m2 0.0450697 -0.360907 0.467149 0 0.0335626
1231094 13091 m2 0.200647 0.172014 0.840645 0 0.119568
1231094 26695 m2 0.0119522 0.0313502 0.069999 0 0.0154936
1231094 26697 m2 0.0233068 0.206177 -0.279949 0 0.00758884
1231094 23260 m2 0.0208167 -0.105199 0.431258 0 0.05671
1231094 14491 m2 0.0996016 -0.356232 0.673461 0 0.0614627
1231094 12366 m2 0.297211 -0.171468 -0.823451 0 -0.0275978
1231094 9284 m2 0.307918 0.256533 -0.413346 0 -0.00770774
1231094 11230 m2 0.159363 0.00533861 -0.618981 0 -0.027456
1231094 9479 m2 0.414193 -0.139086 -0.92146 0 -0.0595604
1231094 14819 m2 0.240239 -0.265347 -0.830875 0 -0.0649979
1231094 14547 m2 0.245568 0.056925 -0.879625 0 -0.179102
1231094 14997 m2 0.0711155 0.0417813 -0.724639 0 -0.137366
