seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231221 586845 m2 0.0248 0.338602 0.407576 0.0354615 0.0172918
1231221 197795 m2 0.17165 0.199882 0.704929 -0.0103939 0.0563018
1231221 594185 m2 0.01875 0.153647 0.404045 0.0373816 0.0187823
1231221 316081 m2 0.1093 0.138208 0.682644 -0.0159363 0.00535133
1231221 279027 m2 0.0352 0.322409 0.40434 -0.0185467 0.027718
1231221 314404 m2 0.0838 0.339691 0.508536 0.0254807 0.0421317
1231221 337690 m2 0.0149 0.277255 0.212578 0.0226456 0.0213128
1231221 74993 m2 0.0165 0.13762 0.392127 0.0394792 -0.0167341
1231221 513207 m2 0.0133 0.00552198 0.2654 0.039574 0.033943
1231221 623727 m2 0.01355 0.328977 0.423582 -0.00104809 0.0706571
1231221 624970 m2 0.02135 0.231067 0.442786 -0.0134361 0.0211276
1231221 112264 m2 0.0486 0.0990836 0.608682 -0.0190304 0.0225787
1231221 593181 m2 0.01865 -0.13247 0.488942 0.00145789 0.0422093
1231221 624737 m2 0.01395 0.321995 0.286271 0.0719427 0.00609884
1231221 541155 m2 0.01465 -0.00582236 0.445734 -0.0113748 0.00195664
1231221 661675 m2 0.0101 0.0262738 0.355707 -0.0232489 0.0139176
1231221 261870 m2 0.1743 0.331301 0.678714 0.0356209 0.0373803
1231221 728413 m2 0.011 -0.0869124 0.351788 -0.0464053 -0.0526012
1231221 239833 m2 0.05445 0.364871 0.468628 0.0319803 0.0603208
1231221 422729 m2 0.0978 -0.0186557 0.73266 0.0230811 0.0184018
1231221 171233 m2 0.0969 0.442433 0.488322 0.0246429 -0.000869767
1231221 134035 m2 0.0758 0.1605 0.633071 -0.0355754 0.0417812
1231221 427938 m2 0.0141 -0.370326 0.464897 0.00256212 0.0186813
1231221 249479 m2 0.01965 -0.236873 0.370025 0.0347048 0.0499643
1231221 624254 m2 0.0165 0.323646 0.26096 -0.00224723 -0.0481763
1231221 381705 m2 0.0355 0.372202 0.380395 0.0754683 -0.00678893
1231221 342495 m2 0.0495 -0.376451 0.352601 -0.0934279 0.0227855
1231221 456631 m2 0.0451 -0.076186 0.621807 -0.0227423 0.0375377
1231221 636656 m2 0.0114 -0.0152785 0.263554 0.00770876 0.0199664
1231221 626497 m2 0.0257 0.315729 0.478975 0.0165313 0.00946304
1231221 365872 m2 0.01585 0.295638 0.402303 -0.0144175 0.0490024
1231221 25546 m2 0.15145 -0.246066 0.674503 -0.0692065 0.0366355
1231221 642856 m2 0.04645 -0.0385603 0.512611 0.017096 -0.00149003
1231221 574610 m2 0.0105 0.284317 0.350208 -0.00612784 -0.0253136
1231221 653405 m2 0.0194 0.015726 0.454743 -0.00228069 0.0366182
1231221 659442 m2 0.01995 -0.360176 0.345707 0.013535 0.00554138
1231221 395147 m2 0.13815 -0.190631 0.679948 0.0296282 0.0444858
1231221 108295 m2 0.1426 -0.202 0.726875 0.00778964 -0.0157382
1231221 596153 m2 0.02995 0.0673722 0.583656 -0.0433653 -0.00749422
1231221 462654 m2 0.02445 0.0177473 0.270865 0.0184019 0.0395008
1231221 261362 m2 0.0678 -0.113687 0.65537 0.0206846 0.0181597
1231221 551830 m2 0.03095 -0.347502 0.444939 0.037628 -0.0125655
1231221 256469 m2 0.01855 -0.210503 0.429402 0.053242 -0.021288
1231221 463388 m2 0.0133 0.353756 0.321756 0.0268354 -0.0206345
