seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231155 100 0.999882 0.999882 1.53211e-14 0.000178219 0.000610361 0.159533 0.314637 NAN NAN
1231155 200 1 1 7.32747e-15 -9.414e-06 -1.14497e-05 -0.0874773 -0.157459 NAN NAN
1231155 300 0.99996 0.99996 -1.24345e-14 0.000180958 -0.000465965 0.221961 0.135598 NAN NAN
1231155 400 0.999828 0.999828 -1.07692e-14 0.00265748 -0.000582052 -0.0208037 -0.367938 NAN NAN
1231155 500 0.999855 0.999855 -1.94289e-14 0.000709809 -0.00115986 -0.214601 0.14422 NAN NAN
1231155 600 0.999954 0.999954 6.43929e-15 0.000798949 -0.000111069 -0.175122 -0.140996 NAN NAN
1231155 700 0.999962 0.999962 -7.77156e-15 -0.000489999 -7.45094e-05 -0.00507138 -0.0854976 NAN NAN
1231155 800 0.99995 0.99995 -2.9976e-15 0.000603913 0.000507527 0.198533 0.00967314 NAN NAN
1231155 900 0.999943 0.999943 1.40998e-14 -0.000177395 -0.000286534 -0.0120885 0.0438556 NAN NAN
1231155 1000 0.999889 0.999889 4.77396e-15 0.00176628 -0.000221273 0.196833 0.02937 NAN NAN
1231155 1100 0.998823 0.998808 1.48175e-05 0.000351854 0.000635338 0.0587842 0.302444 0.00373956 0.0395828
1231155 1200 0.995496 0.995496 4.27455e-08 -3.12254e-05 -9.64855e-05 0.137136 -0.12566 0.0142872 -0.00236873
1231155 1300 0.989208 0.989205 2.92687e-06 0.000165895 -0.000701296 0.180629 -0.0904187 0.0210696 0.00618018
1231155 1400 0.979609 0.979612 -3.28991e-06 6.29344e-05 -2.23166e-06 -0.0903969 -0.0903969 -0.0147769 0.00510266
1231155 1500 0.965209 0.965063 0.000146512 -0.00149265 -0.000741835 0.137762 0.0933744 0.0401412 0.0500318
1231155 1600 0.945142 0.944935 0.000206667 0.00155503 0.000521106 0.167533 -0.0136904 0.0330941 -0.027179
1231155 1700 0.916164 0.915585 0.000579201 0.00150636 0.00184763 0.262345 0.238793 0.0680298 0.0264795
1231155 1800 0.876996 0.863943 0.0130531 0.0135244 0.0717244 0.180415 0.535858 0.169039 0.424473
1231155 1900 0.820404 0.775362 0.045042 -0.0161462 0.128536 0.453071 0.657222 0.362129 0.459853
1231155 2000 0.752869 0.617536 0.135334 0.0228957 0.18701 0.74137 0.668177 0.637262 0.462299
1231155 2100 0.814309 0.570258 0.244052 0.117406 0.0607102 0.923143 0.807401 0.763007 0.60488
1231155 2200 0.824277 0.558801 0.265476 0.0806487 0.0404604 0.919866 0.869143 0.787038 0.69747
1231155 2300 0.827643 0.557949 0.269694 0.0815846 0.0580735 0.919963 0.877225 0.795972 0.711643
1231155 2400 0.837894 0.551646 0.286248 0.0418369 0.022468 0.939115 0.953729 0.796734 0.721629
1231155 2500 0.84379 0.544207 0.299583 0.0480287 -0.0332276 0.946726 0.964376 0.802715 0.774548
1231155 2600 0.849947 0.543513 0.306434 0.0420809 -0.056634 0.948191 0.956405 0.813876 0.801287
1231155 2700 0.84874 0.54458 0.30416 0.0415089 -0.0346645 0.943772 0.970382 0.806155 0.826525
1231155 2800 0.847648 0.548042 0.299606 0.0607064 -0.0267244 0.941006 0.968657 0.805885 0.836433
1231155 2900 0.852661 0.549114 0.303547 0.0564142 0.0200406 0.946917 0.954089 0.8142 0.812419
1231155 3000 0.847374 0.548553 0.298822 0.0577206 0.0123494 0.949886 0.954201 0.80413 0.807565
