seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231141 1420 m2 0.30715 0.106837 0.557153 0.157874 0.149421
1231141 1430 m2 0.20055 -0.000109369 0.700509 -0.286396 0.406178
1231141 1654 m2 0.2812 -0.143216 -0.692392 -0.305626 -0.180565
1231141 1715 m2 0.0458 0.443609 -0.0535259 0.762349 -0.242195
1231141 1618 m2 0.0923 0.0563236 -0.578878 -0.0272566 -0.642668
1231141 1651 m2 0.04725 -0.184744 0.232343 -0.480565 0.166976
1231141 1648 m2 0.0917 0.388382 -0.485023 0.69848 0.0901841
1231141 1816 m2 0.0606 0.312233 0.456147 0.830586 -0.107213
1231141 2131 m2 0.04605 -0.192032 0.0456887 -0.341614 -0.275606
1231141 2174 m2 0.0715 0.00806809 0.173994 -0.0330348 0.174749
1231141 2282 m2 0.1424 0.11138 -0.513412 0.158195 -0.112972
1231141 2543 m2 0.0202 -0.221047 0.117814 -0.603287 0.193088
1231141 2384 m2 0.01205 0.230703 0.182071 0.568635 -0.013569
