seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231206 100 0.999482 0.999482 1.46549e-14 -0.000537085 0.000786322 -0.00121895 0.107473 NAN NAN
1231206 200 0.999182 0.999182 -2.32037e-14 -0.00256959 -0.0092087 -0.0365502 -0.301398 NAN NAN
1231206 300 0.998651 0.998651 -5.28466e-14 0.0047269 -0.0129515 -0.10273 -0.0985716 NAN NAN
1231206 400 0.998259 0.998259 -2.75335e-14 0.000421079 -0.0145841 -0.0948613 -0.0780916 NAN NAN
1231206 500 0.997707 0.997707 -1.32117e-14 -0.00109868 0.000218675 0.0606231 -0.314859 NAN NAN
1231206 600 0.996905 0.996905 -7.77156e-15 0.0038563 0.0118928 -0.208563 -0.140276 NAN NAN
1231206 700 0.996315 0.996315 1.69864e-14 0.00410025 -0.00866544 -0.184314 -0.375654 NAN NAN
1231206 800 0.99605 0.99605 7.09433e-14 0.00163931 -0.0123674 -0.165508 -0.163771 NAN NAN
1231206 900 0.995545 0.995545 -2.59792e-14 0.00714165 -0.0164847 -0.0570451 -0.117643 NAN NAN
1231206 1000 0.994817 0.994817 -2.56462e-14 -0.00677244 0.000634257 0.085917 0.172379 NAN NAN
1231206 1100 0.994066 0.993157 0.000909242 -0.00838328 -0.00499168 0.228303 0.572084 0.0982348 0.27578
1231206 1200 0.992442 0.988883 0.00355959 -0.0163425 0.0010553 0.676961 0.621516 0.341187 0.310197
1231206 1300 0.990237 0.981004 0.009233 -0.0152177 -0.00229133 0.855337 0.79143 0.525816 0.444757
1231206 1400 0.987669 0.966073 0.0215959 -0.00771263 -0.01041 0.914005 0.859121 0.684054 0.604151
1231206 1500 0.985701 0.944223 0.0414783 -0.00411236 -0.0141645 0.962019 0.932193 0.783642 0.743862
1231206 1600 0.984145 0.908818 0.0753267 6.86897e-05 0.00107528 0.974126 0.952148 0.861376 0.81754
1231206 1700 0.983023 0.857871 0.125152 -0.00735513 -0.0043943 0.98626 0.977745 0.905647 0.882988
1231206 1800 0.979191 0.791357 0.187833 0.0206183 -0.0120006 0.991817 0.976003 0.928456 0.902796
1231206 1900 0.974509 0.687768 0.286741 0.0213339 -0.00798211 0.99513 0.983301 0.949189 0.920847
1231206 2000 0.962902 0.543384 0.419517 -0.000703552 -0.00133442 0.996813 0.980511 0.960241 0.931836
1231206 2100 0.965511 0.537386 0.428126 -0.0054751 0.000244789 0.99756 0.984275 0.964536 0.935708
1231206 2200 0.964924 0.53676 0.428164 -0.00070263 -0.0149561 0.997557 0.981724 0.963537 0.93573
1231206 2300 0.965066 0.534111 0.430955 0.00377768 -0.0158843 0.997491 0.980745 0.964478 0.936541
1231206 2400 0.96556 0.535881 0.429679 -0.000666303 -0.0109803 0.997332 0.980222 0.964323 0.938052
1231206 2500 0.965361 0.536338 0.429024 0.00630895 -0.00782623 0.997298 0.980798 0.96428 0.936476
1231206 2600 0.966347 0.534946 0.431402 -0.00330897 0.00213291 0.997134 0.986415 0.965704 0.938441
1231206 2700 0.967611 0.534944 0.432667 0.00599975 -0.0146344 0.997088 0.986402 0.96673 0.941929
1231206 2800 0.965535 0.534577 0.430958 0.00871811 0.000478245 0.996818 0.985336 0.96453 0.938796
1231206 2900 0.96564 0.533667 0.431973 -0.00490483 0.00951049 0.99695 0.984844 0.965113 0.93687
1231206 3000 0.96583 0.534091 0.431739 -0.00665607 0.0182166 0.996973 0.984157 0.965462 0.934954
