seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231139 1310 m2 0.65757 0.00849784 0.874036 0.127526 0.173053
1231139 1565 m2 0.191335 -0.188054 -0.822292 -0.384804 -0.260768
1231139 1768 m2 0.0518924 -0.235245 0.587327 -0.220861 0.421905
1231139 2069 m2 0.133815 0.439357 -0.646988 0.533601 -0.243254
1231139 1882 m2 0.269771 0.250585 -0.264742 0.134845 -0.178201
1231139 1873 m2 0.0864542 -0.186608 0.046303 -0.456121 -0.111308
1231139 1927 m2 0.0899402 -0.183236 -0.0470112 -0.378336 -0.266234
1231139 1999 m2 0.0516932 -0.178655 0.237902 -0.507977 0.258545
1231139 2315 m2 0.0625996 -0.196261 0.133986 -0.528021 -0.0268587
1231139 2518 m2 0.143825 0.506046 0.603551 0.224662 0.14178
