seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231131 1155 m2 0.2653 0.782521 0.239619 0.215603 0
1231131 1196 m2 0.29535 -0.051923 0.835271 0 0.130269
1231131 2306 m2 0.1005 -0.438247 0.382092 0.360559 0
1231131 1145 m2 0.3947 0.00907761 0.858374 0 0.224058
1231131 1436 m2 0.05525 0.223975 0.588864 0 0.181971
1231131 1448 m2 0.1903 0.0184962 -0.7945 0 -0.69746
1231131 2002 m2 0.1005 0.0109044 -0.176298 0 -0.1945
1231131 1863 m2 0.31015 0.835148 -0.213245 0.270645 0
1231131 1725 m2 0.1904 -0.697011 0.257598 -0.681142 0
1231131 1724 m2 0.2557 -0.423642 -0.565744 -0.113065 0
1231131 2746 m2 0.0175 -0.245037 -0.144323 -0.457186 0
