seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231104 100 14.2999 14.2999 -8.95284e-13 0 3.0237e-05 NAN -0.0999104 NAN NAN
1231104 200 13.5994 13.5994 -2.38387e-12 0 -8.53909e-05 NAN -0.045842 NAN NAN
1231104 300 12.8995 12.8995 2.27729e-12 0 8.09844e-06 NAN 0.094272 NAN NAN
1231104 400 12.1997 12.1997 2.0659e-12 0 3.9346e-05 NAN 0.0550534 NAN NAN
1231104 500 11.4976 11.4976 1.43885e-13 0 0.000313663 NAN 0.0802739 NAN NAN
1231104 600 10.7993 10.7993 -1.90603e-12 0 4.81223e-06 NAN -0.0443032 NAN NAN
1231104 700 10.0984 10.0984 -1.30207e-12 0 -0.000146104 NAN -0.100053 NAN NAN
1231104 800 9.39917 9.39917 1.08358e-12 0 0.000342822 NAN 0.128761 NAN NAN
1231104 900 8.69863 8.69863 1.60938e-12 0 -6.54242e-05 NAN 0.0845745 NAN NAN
1231104 1000 7.99999 7.99999 1.15463e-14 0 1.15533e-05 NAN -0.0524864 NAN NAN
1231104 1100 7.24048 7.24054 -5.84259e-05 0 8.36199e-05 NAN -0.0875859 NAN -0.0108469
1231104 1200 6.39046 6.39036 0.000102903 0 9.39244e-05 NAN 0.0253275 NAN -0.00854227
1231104 1300 5.52854 5.42101 0.107536 0 -0.0229507 NAN 0.434666 NAN 0.354428
1231104 1400 4.82057 4.32856 0.492011 0 -0.0844851 NAN 0.808517 NAN 0.613638
1231104 1500 4.35838 3.25818 1.1002 0 -0.021727 NAN 0.973138 NAN 0.866622
1231104 1600 3.68075 2.54017 1.14058 0 -0.0117261 NAN 0.981531 NAN 0.901344
1231104 1700 2.95948 1.93752 1.02195 0 -0.0288196 NAN 0.97861 NAN 0.911292
1231104 1800 2.23519 1.40517 0.830015 0 -0.0269015 NAN 0.970805 NAN 0.912163
1231104 1900 1.53199 0.931364 0.600628 0 -0.033113 NAN 0.964803 NAN 0.914621
1231104 2000 0.937001 0.487212 0.449789 0 0.0105571 NAN 0.982811 NAN 0.949455
1231104 2100 0.961619 0.471733 0.489886 0 0.00586071 NAN 0.99257 NAN 0.956521
1231104 2200 0.961541 0.471542 0.489999 0 0.0128139 NAN 0.992111 NAN 0.955862
1231104 2300 0.961805 0.470251 0.491554 0 0.0120348 NAN 0.991745 NAN 0.956714
1231104 2400 0.96024 0.47203 0.48821 0 0.0127317 NAN 0.992418 NAN 0.955437
1231104 2500 0.964112 0.471017 0.493094 0 0.0112226 NAN 0.991839 NAN 0.958929
1231104 2600 0.961901 0.472231 0.48967 0 0.00393375 NAN 0.992329 NAN 0.955922
1231104 2700 0.961877 0.471361 0.490516 0 0.00991578 NAN 0.992503 NAN 0.956243
1231104 2800 0.96099 0.471938 0.489052 0 0.00981129 NAN 0.991078 NAN 0.956208
1231104 2900 0.961248 0.473886 0.487362 0 0.0033855 NAN 0.992074 NAN 0.956211
1231104 3000 0.958316 0.472798 0.485518 0 0.0036745 NAN 0.992039 NAN 0.954237
