seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231140 100 0.999859 0.999859 3.44169e-15 0.000406464 -0.00024421 0.248997 -0.0712539 NAN NAN
1231140 200 0.999828 0.999828 -7.21645e-15 -0.00215325 -4.91215e-05 -0.0841835 0.0324757 NAN NAN
1231140 300 0.999448 0.999448 -7.21645e-15 -0.000283705 0.000566921 0.185163 -0.121217 NAN NAN
1231140 400 0.999783 0.999783 1.16573e-14 -0.000109385 0.000292559 0.123638 -0.0532617 NAN NAN
1231140 500 0.999868 0.999868 1.56541e-14 -0.000174043 -0.0001643 0.212768 0.0962301 NAN NAN
1231140 600 0.999819 0.999819 -1.4766e-14 -8.96143e-06 -6.26902e-05 0.119167 -0.0693703 NAN NAN
1231140 700 0.99998 0.99998 5.55112e-16 2.47878e-05 -6.479e-05 -0.1964 -0.0707041 NAN NAN
1231140 800 0.999971 0.999971 -2.44249e-15 -3.79004e-05 8.24731e-07 0.103577 -0.02129 NAN NAN
1231140 900 0.999987 0.999987 -3.88578e-15 -4.38265e-05 1.67477e-05 -0.192409 0.0231885 NAN NAN
1231140 1000 0.998657 0.998657 -7.66054e-15 -0.00225469 -0.00239462 0.0200021 0.211434 NAN NAN
1231140 1100 0.995227 0.995238 -1.02054e-05 0.000712793 1.77949e-05 -0.101805 -0.0484527 -0.0145882 -0.0100297
1231140 1200 0.980912 0.980176 0.000736189 -0.00549085 -0.0035588 -0.0824701 0.245007 -0.0112671 0.0533868
1231140 1300 0.958513 0.958454 5.88907e-05 -0.000181857 0.00021803 0.0760371 0.127699 0.0086203 0.00512132
1231140 1400 0.928439 0.925671 0.00276808 9.10739e-05 0.00626685 0.141306 0.342736 0.0292486 0.0796051
1231140 1500 0.914111 0.862262 0.0518494 -0.0251665 0.0838424 0.0875882 0.824057 0.0850409 0.615161
1231140 1600 0.885672 0.817681 0.067991 -0.00945175 0.086938 0.149043 0.865132 0.103666 0.764505
1231140 1700 0.887685 0.706547 0.181138 -0.0403151 -0.0296497 0.146023 0.924883 0.142545 0.771648
1231140 1800 0.867035 0.610503 0.256531 -0.0577823 -0.0331724 0.309753 0.974305 0.30652 0.837573
1231140 1900 0.820097 0.518383 0.301713 -0.0133176 0.00618007 0.469467 0.986721 0.50344 0.881065
1231140 2000 0.764881 0.386673 0.378209 0.109886 0.0212593 0.769119 0.986267 0.697829 0.917206
1231140 2100 0.794139 0.373868 0.42027 0.162647 0.031847 0.906894 0.98216 0.743796 0.921815
1231140 2200 0.806263 0.365067 0.441196 0.105534 0.0277193 0.938102 0.983629 0.766446 0.919818
1231140 2300 0.805197 0.36589 0.439307 0.0938351 0.0342504 0.92788 0.985569 0.766624 0.916007
1231140 2400 0.818617 0.367154 0.451463 0.0855924 0.0199679 0.945648 0.982379 0.785174 0.922727
1231140 2500 0.831724 0.368345 0.463379 0.0666864 0.0274123 0.957477 0.983873 0.793413 0.920068
1231140 2600 0.82948 0.364796 0.464683 0.0539097 0.0256646 0.956218 0.98182 0.795358 0.920728
1231140 2700 0.830716 0.366258 0.464458 0.0898135 0.0439042 0.956596 0.984743 0.795661 0.9179
1231140 2800 0.825497 0.368613 0.456884 0.0382098 0.0401934 0.960753 0.981932 0.78768 0.91945
1231140 2900 0.83015 0.369501 0.460649 0.0369656 0.0391168 0.967941 0.983304 0.791824 0.919781
1231140 3000 0.82991 0.367394 0.462516 0.0565672 0.0398787 0.961436 0.982438 0.793269 0.915703
