seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231210 83866 m2 0.23595 -0.054723 0.703439 0 0.0319447
1231210 616562 m2 0.02035 0.326564 0.383747 0 -0.054866
1231210 34280 m2 0.03505 0.0648792 0.565291 -0.00348504 0
1231210 22033 m2 0.01425 -0.102357 0.4489 0 0.0359767
1231210 666365 m2 0.03835 -0.164411 0.385454 0.0095399 0
1231210 525068 m2 0.0278 0.324543 0.465784 0.0923501 0
1231210 522528 m2 0.02795 -0.276894 0.354667 -0.0182806 0
1231210 550376 m2 0.0288 -0.180309 0.404287 0 0.036176
1231210 622010 m2 0.01025 -0.238594 0.261274 0 -0.071906
1231210 644662 m2 0.0223 -0.0210086 0.457153 -0.0111469 0
1231210 687690 m2 0.0129 0.121625 0.206139 0 0.0315192
1231210 347751 m2 0.06285 -0.123588 0.536945 0 0.0395088
1231210 374705 m2 0.06645 -0.0836147 0.465423 0 0.0427882
1231210 208046 m2 0.21335 -0.049202 -0.441206 0 -0.0148164
1231210 517858 m2 0.0173 -0.0515482 0.316459 0 -0.00738177
1231210 333347 m2 0.04485 0.406023 0.380628 0 0.0200739
1231210 510554 m2 0.0473 0.110004 0.338551 0 -0.0431596
1231210 299944 m2 0.03205 0.0816487 0.0973867 0 0.0248399
1231210 223574 m2 0.11455 0.306273 0.557639 0 0.0526695
1231210 206323 m2 0.05125 0.248074 0.527864 0.0198181 0
1231210 488929 m2 0.0291 0.089346 0.532089 0 0.0202525
1231210 685128 m2 0.02575 0.303818 0.36957 0.0588333 0
1231210 199083 m2 0.0312 -0.19229 0.0959789 0 0.0459839
1231210 610472 m2 0.025 0.36764 0.440086 0.0423792 0
1231210 696639 m2 0.01205 -0.242538 0.241511 0 -0.057237
1231210 465374 m2 0.0104 0.0551196 0.100006 0.0210821 0
1231210 212882 m2 0.0659 -0.172957 -0.162134 0 -0.0201672
1231210 574900 m2 0.0121 0.222938 0.341263 0.00823205 0
1231210 667099 m2 0.0145 -0.16906 0.41898 0 0.00723136
1231210 668099 m2 0.01835 0.0776894 0.441233 -0.00679362 0
1231210 450632 m2 0.0869 -0.181783 0.370982 -0.0357279 0
1231210 250445 m2 0.0666 0.043972 0.39243 -0.043946 0
1231210 504227 m2 0.02765 -0.234661 0.350648 -0.0175391 0
1231210 605223 m2 0.014 -0.168779 0.252519 -0.0176009 0
1231210 648904 m2 0.0162 0.181414 0.229742 0.0380697 0
1231210 493231 m2 0.01165 -0.131533 0.0736576 0 -0.0251419
1231210 621991 m2 0.0148 -0.197246 0.361661 0 0.0324202
1231210 644165 m2 0.01355 0.206892 0.410595 0 0.0531807
1231210 459005 m2 0.01115 -0.0810888 0.266819 0.0182246 0
1231210 345517 m2 0.0349 -0.00780394 0.30918 0 0.00903825
1231210 337344 m2 0.05595 0.0672435 0.542845 -0.00405132 0
1231210 472883 m2 0.02545 -0.0678001 0.418283 0 0.0349473
1231210 680450 m2 0.0171 0.121328 0.348506 -0.0390914 0
1231210 343287 m2 0.06475 0.261139 -0.0972571 0 0.0443169
1231210 210375 m2 0.0676 -0.209116 -0.331614 -0.0491576 0
1231210 686099 m2 0.0141 0.319178 0.329904 0.00566789 0
1231210 362751 m2 0.02685 -0.133146 0.451705 0 0.0528927
1231210 193054 m2 0.03695 -0.283944 0.029171 0 0.0100684
1231210 586487 m2 0.01085 0.038457 0.326035 0 0.0155189
1231210 679240 m2 0.01125 0.176235 0.362729 0 0.00355373
1231210 139746 m2 0.03945 -0.102435 0.569803 0 0.0560026
1231210 40207 m2 0.0101 0.248645 0.176651 0 0.00959524
1231210 7539 m2 0.06625 -0.0594223 0.251946 0 -0.037117
1231210 665596 m2 0.02125 -0.201114 0.383553 0 0.0250947
1231210 667575 m2 0.02085 0.317539 0.418815 0.0286972 0
1231210 685348 m2 0.012 -0.0032563 0.238862 -0.00164682 0
1231210 576390 m2 0.01045 -0.244053 0.294591 0 -0.0806206
1231210 522218 m2 0.0313 0.104637 0.526293 0 0.000184675
1231210 709597 m2 0.0223 0.323959 0.384672 0 0.0623344
