seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231187 609725 m2 0.0163 -0.119424 0.482316 -0.0517016 0
1231187 486561 m2 0.0301 0.102336 0.564095 0.0694296 0
1231187 652286 m2 0.01685 -0.0731099 0.65275 0.0153663 0
1231187 187071 m2 0.11435 -0.109147 0.742634 -0.0684235 0
1231187 554961 m2 0.03985 0.0172099 0.581023 0.0664876 0
1231187 681948 m2 0.02995 0.0135319 0.585054 -0.0015899 0
1231187 259535 m2 0.05015 0.0929517 0.741964 0.0390027 0
1231187 683961 m2 0.0132 -0.180907 0.41976 -0.0547599 0
1231187 704728 m2 0.0125 0.214847 0.411299 0.0443134 0
1231187 464201 m2 0.0114 0.123675 0.361646 0.0762436 0
1231187 240599 m2 0.0365 0.032059 0.689401 0 0.0364611
1231187 67787 m2 0.0374 0.0194077 0.566792 0.000103511 0
1231187 475451 m2 0.0518 0.164167 0.708954 0.0468309 0
1231187 647796 m2 0.0158 0.195454 0.581102 0.0872863 0
1231187 262942 m2 0.0494 0.0436001 0.774112 -0.00499292 0
1231187 590975 m2 0.0857 -0.0152404 0.592953 -0.0447368 0
1231187 14816 m2 0.07185 -0.0156253 0.607576 -0.0249323 0
1231187 362835 m2 0.03765 -0.0191752 0.511819 0 -0.012287
1231187 698595 m2 0.0109 0.11077 0.539786 0 0.0286776
1231187 354371 m2 0.1295 0.0851233 0.802453 0.0408482 0
1231187 582871 m2 0.07925 -0.00359082 0.678237 0 0.0129884
1231187 490795 m2 0.01185 0.0111939 0.460041 -0.0297895 0
1231187 621670 m2 0.0139 -0.0931918 0.652342 -0.011029 0
1231187 650267 m2 0.0284 0.0513259 0.534169 -0.000568528 0
1231187 388074 m2 0.0465 0.154494 0.565577 0.0917753 0
1231187 454016 m2 0.02755 0.071161 0.556716 0.0263903 0
1231187 676834 m2 0.02815 -0.113235 0.442193 -0.0317452 0
1231187 56781 m2 0.05795 0.0179269 0.614682 0 0.0245128
1231187 168237 m2 0.03515 -0.0433605 0.440254 -0.0153568 0
1231187 337176 m2 0.0896 0.185623 0.621487 0.088248 0
1231187 497650 m2 0.0502 -0.172545 0.57408 -0.0113662 0
1231187 581342 m2 0.0171 -0.0155576 0.563869 0 0.0148014
1231187 644517 m2 0.01735 -0.0720439 0.467294 0 -0.00911771
1231187 228536 m2 0.3143 0.0214303 0.859377 0 0.0637968
1231187 267714 m2 0.1294 -0.0190234 0.810222 -0.0211114 0
1231187 279258 m2 0.0993 0.000780438 0.677507 0 0.0432628
1231187 669875 m2 0.0239 -0.00962496 0.555574 0 0.021773
1231187 507977 m2 0.013 0.142649 0.550314 0 0.0375242
1231187 400377 m2 0.0863 0.0365892 0.735994 0 -0.00750482
1231187 690199 m2 0.01545 -0.113755 0.481512 -0.0221355 0
1231187 12762 m2 0.0912 0.380388 0.708707 0.096115 0
1231187 668341 m2 0.03475 0.0900191 0.608939 0.0316083 0
1231187 469157 m2 0.02825 -0.170996 0.548367 0 0.00486722
1231187 187285 m2 0.0457 -0.000406121 0.548263 -0.00782626 0
1231187 627448 m2 0.0567 -0.0911071 0.500402 -0.0468864 0
1231187 566302 m2 0.01545 0.0731166 0.527552 0.0435804 0
1231187 297305 m2 0.0692 0.0811317 0.30203 0.0404163 0
1231187 682900 m2 0.0116 0.0109048 0.462592 0 0.0114631
1231187 305759 m2 0.0278 -0.148179 0.685039 -0.0550919 0
1231187 395277 m2 0.03615 -0.0779581 0.229583 0 0.0252557
1231187 409573 m2 0.11765 0.0932814 0.696513 0.0963312 0
1231187 436385 m2 0.06085 0.013711 0.569728 0.0366935 0
1231187 684687 m2 0.0111 0.177303 0.510739 0.020591 0
1231187 476447 m2 0.06475 0.188625 0.658005 0.0352325 0
1231187 400371 m2 0.0307 -0.124094 0.482089 -0.0417755 0
1231187 525540 m2 0.05255 0.244825 0.669678 0.0527847 0
1231187 39672 m2 0.1268 0.0244755 0.783643 0.0353842 0
1231187 511032 m2 0.02755 -0.0146319 0.480678 0 0.0283995
1231187 149090 m2 0.0421 0.00964132 0.600067 0 0.0060509
1231187 618491 m2 0.0432 0.107219 0.496677 0 0.00181418
1231187 574875 m2 0.0151 -0.111038 0.670834 0 0.01358
1231187 643331 m2 0.0114 -0.133464 0.448966 -0.0756522 0
1231187 245444 m2 0.14935 0.00958817 0.708625 0 0.0575934
1231187 169172 m2 0.24295 0.032347 0.812604 0 0.0166776
1231187 593738 m2 0.018 -0.0378301 0.513727 0.0246116 0
1231187 266495 m2 0.2542 0.0687547 0.895392 0 0.0139554
1231187 412044 m2 0.04675 0.0307982 0.58583 0 -0.00036122
1231187 703229 m2 0.01125 -0.0284123 0.669309 0.032659 0
1231187 430770 m2 0.07615 -0.177783 0.648601 -0.153656 0
1231187 378922 m2 0.06895 -0.241569 0.629538 -0.103459 0
1231187 620899 m2 0.0322 -0.0167074 0.480615 -0.0604328 0
1231187 490309 m2 0.0215 0.0173103 0.522285 0 0.0666924
1231187 679658 m2 0.0131 0.0460129 0.455946 0.0324841 0
1231187 667040 m2 0.01025 0.127943 0.578101 0.0591496 0
1231187 516971 m2 0.0438 0.124728 0.7051 0 0.00901139
1231187 621132 m2 0.0144 -0.0795023 0.537709 -0.0436947 0
1231187 715316 m2 0.0104 -0.158675 0.445548 0.042063 0
1231187 28414 m2 0.01545 -0.114184 0.517483 0 -0.0271614
1231187 360276 m2 0.03365 -0.0511335 0.591769 0 0.0369161
1231187 137669 m2 0.10255 0.00466451 0.738397 0.0215836 0
1231187 608791 m2 0.01325 -0.0600628 0.556017 0 0.0482683
1231187 222540 m2 0.28615 0.00905024 0.846144 0 0.0739648
1231187 686209 m2 0.0111 -0.102724 0.362774 -0.0160868 0
1231187 243063 m2 0.03415 0.0516538 0.755608 -0.0536668 0
1231187 426017 m2 0.01755 0.0213998 0.541954 0 -0.0356854
1231187 376663 m2 0.07225 -0.0148124 0.388838 -0.0563665 0
1231187 494227 m2 0.03225 -0.0819562 -0.187736 0 -0.0321589
1231187 567266 m2 0.0237 0.125257 0.626652 0.0342013 0
1231187 634408 m2 0.0122 0.129628 0.639671 0 -0.00957272
1231187 56753 m2 0.188 0.0220788 0.772649 0 0.0581866
1231187 699033 m2 0.01945 -0.14621 0.349031 -0.0845457 0
1231187 232249 m2 0.05925 0.0195999 0.614158 0.0161987 0
1231187 680167 m2 0.01015 0.27113 0.515107 0.0166543 0
1231187 170181 m2 0.0944 -0.108808 0.725419 -0.0535211 0
1231187 431513 m2 0.02095 -0.0871253 0.583949 0 0.0568918
1231187 211603 m2 0.14145 0.0112952 0.728266 0 0.0838703
1231187 407437 m2 0.05695 -0.0674631 0.58546 -0.0191877 0
1231187 568529 m2 0.02065 -0.061473 0.449946 -0.0408314 0
1231187 572315 m2 0.0315 -0.15183 0.444934 -0.0672217 0
1231187 654538 m2 0.01185 -0.051652 0.518788 0 0.0178669
1231187 71269 m2 0.0909 -0.0181221 0.254848 0 0.0409116
1231187 122029 m2 0.1028 -0.117371 0.597895 -0.0920018 0
1231187 485110 m2 0.04795 0.023929 0.518687 0 -0.0212688
1231187 258772 m2 0.08865 -0.207067 0.682369 -0.0760455 0
1231187 343589 m2 0.1216 0.0758222 0.756244 0.0439515 0
1231187 485814 m2 0.04905 0.0838028 0.72337 0 -0.0297381
1231187 554460 m2 0.0393 -0.0703334 0.491118 -0.0463148 0
1231187 153771 m2 0.0212 0.0836219 0.645137 -0.0227719 0
1231187 362083 m2 0.02855 -0.0630334 0.339012 0 0.0158092
1231187 710705 m2 0.01345 -0.0657168 0.380753 -0.0390874 0
1231187 662207 m2 0.0228 0.0233923 0.459227 -0.0104496 0
1231187 106533 m2 0.0572 -0.0295216 0.708334 -0.0311836 0
1231187 251444 m2 0.0299 0.200717 0.470803 0.0714519 0
1231187 478214 m2 0.01975 -0.0398964 0.338844 -0.0302477 0
1231187 436905 m2 0.0311 0.149972 0.682757 0.0621149 0
1231187 505498 m2 0.0396 -0.0541941 0.634162 -0.0305289 0
1231187 3958 m2 0.0826 -0.0162254 0.162883 0.0132787 0
1231187 477420 m2 0.01745 -0.130916 0.261382 -0.0353924 0
1231187 650012 m2 0.0152 0.167946 0.499403 0.0257099 0
1231187 302250 m2 0.10025 0.152583 0.839113 0.0293222 0
1231187 251184 m2 0.01115 -0.0490538 0.40538 0 0.0196589
1231187 69452 m2 0.0441 0.0529565 0.571887 0 6.31636e-05
1231187 107276 m2 0.1209 -0.0713645 0.734151 0.0386052 0
1231187 352108 m2 0.12325 -0.119029 0.748425 -0.102515 0
1231187 461858 m2 0.0673 -0.0414409 0.664138 -0.00877317 0
1231187 509723 m2 0.01435 -0.103265 0.419325 -0.0302846 0
1231187 437166 m2 0.0165 -0.0741965 0.54235 0 -0.00404253
1231187 642594 m2 0.01095 -0.00635845 0.49505 0 -0.0349784
1231187 333416 m2 0.0214 -0.100985 0.431156 -0.0338541 0
1231187 163312 m2 0.12855 0.0378903 0.535831 0.00737907 0
1231187 671772 m2 0.0153 0.169662 0.363659 0.0221407 0
1231187 56996 m2 0.0117 0.0667051 0.205428 0 -0.000798897
1231187 686469 m2 0.01345 0.19068 0.473962 0 0.0289951
1231187 377399 m2 0.078 0.094416 0.0657161 0.0615677 0
1231187 450171 m2 0.0333 -0.0480075 0.539645 0.0153664 0
1231187 282196 m2 0.0701 0.140078 0.342095 0.0687423 0
1231187 634146 m2 0.0233 -0.0619867 0.277964 -0.0197444 0
1231187 479443 m2 0.03 0.163136 0.552719 0.041322 0
1231187 712535 m2 0.013 -0.0733652 0.503076 -0.036597 0
1231187 439679 m2 0.01245 0.00172242 0.536165 -0.0176283 0
1231187 2136 m2 0.03745 -0.0271316 0.394571 0.0421774 0
1231187 461106 m2 0.0478 0.0558873 0.608591 0 0.0354312
1231187 103708 m2 0.0393 -0.0802677 0.43135 -0.00457368 0
1231187 703965 m2 0.0104 0.196685 0.474574 9.66198e-05 0
1231187 602559 m2 0.0172 -0.0714483 0.183614 -0.0111696 0
1231187 121008 m2 0.02055 -0.0777128 0.278749 0.0387917 0
1231187 544653 m2 0.0191 -0.129577 0.449483 -0.075445 0
1231187 320270 m2 0.0893 0.0921643 0.211757 0.0428009 0
1231187 666755 m2 0.01795 -0.139885 0.35531 0 -0.0151089
1231187 256489 m2 0.04915 0.013831 0.544877 0 0.0737422
1231187 285674 m2 0.07125 -0.216279 0.557148 -0.0340244 0
1231187 326079 m2 0.04115 -0.136399 0.637633 0 -0.000501585
1231187 624876 m2 0.0151 -0.00165852 0.665066 0 -0.00937893
1231187 149538 m2 0.04405 -0.135609 0.549644 0 0.0154562
1231187 93264 m2 0.09095 -0.201803 0.705517 -0.0402907 0
1231187 452172 m2 0.0489 -0.0469592 0.57659 0 0.0309695
1231187 99701 m2 0.0456 -0.0732358 0.568957 -0.0289479 0
1231187 146499 m2 0.01065 -0.0737273 0.553421 0 0.00857419
1231187 256996 m2 0.09815 -0.0912791 0.54158 0 0.0172842
1231187 51489 m2 0.0654 -0.0276788 0.692357 0 0.0308286
1231187 610148 m2 0.03 0.155917 0.519519 0.0417115 0
1231187 603525 m2 0.0193 0.121694 0.127589 0.0235439 0
1231187 584367 m2 0.0237 0.125257 0.626652 0 0.0656763
1231187 553945 m2 0.0229 -0.152918 0.527285 -0.0577758 0
1231187 285158 m2 0.03215 0.137852 0.570232 0.0174343 0
1231187 671507 m2 0.03445 0.00398112 0.470158 0.0187264 0
1231187 44893 m2 0.1598 0.0657019 0.455722 0 0.0173483
1231187 513017 m2 0.0228 0.122168 0.70916 0 0.00348604
1231187 439673 m2 0.0429 -0.148944 0.466069 -0.045105 0
1231187 611369 m2 0.02335 0.216652 0.388293 0 -0.0122847
1231187 129785 m2 0.13905 -0.0181324 0.506691 0 0.0238244
1231187 15230 m2 0.02425 -0.0334134 0.615549 0.00491431 0
1231187 253974 m2 0.02225 -0.119846 0.147143 0 0.0333
1231187 617729 m2 0.01215 -0.131685 0.36541 0 -0.0393404
1231187 544359 m2 0.04115 0.112008 -0.367131 0.0618849 0
1231187 526728 m2 0.0165 0.195846 0.0631589 0.0539961 0
1231187 637102 m2 0.01305 -0.0463946 0.309528 0 0.0332829
1231187 447359 m2 0.05665 0.0736181 0.475506 0.0635106 0
1231187 369485 m2 0.05235 -0.0519685 0.603961 -0.00567593 0
1231187 621101 m2 0.02585 -0.038735 0.311479 -0.0126254 0
1231187 419204 m2 0.0812 0.0772605 0.635084 0.0304017 0
1231187 589117 m2 0.0312 -0.0576805 0.646991 0 0.053586
1231187 418903 m2 0.02275 0.0476446 0.403766 -0.0253639 0
1231187 43153 m2 0.09945 -0.0266898 0.658564 0 0.00152886
1231187 693366 m2 0.0105 -0.0924894 0.269761 0 0.0196108
1231187 414028 m2 0.04135 -0.045008 0.299059 -0.0238794 0
1231187 160016 m2 0.04325 0.144978 0.0897014 0 0.025959
1231187 551347 m2 0.0226 -0.195522 0.162099 -0.049449 0
1231187 399292 m2 0.02675 0.242189 -0.256007 0.0755226 0
1231187 567983 m2 0.01065 -0.165556 0.467025 0 -0.0271443
1231187 380386 m2 0.0158 0.0265478 0.533326 0 0.00647466
1231187 442384 m2 0.0354 -0.173614 0.240264 -0.128043 0
1231187 497361 m2 0.0276 0.18304 0.496111 0.0622028 0
1231187 89666 m2 0.02025 -0.00900367 0.296576 0 0.0519843
1231187 159044 m2 0.0221 -0.0284042 0.677361 0 -0.00462172
1231187 261853 m2 0.04965 0.0885971 0.223161 0 -0.00365316
1231187 555612 m2 0.01045 -0.115097 0.394479 0 -0.015341
1231187 539626 m2 0.0137 -0.0615889 0.272978 0.00488924 0
1231187 681892 m2 0.01265 0.0325677 0.288767 0 -0.0188715
1231187 320723 m2 0.02905 -0.0302071 0.469869 0.0382191 0
1231187 37077 m2 0.13315 0.0380303 0.876577 0.0271988 0
1231187 295514 m2 0.08955 0.175965 0.0239829 0.0775262 0
