seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231214 100 0.995659 0.995659 3.44169e-14 0.000472929 -0.00560391 -0.00302273 0.186532 NAN NAN
1231214 200 0.991655 0.991655 -3.73035e-14 -0.00273552 -0.000521562 0.12332 -0.0330991 NAN NAN
1231214 300 0.990041 0.990041 3.60822e-14 0.000853834 -0.00346517 -0.0132127 0.196533 NAN NAN
1231214 400 0.988833 0.988833 1.72085e-14 0.0159188 -0.00735891 -0.152774 0.300274 NAN NAN
1231214 500 0.988833 0.988833 -8.77076e-15 0.0144023 -0.00562713 0.0978933 0.376791 NAN NAN
1231214 600 0.987291 0.987291 9.10383e-15 0.0165179 -0.0206448 -0.061122 0.233445 NAN NAN
1231214 700 0.985866 0.985866 2.55351e-14 0.018863 0.00214283 -0.136638 0.48269 NAN NAN
1231214 800 0.985494 0.985494 -4.10783e-15 -0.00161873 -0.000885056 0.157155 -0.614715 NAN NAN
1231214 900 0.985862 0.985862 1.96509e-14 -0.013171 0.0021026 0.0446552 -0.158446 NAN NAN
1231214 1000 0.983472 0.983472 7.99361e-15 -0.0180764 0.00322822 -0.00932641 -0.155118 NAN NAN
1231214 1100 0.98277 0.977468 0.00530211 0.000703754 0.00755868 0.174991 0.817361 0.0202856 0.259303
1231214 1200 0.980611 0.953997 0.0266139 -0.00306152 0.0034229 0.384921 0.952074 0.101942 0.567863
1231214 1300 0.974772 0.917566 0.0572056 -0.0157453 0.0059842 0.471701 0.986275 0.13299 0.695736
1231214 1400 0.966535 0.876669 0.0898662 0.035593 0.0125646 0.497131 0.983938 0.199415 0.777049
1231214 1500 0.958907 0.813695 0.145212 0.0198931 -0.00269876 0.612173 0.992152 0.23873 0.853814
1231214 1600 0.950344 0.740573 0.209771 -0.00792417 -0.00210756 0.900804 0.993522 0.343705 0.895544
1231214 1700 0.935557 0.678159 0.257397 -0.00654756 -0.000108468 0.857046 0.996543 0.436925 0.912718
1231214 1800 0.921216 0.596783 0.324432 0.00532478 -0.00172381 0.934545 0.997686 0.555694 0.929273
1231214 1900 0.904259 0.49821 0.406049 -0.00353378 0.00615338 0.980898 0.997637 0.646861 0.938755
1231214 2000 0.860526 0.369759 0.490767 0.000876582 0.0136158 0.987482 0.997499 0.717671 0.946146
1231214 2100 0.862324 0.361874 0.50045 0.00497048 0.00809055 0.983649 0.996281 0.725767 0.947659
1231214 2200 0.856551 0.360537 0.496014 0.0113156 0.0147772 0.983317 0.997145 0.723393 0.945721
1231214 2300 0.862013 0.354622 0.507391 0.00788249 -0.00763498 0.98528 0.997928 0.727845 0.948384
1231214 2400 0.85901 0.360746 0.498264 -0.00386156 -0.00996098 0.988461 0.997728 0.718017 0.941568
1231214 2500 0.85551 0.357513 0.497997 0.0151007 -0.0131368 0.986836 0.998329 0.713582 0.944476
1231214 2600 0.859191 0.354486 0.504704 -0.00807149 -0.000492858 0.985177 0.997619 0.71872 0.94711
1231214 2700 0.85623 0.355562 0.500668 0.0116685 -0.00601222 0.98223 0.997615 0.720066 0.944832
1231214 2800 0.856656 0.357306 0.49935 -0.00126103 -0.00257888 0.986339 0.997834 0.710853 0.946046
1231214 2900 0.855704 0.359541 0.496163 -0.00444152 -0.00296538 0.984567 0.997189 0.71615 0.942386
1231214 3000 0.848368 0.358409 0.489959 -0.0193799 -0.00886133 0.984843 0.997151 0.71069 0.938807
