seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231105 100 14.2997 14.2997 -7.79821e-13 0 7.57607e-06 NAN 0.0188914 NAN NAN
1231105 200 13.5991 13.5991 -2.51177e-12 0 -6.46714e-05 NAN -0.00830438 NAN NAN
1231105 300 12.8987 12.8987 1.69642e-12 0 -0.000192198 NAN 5.47236e-05 NAN NAN
1231105 400 12.1997 12.1997 1.32339e-12 0 0.000270537 NAN 0.211613 NAN NAN
1231105 500 11.4982 11.4982 2.13163e-14 0 0.000291094 NAN -0.072688 NAN NAN
1231105 600 10.7984 10.7984 -1.87939e-12 0 -0.000169901 NAN -0.0696384 NAN NAN
1231105 700 10.0994 10.0994 -1.35536e-12 0 7.27607e-05 NAN 0.0524864 NAN NAN
1231105 800 9.39914 9.39914 9.48575e-13 0 -2.23263e-05 NAN -0.110066 NAN NAN
1231105 900 8.69927 8.69927 1.54188e-12 0 -9.43578e-05 NAN -0.125312 NAN NAN
1231105 1000 8 8 0 0 0 NAN NAN NAN NAN
1231105 1100 7.2408 7.23892 0.00188246 0 -0.000747531 NAN 0.181136 NAN 0.0175595
1231105 1200 6.39084 6.39078 6.12652e-05 0 3.54156e-05 NAN 0.123058 NAN 0.00719895
1231105 1300 5.53569 5.45561 0.0800781 0 0.0142472 NAN 0.445888 NAN 0.339322
1231105 1400 4.89138 4.30696 0.584417 0 0.0651092 NAN 0.827217 NAN 0.802828
1231105 1500 4.33346 3.28898 1.04448 0 0.00764156 NAN 0.94666 NAN 0.891578
1231105 1600 3.68547 2.53826 1.14721 0 -0.0165203 NAN 0.982781 NAN 0.909347
1231105 1700 2.99742 1.90118 1.09625 0 0.00183217 NAN 0.988215 NAN 0.93601
1231105 1800 2.29857 1.36357 0.935007 0 0.0201004 NAN 0.984785 NAN 0.946981
1231105 1900 1.60695 0.888542 0.718405 0 0.0467876 NAN 0.982551 NAN 0.959962
1231105 2000 0.925918 0.488846 0.437072 0 0.0637308 NAN 0.978755 NAN 0.963811
1231105 2100 0.925228 0.48717 0.438058 0 0.0679135 NAN 0.978124 NAN 0.961956
1231105 2200 0.925905 0.487595 0.43831 0 0.0611429 NAN 0.975556 NAN 0.963875
1231105 2300 0.926403 0.487018 0.439386 0 0.0671032 NAN 0.977106 NAN 0.963146
1231105 2400 0.926368 0.488088 0.438281 0 0.0695446 NAN 0.979811 NAN 0.964369
1231105 2500 0.939922 0.483059 0.456863 0 0.0492614 NAN 0.984152 NAN 0.964741
1231105 2600 0.960822 0.472754 0.488068 0 0.0164982 NAN 0.991339 NAN 0.966898
1231105 2700 0.963032 0.469559 0.493473 0 0.0127404 NAN 0.991716 NAN 0.966729
1231105 2800 0.966339 0.469579 0.49676 0 0.00629663 NAN 0.992796 NAN 0.96872
1231105 2900 0.964722 0.470121 0.494602 0 0.00617203 NAN 0.993757 NAN 0.967209
1231105 3000 0.964799 0.468878 0.49592 0 0.00492263 NAN 0.991984 NAN 0.967298
