seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231209 100 0.999517 0.999517 7.32747e-14 0.00113481 0.000765866 -0.20244 0.281106 NAN NAN
1231209 200 0.998976 0.998976 -9.21485e-15 0.00197922 0.00863597 -0.0516069 0.163952 NAN NAN
1231209 300 0.998612 0.998612 -2.77556e-15 0.0114385 0.0065883 -0.0800731 0.474086 NAN NAN
1231209 400 0.998056 0.998056 -2.18714e-14 0.0215084 0.00579814 0.111371 -0.202748 NAN NAN
1231209 500 0.997667 0.997667 -2.44249e-15 0.00870249 0.0143639 0.0635138 -0.0487134 NAN NAN
1231209 600 0.997091 0.997091 -2.77556e-15 -0.000306656 0.0140662 -0.304208 -0.150304 NAN NAN
1231209 700 0.996167 0.996167 1.89848e-14 -0.0101301 0.0091319 -0.243657 0.226141 NAN NAN
1231209 800 0.996033 0.996033 1.03251e-14 -0.0229695 0.00389338 -0.103402 0.0362768 NAN NAN
1231209 900 0.995812 0.995812 -7.21645e-15 -0.0241461 0.0100758 -0.0401597 -0.0282432 NAN NAN
1231209 1000 0.995353 0.995353 3.60822e-14 0.00383412 0.012283 -0.116812 0.218866 NAN NAN
1231209 1100 0.99394 0.993386 0.00055362 0.0142897 0.000308141 0.161647 0.269783 0.0775567 0.132871
1231209 1200 0.991875 0.988019 0.00385628 -0.00733377 0.0132245 0.518064 0.525203 0.330364 0.180356
1231209 1300 0.988612 0.98057 0.0080419 -0.000100676 -0.00518904 0.711894 0.630807 0.455991 0.236925
1231209 1400 0.983739 0.967426 0.0163123 0.0164511 0.0101733 0.850631 0.685504 0.587897 0.338239
1231209 1500 0.979694 0.94472 0.0349744 0.0400327 0.0181618 0.918805 0.859919 0.719423 0.540087
1231209 1600 0.973568 0.909245 0.0643229 0.0390917 0.0355143 0.953831 0.791224 0.798916 0.586835
1231209 1700 0.969633 0.859332 0.110301 0.0479494 0.0334556 0.972586 0.923644 0.84845 0.676658
1231209 1800 0.964642 0.781587 0.183055 0.0299437 -0.0220438 0.976201 0.91965 0.88279 0.778853
1231209 1900 0.958817 0.673742 0.285075 0.0426594 -0.00711526 0.987361 0.951365 0.904698 0.85573
1231209 2000 0.946592 0.515422 0.431169 0.00802034 -0.0168791 0.993821 0.975728 0.928731 0.883663
1231209 2100 0.949449 0.510433 0.439016 0.00084292 -0.0479173 0.995168 0.972921 0.933324 0.884809
1231209 2200 0.947079 0.509914 0.437165 0.0247806 -0.0572366 0.991868 0.971158 0.931216 0.894101
1231209 2300 0.951543 0.505901 0.445642 -0.00387715 -0.0270755 0.994811 0.980593 0.934161 0.880993
1231209 2400 0.949819 0.503322 0.446497 -0.000419684 -0.000166796 0.994863 0.979098 0.932638 0.888568
1231209 2500 0.950091 0.50414 0.445951 0.0208475 -0.0207101 0.994884 0.974086 0.931646 0.874617
1231209 2600 0.946494 0.507773 0.438721 0.0210185 -0.0215918 0.992645 0.985837 0.930257 0.885947
1231209 2700 0.950529 0.503705 0.446823 0.00373168 0.0479308 0.995041 0.981645 0.932029 0.880255
1231209 2800 0.946184 0.509655 0.436529 0.00779236 -0.0424161 0.991774 0.984694 0.93165 0.864065
1231209 2900 0.949664 0.502616 0.447048 -0.00702785 -0.0249557 0.99543 0.97491 0.933393 0.856794
1231209 3000 0.951122 0.502642 0.44848 -0.000244657 -0.0214236 0.994563 0.981941 0.934802 0.861829
