seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231227 402524 m2 0.02055 -0.377042 -0.0189531 -0.109698 0.00943464
1231227 568671 m2 0.01375 -0.10704 -0.233779 -0.016508 0.0201216
1231227 503686 m2 0.03915 -0.281927 0.305035 -0.0340299 -0.00137016
1231227 681915 m2 0.0236 -0.179059 0.397889 0.0431751 0.062797
1231227 611741 m2 0.02555 -0.274943 0.302017 -0.0768353 0.0103249
1231227 151170 m2 0.06035 0.214306 0.087527 0.0374863 -0.0106214
1231227 103281 m2 0.0676 0.127775 -0.270368 0.0146541 -0.0291241
1231227 691156 m2 0.01155 -0.245846 0.28809 0.0511437 5.98194e-05
1231227 385348 m2 0.10115 -0.262343 0.38591 -0.0279185 0.0273592
1231227 605900 m2 0.0107 -0.0538239 0.366982 0.00744219 -0.0426994
1231227 463483 m2 0.04575 -0.07461 0.60438 0.00350862 0.0270342
1231227 525950 m2 0.04955 -0.0988719 0.43267 -0.0598716 0.0230658
1231227 677192 m2 0.01535 0.0199605 0.139843 0.00781174 0.0379431
1231227 618394 m2 0.0354 0.000358825 0.448573 0.0411139 -0.0336351
1231227 112443 m2 0.04685 -0.426207 0.101221 -0.0536803 0.0151848
1231227 546384 m2 0.01015 0.145634 0.282025 0.0292299 0.055269
1231227 629276 m2 0.0158 -0.246123 0.350807 -0.112668 0.0151993
1231227 170609 m2 0.1494 -0.0755128 0.787436 -0.00565129 0.0544142
1231227 573675 m2 0.05235 0.443022 -0.123448 -0.00459004 -0.0304428
1231227 686567 m2 0.01695 0.173555 0.394845 0.0255826 -0.0260806
1231227 614223 m2 0.05005 0.013806 0.369813 0.0228508 0.0321302
1231227 274415 m2 0.07025 0.196188 0.478675 0.021547 0.0460186
1231227 666054 m2 0.01325 0.0121774 0.120557 0.0591193 -0.0195247
1231227 194886 m2 0.0455 0.477543 -0.199057 0.0484493 -0.0345195
1231227 79192 m2 0.0323 -0.159821 0.239313 -0.000661226 0.00902615
1231227 621975 m2 0.01915 -0.361717 0.269704 -0.0334869 -0.0142798
1231227 565692 m2 0.0292 0.0258203 0.290016 -0.0287317 0.029762
1231227 663086 m2 0.0291 0.302311 0.467053 0.044074 0.040935
1231227 331681 m2 0.0184 -0.293469 0.336882 0.00863126 0.0380273
1231227 239129 m2 0.0458 0.119123 0.507089 0.0161129 0.0625119
1231227 634199 m2 0.0222 0.407215 0.463544 -0.00313609 -0.0331554
1231227 535718 m2 0.01995 -0.283901 0.347145 0.058783 0.0372599
1231227 371748 m2 0.1442 -0.381091 0.610598 -0.0384935 0.0559619
1231227 567404 m2 0.02005 -0.26178 0.259867 -0.0201581 0.0669294
1231227 339341 m2 0.01205 -0.0491072 0.428556 -0.0888643 0.0624497
1231227 112939 m2 0.0648 -0.102959 0.404011 -0.0252563 0.0179158
1231227 539628 m2 0.0296 -0.302386 0.180132 -0.00304407 0.00952183
1231227 584441 m2 0.0216 -0.147424 0.463571 -0.0117837 0.0271333
1231227 568657 m2 0.0176 0.190939 0.368593 -0.0119869 9.9051e-05
1231227 406926 m2 0.0337 0.131187 0.50628 0.0271435 0.0281588
1231227 220423 m2 0.03015 0.269738 0.256133 0.0124021 0.0218326
1231227 691395 m2 0.0121 0.172936 0.33986 -0.030174 0.0192568
1231227 512468 m2 0.0115 0.25169 0.0169262 0.07576 -0.0186387
1231227 128948 m2 0.0235 -0.210585 -0.0184816 0.0166365 -0.00286996
1231227 456001 m2 0.0285 0.20873 -0.0357467 0.0175443 0.0209302
1231227 624970 m2 0.02365 0.272936 0.454404 -0.0135895 0.0372409
1231227 357880 m2 0.0482 -0.159949 0.283822 -0.0177888 0.00717072
1231227 349149 m2 0.04795 -0.0729008 -0.234032 -0.02246 -0.000108507
1231227 553875 m2 0.03525 -0.192596 0.304853 -0.012453 0.0129585
1231227 716208 m2 0.01015 -0.2624 0.246178 -0.042565 -0.0185631
1231227 549415 m2 0.01395 -0.153389 0.24219 -0.0481744 -0.0109289
1231227 236652 m2 0.03115 -0.383217 0.200068 -0.0990662 -0.0120258
1231227 633930 m2 0.01905 -0.0340718 0.575453 0.00888397 -0.0422265
1231227 328698 m2 0.0201 -0.00260378 0.36922 0.0150584 -0.0114047
1231227 288999 m2 0.06035 0.358355 0.575762 0.0400884 0.0339618
1231227 220419 m2 0.02465 0.124692 0.148394 -0.00861048 -0.00197118
1231227 648255 m2 0.016 -0.341094 0.156903 -0.0395847 -0.01837
1231227 138739 m2 0.14615 -0.283773 0.482578 -0.0480937 0.0354788
1231227 527462 m2 0.01905 -0.036473 0.336483 -0.00309852 -0.0548413
1231227 334178 m2 0.03675 0.302727 0.287572 0.020386 0.00467021
1231227 651525 m2 0.01365 0.38968 0.380549 -0.0715094 -0.0256751
1231227 299724 m2 0.02525 -0.365549 0.054561 0.0304866 0.0307704
1231227 31325 m2 0.02405 -0.335972 0.272871 -0.0360381 0.000551099
1231227 233366 m2 0.07305 0.117636 0.636533 -0.0103386 0.00169031
1231227 596859 m2 0.04255 0.201804 0.341956 0.044377 0.0136079
1231227 554124 m2 0.02875 -0.260514 0.340259 -0.0348766 0.0625593
1231227 391172 m2 0.02005 -0.343162 0.273107 -0.0641734 0.0131926
1231227 211054 m2 0.07165 0.58524 0.0528752 0.0347252 0.0133695
1231227 555140 m2 0.01265 -0.2909 0.312785 -0.0550326 0.00574335
1231227 453486 m2 0.0239 -0.0335628 0.243681 0.00863315 0.0091044
1231227 590797 m2 0.0439 -0.0156462 0.15157 0.0255301 -0.0306069
1231227 498693 m2 0.03205 0.154379 0.384415 0.0121072 0.0455977
1231227 324923 m2 0.09715 0.0628012 0.710298 -0.0251086 0.067703
1231227 263993 m2 0.0913 0.27977 0.571736 0.0435027 0.0392724
1231227 458433 m2 0.0198 -0.189967 0.391465 0.0134679 -0.0318054
1231227 311860 m2 0.01855 -0.127381 0.361108 -0.0550502 0.0223647
1231227 444448 m2 0.03135 -0.0940128 0.37358 -0.0503794 0.0542878
1231227 118842 m2 0.065 0.0423844 0.548439 0.0203844 0.00704868
1231227 665802 m2 0.01015 0.0359746 0.265864 -0.0323036 0.0665012
1231227 471659 m2 0.0143 0.243121 0.290711 0.0384021 -0.0001099
1231227 398978 m2 0.0256 -0.103832 0.293868 -0.0444344 0.0475373
1231227 657281 m2 0.0261 -0.156289 0.428072 -0.015581 -0.0263512
1231227 250128 m2 0.0502 0.0662045 0.359683 -0.00203397 0.0821437
1231227 248655 m2 0.10105 0.00327851 0.434861 0.0188397 0.0183272
1231227 19288 m2 0.15115 -0.218866 -0.0848698 0.0171559 -0.00176723
1231227 205015 m2 0.0176 -0.134735 0.398034 -0.0296252 -0.0259339
1231227 696039 m2 0.01505 -0.0473726 0.184788 0.0398875 -0.000824025
1231227 622492 m2 0.0573 0.0129747 0.481962 0.022572 -0.011109
1231227 344129 m2 0.0198 0.311574 0.440008 0.0347033 -0.0367196
1231227 97963 m2 0.0529 -0.357458 -0.466965 -0.0445358 -0.0328181
1231227 176779 m2 0.0189 -0.280762 0.28476 -0.0200756 0.022456
1231227 701266 m2 0.01155 -0.329903 0.195579 -0.0338996 -0.0201517
1231227 167536 m2 0.04795 0.384407 -0.0709759 0.0345445 0.0127026
1231227 552344 m2 0.0234 -0.0381362 -0.381441 -0.0101817 -0.0328711
1231227 99809 m2 0.0717 0.156637 -0.343978 -0.00308654 -0.00540819
1231227 287250 m2 0.0332 -0.370617 -0.0481229 -0.0496398 0.0540466
1231227 649716 m2 0.016 0.324306 0.339709 0.0179065 -0.0481886
1231227 303356 m2 0.04645 -0.208639 0.426353 -0.0326195 0.0532949
1231227 368169 m2 0.01075 -0.129745 0.0574547 -0.00769678 0.00950184
1231227 651755 m2 0.02365 -0.217194 0.274568 -0.0380206 -0.0050679
1231227 481010 m2 0.0148 0.0337041 0.0362464 -0.0166703 0.0301364
1231227 327423 m2 0.0499 0.179676 0.219234 -0.00194655 0.00685151
1231227 28038 m2 0.1586 0.105159 0.445678 -0.00656748 0.043317
1231227 326434 m2 0.01595 -0.0983952 -0.00246017 0.00322323 0.0396765
1231227 653997 m2 0.012 0.223217 0.365207 -0.0162973 0.0299929
1231227 1956 m2 0.0305 0.439376 -0.374372 0.0103127 -0.0169497
1231227 316733 m2 0.0373 -0.206258 0.372021 -0.00164277 0.0212565
1231227 672605 m2 0.0117 0.299598 0.198573 0.0753131 -0.0358899
1231227 580364 m2 0.0109 -0.193048 0.288591 0.00193958 -0.0214513
1231227 366107 m2 0.0217 0.307217 0.415892 0.0125779 -0.0136933
1231227 500191 m2 0.0198 0.179069 -0.466331 0.00368088 0.0500188
1231227 137496 m2 0.0509 -0.224487 0.390369 -0.0108401 0.0207351
1231227 589301 m2 0.0229 0.384644 -0.0784199 0.0261821 -0.0190303
1231227 300853 m2 0.0853 0.458449 0.328375 0.0936273 -0.0180633
1231227 556419 m2 0.0372 0.371705 0.255739 0.0223423 0.00259901
1231227 80132 m2 0.0328 -0.31057 0.0813628 -0.0351731 -0.012738
1231227 362070 m2 0.0511 0.0508783 0.441039 -0.0276394 0.00621678
1231227 715226 m2 0.0126 -0.0695573 0.451641 0.0133249 0.0224403
1231227 492960 m2 0.02035 0.0422503 0.362073 0.0419722 0.00893168
1231227 723315 m2 0.01205 0.0766039 0.321615 0.0376015 0.00199997
1231227 626213 m2 0.0174 -0.176496 0.37334 0.0201898 0.04631
1231227 455413 m2 0.0176 -0.308282 -0.307561 -0.0426791 -0.0179937
1231227 682609 m2 0.0106 -0.108238 0.260593 -0.0416279 0.0471336
1231227 180410 m2 0.0573 0.533074 0.470176 0.0566276 0.0102577
1231227 521347 m2 0.0288 0.441035 0.137229 0.00576511 0.0399573
1231227 395838 m2 0.0592 0.0242081 0.330246 0.00612659 0.0427173
1231227 61978 m2 0.0774 0.190104 -0.669791 0.0112208 0.00166552
1231227 435408 m2 0.01645 -0.00573194 -0.0275166 0.0236785 0.0107218
1231227 119268 m2 0.1422 -0.248158 -0.302749 -0.0232056 -0.012629
1231227 294517 m2 0.0318 -0.264566 -0.361654 -0.00925377 0.0137562
1231227 514187 m2 0.0106 -0.193414 0.322363 0.0326219 0.0234473
1231227 277934 m2 0.071 0.312117 0.40624 0.0406354 0.0747433
1231227 713460 m2 0.0117 0.0857997 0.278968 0.0201385 -0.0183686
1231227 225807 m2 0.02945 -0.25525 0.331433 -0.000244126 0.0555865
1231227 214895 m2 0.0205 0.151235 0.299802 0.0408554 0.0248822
1231227 281919 m2 0.068 -0.273606 0.201125 -0.024163 0.0207852
1231227 369680 m2 0.01665 0.372802 0.300016 0.0666547 0.0272668
1231227 707272 m2 0.01085 0.271831 0.112103 -0.0824047 0.00954962
1231227 227049 m2 0.1072 -0.0231753 0.333074 -0.0123997 0.0309578
