seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231173 114642 m2 0.0863728 0.387965 0.395606 0 -0.02249
1231173 408568 m2 0.0631712 0.35194 0.293817 0 0.0445611
1231173 699875 m2 0.0196555 0.333783 0.257515 0 0.0411442
1231173 285253 m2 0.0537487 0.108929 0.215249 0 -0.0137007
1231173 300414 m2 0.145542 0.353327 0.424998 0 0.0803588
1231173 430466 m2 0.0516717 0.317301 0.259183 0 0.064479
1231173 395435 m2 0.0675279 0.0990546 0.238527 0 0.0575774
1231173 204288 m2 0.116109 0.375896 0.419757 0 0.0229284
1231173 286706 m2 0.0848531 0.3746 0.384382 0 0.0144809
1231173 695441 m2 0.0101317 0.316936 0.244383 0 0.0051742
1231173 309818 m2 0.0604863 0.384135 0.356966 0 0.0208608
1231173 208484 m2 0.106839 0.413365 0.4223 0 0.0284682
1231173 176701 m2 0.102584 0.377751 0.407998 0 0.0579842
1231173 661926 m2 0.0354103 0.320541 0.321096 0 -0.025593
1231173 689757 m2 0.0266464 0.267088 0.305921 0 0.00387476
1231173 421875 m2 0.0632725 0.377204 0.377901 0 0.00495947
1231173 701798 m2 0.0119048 0.31938 0.246171 0 -0.0495741
1231173 126455 m2 0.0539514 0.107897 0.215485 0 -0.0396088
1231173 414900 m2 0.0248734 0.0280361 0.348282 0 -0.0386875
1231173 230720 m2 0.0415907 -0.127499 0.452645 0 0.143445
1231173 517868 m2 0.0142857 0.0794201 0.269941 0 0.00975873
1231173 78243 m2 0.0597771 0.136035 0.269639 0 0.0119636
1231173 670430 m2 0.0254813 0.357407 0.268452 0 -0.0301786
1231173 344005 m2 0.0132219 0.164303 0.238262 0 0.0276965
1231173 664188 m2 0.0485816 0.329658 0.335254 0 -0.00127263
1231173 668696 m2 0.0211753 0.252559 0.284952 0 0.00492098
1231173 78012 m2 0.0142351 0.0796993 0.269949 0 -0.0586235
1231173 592298 m2 0.0366261 0.215055 0.246118 0 -0.0590228
1231173 556946 m2 0.041692 0.316839 0.326721 0 -0.00974901
1231173 424808 m2 0.0170213 0.288048 0.307484 0 -0.00374652
1231173 108222 m2 0.0676292 -0.00723737 0.533688 0 0.00762928
1231173 188095 m2 0.0116008 -0.194709 0.324592 0 0.0285351
1231173 130013 m2 0.0765451 0.370361 0.348912 0 0.0251046
1231173 511659 m2 0.0764944 0.393264 0.344587 0 0.00645539
1231173 640668 m2 0.0140324 -0.157459 0.157459 0 -0.00710031
1231173 280581 m2 0.0367781 0.308937 0.241183 0 0.0475514
1231173 58760 m2 0.0234549 0.0511128 0.306996 0 -0.0692273
1231173 221542 m2 0.0282675 0.144334 0.320142 0 0.0399361
1231173 342046 m2 0.01231 0.159409 0.234519 0 0.0208828
1231173 486965 m2 0.0507599 0.350025 0.318071 0 0.0224094
1231173 6424 m2 0.0419959 -0.12578 0.453895 0 0.0415518
1231173 476420 m2 0.01231 0.0712201 0.259898 0 0.0191345
1231173 614540 m2 0.0273556 0.293351 0.319755 0 -0.00578678
1231173 48718 m2 0.0284195 -0.179259 0.406662 0 0.0350803
1231173 710658 m2 0.0120567 0.266123 0.219412 0 -0.0440811
1231173 563481 m2 0.0178318 -0.213412 0.32145 0 -0.000238819
1231173 141151 m2 0.0415907 -0.127499 0.452645 0 -0.0599343
1231173 31312 m2 0.0178318 -0.213412 0.32145 0 -0.0293211
1231173 8146 m2 0.0423506 -0.0197909 0.459829 0 0.010307
1231173 442177 m2 0.0235056 0.0513428 0.307259 0 0.0342642
1231173 405280 m2 0.0146403 -0.133763 0.373219 0 0.010752
1231173 486010 m2 0.0140324 -0.157459 0.157459 0 0.0552281
1231173 349553 m2 0.016768 -0.215847 0.280142 0 0.0739601
1231173 29806 m2 0.0178825 -0.213509 0.322263 0 0.0603988
1231173 318835 m2 0.0178318 -0.213412 0.32145 0 0.021234
1231173 445578 m2 0.0178318 -0.213412 0.32145 0 0.0150003
1231173 248010 m2 0.060537 -0.0198502 0.517832 0 0.0506537
1231173 320546 m2 0.0271023 -0.186793 0.400271 0 0.125909
1231173 370271 m2 0.0701114 0.243657 0.451712 0 0.0199145
1231173 189270 m2 0.0135258 -0.157459 0.157459 0 0.0885767
1231173 449140 m2 0.0774569 0.372455 0.323627 0 0.0251571
1231173 270841 m2 0.131966 0.365622 0.477614 0 0.0608879
1231173 524506 m2 0.0129179 -0.157459 0.157459 0 -0.0446743
1231173 225540 m2 0.0104357 -0.154866 0.342576 0 0.0208731
1231173 212443 m2 0.0168693 -0.216082 0.282019 0 -0.0427116
1231173 357833 m2 0.0261398 0.133097 0.318628 0 0.0919961
1231173 414419 m2 0.018541 -0.214272 0.332051 0 0.00799559
1231173 387679 m2 0.0178318 -0.213412 0.32145 0 -0.00303092
1231173 459393 m2 0.0132725 0.164642 0.23845 0 0.0214447
1231173 522317 m2 0.0144883 -0.157459 0.157459 0 -0.046905
1231173 437727 m2 0.0233029 0.0499454 0.305253 0 0.0578524
1231173 681500 m2 0.0122594 -0.157459 0.157459 0 -0.0104115
1231173 379057 m2 0.0100811 0.012067 0.242647 0 0.068441
1231173 533111 m2 0.0178318 -0.213412 0.32145 0 0.0289822
1231173 166514 m2 0.0476697 0.07864 0.278733 0 0.0556069
1231173 64358 m2 0.0258865 -0.192041 0.391758 0 -0.0102635
1231173 506541 m2 0.0124113 -0.138189 0.361299 0 0.0585336
1231173 420384 m2 0.0128166 0.105905 0.138861 0 -0.00933166
1231173 355866 m2 0.014691 -0.157459 0.157459 0 0.0195908
1231173 428197 m2 0.0159574 0.0659887 0.253455 0 0.0434104
1231173 642338 m2 0.0113982 0.0117772 0.248039 0 -0.0436555
1231173 399612 m2 0.052229 0.049954 0.287183 0 0.011106
1231173 184398 m2 0.014539 -0.157459 0.157459 0 0.00804834
1231173 251437 m2 0.0442756 0.0898791 0.26634 0 -0.0036044
1231173 445340 m2 0.0380446 0.0605674 0.280035 0 -0.0450981
1231173 404803 m2 0.0349544 0.0294028 0.253712 0 0.0750776
1231173 565641 m2 0.0145897 0.0783026 0.269997 0 0.0677476
1231173 487880 m2 0.0134752 -0.157459 0.157459 0 -0.0464787
1231173 362007 m2 0.0129179 -0.157459 0.157459 0 0.0342276
1231173 460137 m2 0.0134245 -0.133995 0.369947 0 -0.01505
1231173 178370 m2 0.0291793 -0.21496 0.215805 0 0.00751529
1231173 362986 m2 0.0173252 0.135973 0.163366 0 0.0513281
1231173 88254 m2 0.0357143 -0.221555 0.239975 0 -0.0153482
1231173 542787 m2 0.0135258 -0.157459 0.157459 0 0.0331757
1231173 173954 m2 0.0301925 0.0113996 0.174107 0 0.0426017
1231173 559133 m2 0.0133232 -0.0520817 0.127321 0 0.0169609
1231173 403303 m2 0.0342958 -0.221112 0.238037 0 -0.00270646
1231173 519857 m2 0.0325228 0.068215 0.250428 0 -0.00289913
1231173 279124 m2 0.0444276 0.01422 0.265796 0 0.0838923
1231173 519078 m2 0.0471631 0.0825994 0.285762 0 0.0023207
1231173 77503 m2 0.037234 0.0172932 0.255381 0 0.0205768
1231173 228022 m2 0.0311044 -0.218429 0.224607 0 0.0595154
1231173 510915 m2 0.0171226 -0.0384928 0.189732 0 -0.0203847
1231173 311447 m2 0.0341439 0.0625653 0.248111 0 -0.0203295
1231173 562562 m2 0.0131712 -0.149516 0.176695 0 -0.0059996
1231173 166260 m2 0.0327254 -0.217433 0.238579 0 0.0143245
1231173 60891 m2 0.0275583 0.015802 0.172287 0 0.0287604
1231173 304530 m2 0.0444276 0.01422 0.265796 0 0.0627777
1231173 692896 m2 0.0211246 0.0344062 0.222273 0 -0.0438234
1231173 649670 m2 0.0240628 0.0363251 0.221541 0 -0.0468937
1231173 645731 m2 0.0140324 -0.157459 0.157459 0 0.0184078
1231173 252443 m2 0.0178825 -0.0419482 0.164817 0 -0.0151821
1231173 636123 m2 0.020922 0.0426246 0.231238 0 -0.0834039
1231173 340463 m2 0.0329281 0.0299782 0.246887 0 0.0687158
1231173 256467 m2 0.0293313 0.0123322 0.174264 0 0.042836
1231173 251666 m2 0.0122087 0.0917172 0.12584 0 0.0185165
1231173 267382 m2 0.0110942 -0.173336 0.140521 0 -0.0264024
1231173 189717 m2 0.0290274 -0.214633 0.215055 0 -0.0556949
1231173 666931 m2 0.0117021 -0.0299325 0.211063 0 -0.0171501
1231173 271546 m2 0.0337386 -0.22109 0.234401 0 0.0843081
1231173 683205 m2 0.0126646 0.14839 0.175279 0 -0.0386965
