seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231095 100 14.2988 14.2988 -9.59233e-13 0 -8.29758e-05 NAN -0.0227536 NAN NAN
1231095 200 13.599 13.599 -2.47091e-12 0 0.000113479 NAN 0.196477 NAN NAN
1231095 300 12.9 12.9 2.25597e-12 0 -1.46084e-05 NAN -0.308744 NAN NAN
1231095 400 12.1989 12.1989 1.83675e-12 0 -1.84815e-05 NAN -0.0804349 NAN NAN
1231095 500 11.5 11.5 0 0 0 NAN NAN NAN NAN
1231095 600 10.7995 10.7995 -1.78524e-12 0 0.000122243 NAN 0.022888 NAN NAN
1231095 700 10.0994 10.0994 -1.26477e-12 0 0.000117528 NAN 0.203444 NAN NAN
1231095 800 9.39963 9.39963 1.00719e-12 0 0.000197331 NAN 0.119916 NAN NAN
1231095 900 8.69927 8.69927 1.48503e-12 0 4.03349e-06 NAN -0.000525885 NAN NAN
1231095 1000 7.99968 7.99968 -1.68754e-14 0 0.000161272 NAN 0.400021 NAN NAN
1231095 1100 7.24069 7.24068 1.66136e-05 0 6.13078e-05 NAN 0.0580227 NAN 0.00129536
1231095 1200 6.39066 6.39055 0.000104441 0 6.93643e-06 NAN 0.0578068 NAN 0.0012406
1231095 1300 5.49452 5.49091 0.00361511 0 8.59083e-05 NAN 0.222952 NAN 0.0294354
1231095 1400 4.60196 4.59204 0.00992361 0 0.00196574 NAN 0.289779 NAN 0.0477746
1231095 1500 4.05309 3.52447 0.528621 0 0.108285 NAN 0.790629 NAN 0.81309
1231095 1600 3.3351 2.74896 0.586136 0 0.140043 NAN 0.858971 NAN 0.893376
1231095 1700 2.62666 2.05762 0.569034 0 0.17054 NAN 0.890298 NAN 0.911224
1231095 1800 1.95954 1.45808 0.501465 0 0.196657 NAN 0.886833 NAN 0.908344
1231095 1900 1.34503 0.939123 0.405904 0 0.23763 NAN 0.896527 NAN 0.920129
1231095 2000 0.804445 0.506119 0.298325 0 0.231366 NAN 0.918038 NAN 0.947202
1231095 2100 0.965359 0.457969 0.507389 0 0.0185698 NAN 0.992897 NAN 0.975633
1231095 2200 0.967677 0.455222 0.512455 0 -0.00176859 NAN 0.992964 NAN 0.977536
1231095 2300 0.969219 0.456396 0.512823 0 0.00596138 NAN 0.993818 NAN 0.978856
1231095 2400 0.967732 0.457284 0.510448 0 0.0113611 NAN 0.991761 NAN 0.977106
1231095 2500 0.968615 0.456865 0.51175 0 0.0101872 NAN 0.991491 NAN 0.978484
1231095 2600 0.968742 0.456168 0.512574 0 0.00509867 NAN 0.992223 NAN 0.978208
1231095 2700 0.968435 0.457301 0.511135 0 0.00859588 NAN 0.991886 NAN 0.978139
1231095 2800 0.967979 0.458839 0.509139 0 0.00887039 NAN 0.991736 NAN 0.977701
1231095 2900 0.968074 0.456941 0.511133 0 -2.36006e-05 NAN 0.992875 NAN 0.978323
1231095 3000 0.968903 0.457238 0.511665 0 0.006967 NAN 0.992975 NAN 0.978441
