seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231191 279587 m2 0.0369 -0.149083 0.465624 0 0.0560122
1231191 115806 m2 0.11025 0.154147 0.7005 0 0.03531
1231191 609082 m2 0.0337 0.326746 0.430511 0 0.0711937
1231191 153946 m2 0.12145 0.424469 0.564089 0.0708136 0
1231191 654246 m2 0.01085 0.308017 0.279907 0.0708167 0
1231191 407121 m2 0.0133 0.335232 0.290326 0 0.0177112
1231191 398543 m2 0.03065 0.352332 0.467889 0.0242275 0
1231191 298054 m2 0.0145 0.0637997 0.473181 0 0.0792637
1231191 394574 m2 0.01125 0.235164 0.209708 0 0.00667481
1231191 570042 m2 0.01515 0.325781 0.372532 0.0100131 0
1231191 310623 m2 0.04235 0.342935 0.500801 0 0.00252621
1231191 173793 m2 0.25715 0.109901 0.718908 0 0.0340391
1231191 590966 m2 0.03005 0.0401362 0.580244 0 0.0265066
1231191 228929 m2 0.0983 0.385659 0.490859 0.0573682 0
1231191 1161 m2 0.05525 -0.253711 0.550707 -0.0454024 0
1231191 225150 m2 0.01515 -0.32827 0.380128 0 -0.0197894
1231191 687106 m2 0.0218 0.148648 0.473797 0.0317847 0
1231191 519241 m2 0.0151 -0.0751842 0.39424 0 0.0188525
1231191 134633 m2 0.0462 -0.25204 0.558379 0 0.0141122
1231191 229207 m2 0.02665 -0.363552 0.391422 0 0.048524
1231191 680064 m2 0.01045 0.0229088 0.248695 0 0.0260642
1231191 487722 m2 0.08045 0.371954 0.516397 0.0206523 0
1231191 679561 m2 0.01255 0.0376751 0.460626 0.0443256 0
1231191 322422 m2 0.16505 0.120804 0.769289 0 0.0298033
1231191 636252 m2 0.0105 0.279226 0.36924 0 -0.00740541
1231191 657484 m2 0.01545 0.26827 0.311436 0.0170195 0
1231191 701346 m2 0.0113 0.150361 0.329669 -0.0447782 0
1231191 516883 m2 0.0406 -0.371436 0.407036 -0.0196177 0
1231191 362297 m2 0.0446 0.364512 0.512248 0 0.0277452
1231191 353443 m2 0.01385 -0.303514 0.335147 0 -0.0091891
1231191 468814 m2 0.05285 -0.320425 0.530004 -0.013673 0
1231191 4663 m2 0.1587 -0.322572 0.628687 -0.0214096 0
1231191 171502 m2 0.01355 -0.332446 0.403424 -0.0377198 0
1231191 598260 m2 0.01745 0.152103 0.373256 0 1.30232e-05
1231191 712181 m2 0.01935 0.196503 0.432466 0 0.0382536
1231191 466342 m2 0.02185 -0.321977 0.419929 0 0.0296144
1231191 631062 m2 0.01425 -0.332486 0.307546 0 0.0184488
1231191 546592 m2 0.0186 0.125437 0.352811 0 0.0158285
