seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231181 63570 m2 0.02435 -0.120911 0.379705 0 -0.0276715
1231181 556147 m2 0.0129 0.125719 0.43186 0 0.0167639
1231181 514186 m2 0.01275 -0.20705 0.343932 0 0.0544868
1231181 90617 m2 0.02515 -0.111796 0.39674 0 0.0187666
1231181 703748 m2 0.02085 -0.229624 0.33746 0 0.0387517
1231181 677582 m2 0.01115 -0.172287 0.351775 0 0.0694637
1231181 257297 m2 0.05495 -0.0295696 0.611256 0 0.0450504
1231181 647878 m2 0.01835 -0.163858 0.363743 0 -0.0163069
1231181 266159 m2 0.0108 -0.233955 0.353584 0 0.0184424
1231181 303373 m2 0.1025 -0.0109727 0.656018 0 0.0224376
1231181 412366 m2 0.01695 -0.0760207 0.507738 0 0.0243114
1231181 459847 m2 0.0414 -0.195905 0.412384 0 0.0206491
1231181 404463 m2 0.02435 -0.0570689 0.463386 0 0.0654647
1231181 16511 m2 0.0197 -0.185529 0.365393 0 -0.00167175
1231181 524507 m2 0.0107 0.118366 0.343795 0 0.00571204
1231181 661205 m2 0.01435 0.266642 0.401077 0 -0.0747729
1231181 5691 m2 0.04965 0.135407 0.246341 0 0.00540928
1231181 228664 m2 0.1104 0.0309707 0.633908 0 0.018484
1231181 484629 m2 0.01015 -0.243191 0.31923 0 0.0421904
1231181 459844 m2 0.0183 0.00752915 0.455973 0 0.00371488
1231181 610920 m2 0.0399 -0.0462108 0.53809 0 0.00256971
1231181 195663 m2 0.0666 -0.136453 0.681468 0 0.042476
1231181 581592 m2 0.04275 0.0140967 0.545757 0 0.0407255
1231181 597985 m2 0.03675 0.0763386 0.624439 0 0.0406655
1231181 606249 m2 0.04725 -0.193615 0.399262 0 0.0079874
1231181 415346 m2 0.04035 -0.0379985 0.598156 0 -0.00193604
1231181 705727 m2 0.01105 0.0692798 0.360415 0 0.0189411
1231181 653591 m2 0.01005 0.0312184 0.353763 0 0.0395674
1231181 555424 m2 0.0204 -0.0741099 0.38644 0 -0.0168497
1231181 317579 m2 0.01905 -0.054141 0.424025 0 0.0487638
1231181 241699 m2 0.0302 -0.236892 0.522808 0 0.00491
1231181 321495 m2 0.07325 0.0810574 0.692475 0 0.0503272
1231181 54783 m2 0.07945 -0.0213424 0.555112 0 -0.00830171
1231181 588559 m2 0.0104 0.245283 0.226865 0 -0.0195004
1231181 304380 m2 0.06535 -0.0809171 0.485878 0 0.0312078
1231181 320716 m2 0.0128 -0.0307229 0.369922 0 -0.00919678
1231181 474296 m2 0.01485 0.12871 0.432727 0 0.074753
1231181 457295 m2 0.0148 0.155588 0.3386 0 -0.00908391
1231181 545365 m2 0.04045 0.221624 0.503776 0 0.0373458
1231181 260940 m2 0.1378 0.101085 0.67258 0 0.00963387
1231181 113700 m2 0.01825 0.166043 0.328042 0 0.00618822
1231181 38588 m2 0.0512 0.146921 0.541168 0 0.00231261
1231181 328786 m2 0.015 0.105453 0.370643 0 0.0584541
