seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231201 578607 m2 0.07245 0.0549891 0.723015 0 -0.00261834
1231201 487845 m2 0.01305 0.273016 0.592072 0.115465 0
1231201 413301 m2 0.09575 -0.0537741 0.678358 -0.0288567 0
1231201 620975 m2 0.0209 -0.0786065 0.545763 -0.0301518 0
1231201 693970 m2 0.0141 -0.138168 0.463877 0 0.0566255
1231201 371438 m2 0.06635 -0.0535403 0.673017 -0.0170119 0
1231201 486055 m2 0.0571 0.224014 0.716181 -0.00422161 0
1231201 307805 m2 0.02615 0.0606701 0.526753 0 0.0959065
1231201 469141 m2 0.03145 -0.0436358 0.538752 0.0118122 0
1231201 304782 m2 0.02475 0.00375174 0.625888 0 0.0642176
1231201 650820 m2 0.02565 -0.00389238 0.539153 0 -0.0136901
1231201 632581 m2 0.01615 0.170043 0.480646 0.013284 0
1231201 404122 m2 0.0354 -0.212025 0.574071 -0.0865571 0
1231201 718340 m2 0.01245 0.0169714 0.540378 0 0.0382893
1231201 330258 m2 0.02825 -0.073634 0.509612 -0.0601773 0
1231201 104426 m2 0.13695 -0.00588154 0.753858 0 0.0753444
1231201 238082 m2 0.0336 -0.0359189 0.557025 0.00544886 0
1231201 453599 m2 0.0351 -0.180281 0.589463 -0.0930925 0
1231201 200056 m2 0.0226 0.0388835 0.542735 -0.063534 0
1231201 558472 m2 0.0294 0.0799813 0.759644 0.0350464 0
1231201 536362 m2 0.0399 0.0948278 0.65806 0.0306187 0
1231201 80536 m2 0.16075 0.0598699 0.786659 0 0.0518831
1231201 576092 m2 0.04175 -0.110597 0.486768 -0.131595 0
1231201 689000 m2 0.0169 -0.206893 0.588849 0 0.0215427
1231201 644984 m2 0.01415 -0.0953618 0.555635 0 0.0861087
1231201 698494 m2 0.0102 0.00166358 0.509057 0 0.0187342
1231201 233549 m2 0.0423 0.0883599 0.684186 0.0499782 0
1231201 173268 m2 0.04175 0.0830467 0.704597 0 0.0309375
1231201 288543 m2 0.03205 -0.00602431 0.65772 -0.0293889 0
1231201 665565 m2 0.03715 -0.109642 0.655809 0 0.0461002
1231201 523939 m2 0.02285 0.0079665 0.663073 0 -0.00848944
1231201 353030 m2 0.0512 -0.0876232 0.686012 0.027024 0
1231201 574835 m2 0.0194 0.0320924 0.50881 0 0.0644495
1231201 252796 m2 0.03165 -0.0542893 0.683989 -0.0549391 0
1231201 693438 m2 0.0155 0.18483 0.624172 0.0172073 0
1231201 316994 m2 0.011 0.0107398 0.59234 -0.0204941 0
1231201 382044 m2 0.0274 0.0841902 0.640895 -0.0513457 0
1231201 118761 m2 0.0656 0.0873441 0.725478 0.0471647 0
1231201 683091 m2 0.02095 0.015804 0.516583 0.00346685 0
1231201 631615 m2 0.03285 0.0673386 0.465258 0.0146632 0
1231201 660489 m2 0.0195 -0.0882867 0.496506 0 -0.000346946
1231201 131277 m2 0.0171 0.048957 0.624201 0 0.0105806
1231201 415852 m2 0.08665 0.213242 0.684434 0.0476326 0
1231201 275294 m2 0.0597 -0.0987741 0.464819 -0.0289458 0
1231201 341787 m2 0.0312 0.083614 0.549147 0.0148505 0
1231201 307546 m2 0.06455 0.030334 0.717306 0 0.00303462
1231201 398000 m2 0.0753 -0.0256918 0.697891 0 0.0701249
1231201 667052 m2 0.01245 -0.0502383 0.611759 0 -0.0489542
1231201 675408 m2 0.01475 0.105163 0.58598 -0.0302974 0
1231201 182843 m2 0.05065 -0.0612751 0.584476 -0.00199193 0
1231201 123825 m2 0.013 0.0771769 0.471547 0 0.0132921
1231201 339298 m2 0.06435 0.0327417 0.662561 0 0.0324715
1231201 636832 m2 0.0207 0.10401 0.500058 0 0.0144704
1231201 497848 m2 0.0123 0.0485485 0.624907 -0.023165 0
1231201 677 m2 0.04235 -0.203519 0.552895 -0.0617967 0
1231201 393481 m2 0.024 0.222937 0.691143 0.0419135 0
1231201 430499 m2 0.042 -0.102323 0.56566 -0.0699061 0
1231201 450363 m2 0.01525 -0.0890978 0.637271 -0.030957 0
1231201 693710 m2 0.01945 0.0720922 0.53305 -0.0100668 0
1231201 136494 m2 0.07535 0.0134962 0.688864 0.0130172 0
1231201 339010 m2 0.02515 -0.029623 0.710771 0.0657119 0
1231201 89466 m2 0.1294 -0.0508478 0.772113 0 0.00306567
1231201 3491 m2 0.08815 0.0306884 0.67209 0 0.00763128
1231201 251502 m2 0.0701 0.118918 0.651423 0.0755981 0
1231201 20883 m2 0.1261 0.00361874 0.56467 0 0.0221063
1231201 482740 m2 0.05825 -0.0386419 0.670874 0 0.0105219
1231201 451125 m2 0.0137 -0.0631169 0.519603 -0.028222 0
1231201 527606 m2 0.06845 -0.106615 0.657142 -0.0831545 0
1231201 214899 m2 0.11095 -0.0258331 0.673957 0 0.0914509
1231201 416581 m2 0.02995 0.192814 0.423061 0.0192843 0
1231201 121785 m2 0.1709 0.0531579 0.744919 0.00846671 0
1231201 31499 m2 0.0668 -0.0854512 0.730434 -0.0317228 0
1231201 238330 m2 0.0354 -0.0380911 0.76569 -0.0500653 0
1231201 306504 m2 0.0536 -0.0169042 0.584509 0 0.0684939
1231201 625173 m2 0.02355 0.0531377 0.623132 0.00192006 0
1231201 234533 m2 0.028 -0.00503231 0.500715 0 0.000840531
1231201 714794 m2 0.0187 -0.142445 0.514681 0 -0.0897868
1231201 576585 m2 0.01095 0.0548681 0.541005 0 -0.0721731
1231201 281235 m2 0.0301 0.121193 0.705218 0 -0.0362518
1231201 705576 m2 0.0154 -0.100068 0.512708 0 0.0845745
1231201 460037 m2 0.0374 0.155236 0.674013 -0.0127039 0
1231201 640109 m2 0.02495 0.0986258 0.615431 0.0682308 0
1231201 596601 m2 0.0123 0.00741951 0.287506 -0.0163287 0
1231201 279693 m2 0.0735 -0.180246 0.599941 -0.0484061 0
1231201 438448 m2 0.04835 0.0741507 0.639378 0 0.0269182
1231201 226777 m2 0.01005 0.119173 0.389745 -0.0202384 0
1231201 561224 m2 0.03185 0.0777825 0.689868 0.0061378 0
1231201 429730 m2 0.05665 0.0911487 0.734814 0.0223385 0
1231201 326942 m2 0.037 0.0496419 0.343139 0 0.0115992
1231201 216882 m2 0.1053 0.0777492 0.740094 0.0404084 0
1231201 180540 m2 0.02825 -0.194088 0.638418 -0.0540107 0
1231201 67998 m2 0.0169 -0.0384959 0.583779 0 0.0209446
1231201 438445 m2 0.0588 0.0665266 0.6376 0.0655193 0
1231201 537880 m2 0.02915 -0.136155 0.560706 -0.00600129 0
1231201 454048 m2 0.05965 -0.094218 0.634998 0 0.044266
1231201 24541 m2 0.0313 -0.00854388 0.503838 0 0.0134844
1231201 207857 m2 0.0344 0.01525 0.630014 0 0.0288604
