seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231155 1733 m2 0.54595 0.223658 0.890867 0.159454 0.344676
1231155 1958 m2 0.44305 0.78923 0.0949677 0.414787 -0.312695
1231155 2024 m2 0.0697 -0.174199 0.432463 -0.232356 -0.257105
1231155 1831 m2 0.0972 -0.283378 0.136382 -0.443343 0.103455
1231155 1847 m2 0.0135 -0.227429 -0.035049 -0.870192 0.213586
1231155 1862 m2 0.0315 -0.0109711 -0.774898 -0.0266906 -0.413686
1231155 1941 m2 0.4005 -0.0305085 0.64994 -0.151066 0.222701
1231155 2007 m2 0.0304 -0.153287 -0.151399 -0.584726 0.260002
1231155 1943 m2 0.1504 -0.255195 0.422465 -0.332382 0.0633346
1231155 2081 m2 0.17365 -0.0482163 0.51887 -0.299739 0.395472
1231155 2345 m2 0.0119 -0.218069 -0.198093 -0.585409 0.0849082
