seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231136 1142 m2 0.3929 0.00586614 -0.858615 0 -0.277525
1231136 1452 m2 0.0548 -0.322846 0.295639 -0.37903 0
1231136 1867 m2 0.10815 0.402823 0.456886 0.444491 0
1231136 1490 m2 0.3828 0.0223268 0.856902 0 0.170096
1231136 2375 m2 0.07435 -0.416518 0.178739 -0.550651 0
1231136 1839 m2 0.03575 0.125232 0.598362 0 0.743449
1231136 1700 m2 0.3187 0.392607 -0.607278 0.11183 0
1231136 1866 m2 0.0298 0.227478 0.101789 0.644027 0
1231136 1854 m2 0.03705 0.325737 -0.190498 0.435961 0
1231136 1986 m2 0.0534 0.324108 -0.00139906 0.431953 0
1231136 1852 m2 0.09055 -0.363226 -0.243595 -0.433742 0
1231136 1824 m2 0.2572 -0.342109 0.0574674 -0.166222 0
1231136 1832 m2 0.11825 0.400974 -0.484349 0.237725 0
1231136 2000 m2 0.01115 -0.254317 -0.223295 -1.00333 0
1231136 2178 m2 0.018 -0.217101 -0.166279 -0.635708 0
1231136 2140 m2 0.04605 -0.261249 0.321131 0.00263902 0
