seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231176 406906 m2 0.0185 0.104408 0.475341 0 0.0632517
1231176 392649 m2 0.01725 0.373892 0.405581 0 0.00465368
1231176 314015 m2 0.0227 0.3242 0.433396 0 -0.0337816
1231176 235660 m2 0.0446 0.0109539 0.626295 0 0.00706012
1231176 684138 m2 0.01925 0.333074 0.349379 0 -0.0475752
1231176 219207 m2 0.0127 0.135525 0.416119 0 0.007121
1231176 511326 m2 0.0416 -0.371539 0.49731 0 0.011111
1231176 352601 m2 0.0805 0.268147 0.621774 0 0.0482264
1231176 484324 m2 0.032 0.212165 0.478018 0 0.0148683
1231176 252587 m2 0.0823 0.12788 0.676113 0 -0.000776773
1231176 661946 m2 0.01035 0.142259 0.356923 0 0.0503946
1231176 10484 m2 0.0213 -0.119609 0.394234 0 0.0109887
1231176 481778 m2 0.0275 -0.309447 0.527156 0 0.0207166
1231176 654649 m2 0.01505 -0.10635 0.448263 0 0.00681315
1231176 656412 m2 0.01195 0.103468 0.214045 0 -0.00180769
1231176 620065 m2 0.0297 0.205655 0.392042 0 -0.00503964
1231176 419333 m2 0.07725 0.321386 0.586346 0 0.0235486
1231176 204909 m2 0.07675 0.130952 0.693257 0 0.0187271
1231176 184059 m2 0.01225 0.135596 0.353719 0 0.0215347
1231176 122303 m2 0.01835 -0.139991 0.139483 0 0.0349558
1231176 4179 m2 0.16805 -0.0944272 0.76528 0 0.0267362
1231176 255870 m2 0.0987 0.00963259 0.735458 0 0.0571082
1231176 642007 m2 0.0114 0.159489 0.358229 0 0.00437581
1231176 169056 m2 0.02165 0.346223 0.38854 0 0.0209224
1231176 543056 m2 0.0193 0.198668 0.479181 0 0.0274632
1231176 65187 m2 0.07735 -0.149502 0.564393 0 0.00285024
1231176 203455 m2 0.1703 -0.244276 0.703019 0 0.0288113
1231176 19164 m2 0.0105 -0.232732 0.295933 0 -0.00909046
1231176 529241 m2 0.0314 -0.376782 0.44286 0 -0.0384611
1231176 178801 m2 0.0405 0.349227 0.448145 0 0.00399655
1231176 639003 m2 0.04 0.148209 0.435879 0 -0.00945476
1231176 697159 m2 0.0183 0.0889644 0.338241 0 -0.010334
1231176 421089 m2 0.06765 -0.143841 0.627336 0 -0.00200274
1231176 394598 m2 0.02035 0.304075 0.485906 0 -0.0358086
1231176 360470 m2 0.02225 0.210175 0.439562 0 0.0136552
1231176 364464 m2 0.0334 0.186262 0.486444 0 0.0367321
1231176 571276 m2 0.0108 0.205383 0.447163 0 0.0544444
1231176 364208 m2 0.0117 0.00672577 0.407168 0 0.0158685
1231176 645422 m2 0.01335 0.35759 0.292986 0 0.0191398
1231176 357059 m2 0.01905 0.119068 0.432406 0 -0.0039299
1231176 320912 m2 0.0365 0.296264 0.525807 0 0.0411929
1231176 100979 m2 0.0365 -0.11163 0.580171 0 0.00194904
1231176 542797 m2 0.01795 -0.046678 0.335077 0 0.0125744
1231176 271823 m2 0.0775 0.0758116 0.682883 0 0.0328642
1231176 187836 m2 0.0372 0.0803147 0.582667 0 0.0140191
1231176 699915 m2 0.0103 -0.344372 0.357795 0 0.00734777
1231176 239672 m2 0.16935 0.074641 0.76596 0 0.0172722
1231176 229166 m2 0.0423 -0.218922 0.52275 0 0.0356989
1231176 500511 m2 0.019 0.230328 0.474771 0 -0.00244014
1231176 607110 m2 0.02555 -0.0465582 0.436361 0 -0.0298477
1231176 106164 m2 0.0355 -0.208596 0.563648 0 0.00804535
1231176 715860 m2 0.0153 -0.316767 0.376483 0 0.038492
1231176 65873 m2 0.1303 0.0763482 0.749644 0 0.0188401
1231176 652129 m2 0.01185 -0.258515 0.332024 0 0.00547601
1231176 255858 m2 0.03905 -0.376864 0.475102 0 0.0437947
1231176 692647 m2 0.01385 -0.361377 0.394912 0 -0.0194291
1231176 538180 m2 0.02565 -0.248815 0.380149 0 -0.0125988
1231176 170538 m2 0.0945 0.132893 0.628044 0 -0.00565887
1231176 502838 m2 0.0335 0.117694 0.505417 0 0.0244052
