seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231181 100 14.2061 14.2061 4.83169e-13 0 0.00109911 NAN 0.0912579 NAN NAN
1231181 200 13.4655 13.4655 7.08766e-13 0 -0.000682701 NAN -0.12928 NAN NAN
1231181 300 12.7482 12.7482 -4.44089e-14 0 0.00165342 NAN 0.0778398 NAN NAN
1231181 400 12.0451 12.0451 -6.75016e-14 0 0.000138159 NAN -0.0721782 NAN NAN
1231181 500 11.3459 11.3459 6.8745e-13 0 0.00373415 NAN 0.117347 NAN NAN
1231181 600 10.6328 10.6328 -7.10543e-15 0 -0.00598086 NAN -0.110389 NAN NAN
1231181 700 9.92561 9.92561 4.49418e-13 0 -0.000674122 NAN 0.131063 NAN NAN
1231181 800 9.23939 9.23939 4.44089e-14 0 -0.00277801 NAN -0.185121 NAN NAN
1231181 900 8.54863 8.54863 1.15463e-13 0 -0.00517046 NAN 0.0682752 NAN NAN
1231181 1000 7.85231 7.85231 1.0747e-13 0 -0.00338718 NAN 0.183984 NAN NAN
1231181 1100 7.15663 7.0822 0.0744389 0 0.000363057 NAN 0.874228 NAN 0.397064
1231181 1200 6.45153 6.11848 0.333049 0 -0.00824846 NAN 0.968046 NAN 0.724588
1231181 1300 5.74911 5.13627 0.612837 0 0.00091753 NAN 0.983175 NAN 0.82806
1231181 1400 5.06642 4.15522 0.9112 0 0.00422626 NAN 0.990539 NAN 0.900259
1231181 1500 4.37608 3.27909 1.09699 0 -0.00527212 NAN 0.993816 NAN 0.929503
1231181 1600 3.68164 2.50263 1.17901 0 0.00621986 NAN 0.996284 NAN 0.944784
1231181 1700 2.99616 1.85226 1.1439 0 0.00432331 NAN 0.996994 NAN 0.956088
1231181 1800 2.3099 1.30791 1.00199 0 -0.000948131 NAN 0.996853 NAN 0.961704
1231181 1900 1.63615 0.847977 0.788177 0 -0.000782758 NAN 0.99761 NAN 0.969833
1231181 2000 0.962458 0.459152 0.503307 0 -0.00446102 NAN 0.99842 NAN 0.975613
1231181 2100 0.962126 0.455553 0.506573 0 0.00698445 NAN 0.998579 NAN 0.976108
1231181 2200 0.960405 0.457418 0.502988 0 -0.00357683 NAN 0.998821 NAN 0.974478
1231181 2300 0.959611 0.456633 0.502978 0 -0.00354859 NAN 0.998203 NAN 0.974114
1231181 2400 0.961606 0.459027 0.50258 0 -0.000775995 NAN 0.998186 NAN 0.97502
1231181 2500 0.959766 0.457766 0.501999 0 -0.00149223 NAN 0.998388 NAN 0.973972
1231181 2600 0.961558 0.457447 0.504111 0 -0.00109033 NAN 0.997961 NAN 0.975274
1231181 2700 0.959086 0.455765 0.503321 0 0.00263064 NAN 0.998166 NAN 0.973955
1231181 2800 0.959358 0.454998 0.50436 0 -0.00307558 NAN 0.998182 NAN 0.974322
1231181 2900 0.958948 0.457504 0.501443 0 0.000770674 NAN 0.998469 NAN 0.97347
1231181 3000 0.960874 0.456942 0.503932 0 -0.000901444 NAN 0.99836 NAN 0.974894
