seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231149 1160 m2 0.427092 -0.231873 -0.00336177 -0.129756 0.0578319
1231149 1319 m2 0.322261 -0.282458 0.809156 -0.00370112 0.186493
1231149 1402 m2 0.262948 -0.450136 -0.723241 -0.235152 -0.2501
1231149 1642 m2 0.362948 0.565878 -0.34668 0.62899 -0.192046
1231149 1628 m2 0.0216633 0.205288 -0.418698 0.415464 -0.512543
1231149 1685 m2 0.231125 0.471283 0.574788 0.319991 0.219662
1231149 1774 m2 0.0416833 -0.396989 -0.276798 -0.112005 -0.0736082
1231149 2629 m2 0.0291335 0.361555 0.331103 0.331161 0.220396
1231149 2078 m2 0.0133964 -0.316905 0.313557 -0.274766 0.240207
1231149 2363 m2 0.0493526 -0.419182 0.314108 -0.233446 0.162869
