seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231139 100 0.99994 0.99994 4.44089e-16 -0.000147193 0.000103332 0.0549774 -0.120551 NAN NAN
1231139 200 0.999983 0.999983 7.77156e-15 -1.97824e-05 -2.47031e-05 0.0187715 0.0284275 NAN NAN
1231139 300 0.999947 0.999947 -1.77636e-15 0.000815287 3.41754e-05 -0.0327208 -0.0484986 NAN NAN
1231139 400 0.999954 0.999954 -2.10942e-15 0.000456749 -0.000219329 -0.159404 0.184445 NAN NAN
1231139 500 0.999986 0.999986 -5.9952e-15 0.000132376 3.98453e-05 0.0222747 0.0460249 NAN NAN
1231139 600 0.99997 0.99997 3.44169e-15 0.000700347 -3.6245e-05 0.0706295 0.133056 NAN NAN
1231139 700 0.99999 0.99999 1.77636e-15 -8.6394e-07 -0.000129845 -0.187623 0.0375999 NAN NAN
1231139 800 0.999973 0.999973 -2.88658e-15 6.80998e-05 4.99481e-05 -0.0655038 -0.0890195 NAN NAN
1231139 900 0.999922 0.999922 1.11022e-16 -0.000110679 1.89374e-05 -0.0424557 0.0415148 NAN NAN
1231139 1000 0.999976 0.999976 -3.33067e-16 -0.000153203 -0.000102639 -0.00279331 0.243892 NAN NAN
1231139 1100 0.995341 0.995207 0.00013479 0.00132903 0.000542403 0.200102 0.223369 0.034944 0.04032
1231139 1200 0.981504 0.981502 1.76985e-06 0.000101661 -6.39034e-06 -0.011287 0.0785557 0.000187125 0.0102504
1231139 1300 0.958898 0.957874 0.0010233 0.00257947 0.0034146 -0.0744061 0.2758 -0.0275007 0.145801
1231139 1400 0.928856 0.924862 0.00399337 0.00716601 0.0097795 0.0904846 0.296271 0.0326192 0.246279
1231139 1500 0.914694 0.869426 0.0452677 0.053414 0.0725414 0.0973385 0.76476 0.047225 0.62774
1231139 1600 0.906643 0.787669 0.118974 0.00657549 0.0647232 0.0543556 0.944966 0.038083 0.822976
1231139 1700 0.87742 0.714328 0.163092 -0.0573217 0.0245546 0.168194 0.952974 0.121626 0.86648
1231139 1800 0.845183 0.605561 0.239622 -0.0182294 0.0121491 0.463577 0.962444 0.220843 0.883468
1231139 1900 0.799833 0.49974 0.300093 -0.0220069 0.0301741 0.659226 0.965659 0.365795 0.880618
1231139 2000 0.738063 0.379529 0.358534 -0.0532168 0.0307597 0.837415 0.953973 0.543689 0.871628
1231139 2100 0.764802 0.379312 0.38549 -0.017457 -0.00542422 0.842752 0.959648 0.599462 0.89772
1231139 2200 0.790425 0.386741 0.403684 -0.0150073 -0.013866 0.863007 0.971651 0.623376 0.904941
1231139 2300 0.808207 0.381307 0.4269 -0.0410216 0.00764718 0.914925 0.970678 0.673563 0.912039
1231139 2400 0.812487 0.376328 0.436159 -0.0327792 0.0101474 0.91937 0.971753 0.678278 0.913175
1231139 2500 0.823614 0.358721 0.464893 0.0299038 0.03097 0.949194 0.984861 0.690018 0.925658
1231139 2600 0.830163 0.353391 0.476772 0.0271393 0.0362243 0.958167 0.988657 0.695893 0.935121
1231139 2700 0.826331 0.350073 0.476258 0.0443136 0.0419462 0.955933 0.988273 0.692702 0.933046
1231139 2800 0.82872 0.351123 0.477597 0.0332946 0.0405966 0.954715 0.987981 0.693902 0.933668
1231139 2900 0.832521 0.347573 0.484948 0.0447771 0.0304507 0.953825 0.985302 0.697403 0.936435
1231139 3000 0.83427 0.353295 0.480974 0.035421 0.0125242 0.954439 0.980952 0.701595 0.928814
