seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231221 100 0.995979 0.995979 -1.22125e-14 0.000645615 -0.00102444 0.184183 0.0275694 NAN NAN
1231221 200 0.993027 0.993027 -6.11733e-14 0.00675319 -0.00124112 0.0125109 0.0973073 NAN NAN
1231221 300 0.990874 0.990874 1.69864e-14 -0.00587943 -0.00271024 -0.0518917 0.135267 NAN NAN
1231221 400 0.989482 0.989482 -2.27596e-14 -0.01756 0.00207293 -0.129529 -0.121049 NAN NAN
1231221 500 0.988155 0.988155 -4.44089e-15 -0.0151613 0.000870441 -0.000519708 -0.0938058 NAN NAN
1231221 600 0.987615 0.987615 1.03251e-14 -0.0146819 0.00263915 -0.0216995 0.216962 NAN NAN
1231221 700 0.985606 0.985606 1.85407e-14 -0.0180776 -0.0045025 0.0013616 0.00526968 NAN NAN
1231221 800 0.984459 0.984459 7.77156e-16 0.00609272 0.000154563 0.198723 0.164005 NAN NAN
1231221 900 0.982996 0.982996 9.54792e-15 0.000762254 0.00305564 -0.0130492 0.202444 NAN NAN
1231221 1000 0.982551 0.982551 2.57572e-14 -0.0105142 -0.00241995 -0.0853039 0.190179 NAN NAN
1231221 1100 0.981327 0.97637 0.00495732 0.00328168 0.0109159 0.193218 0.721035 0.0825167 0.310184
1231221 1200 0.978469 0.954427 0.0240421 0.000210678 0.010317 0.437583 0.929823 0.205369 0.61414
1231221 1300 0.977357 0.917181 0.0601759 0.00789217 0.0116287 0.809323 0.974327 0.490501 0.788826
1231221 1400 0.974894 0.863043 0.11185 -0.00482643 0.00982571 0.945648 0.986681 0.677661 0.867741
1231221 1500 0.971961 0.799839 0.172122 -0.00105913 0.00906802 0.958047 0.988748 0.771747 0.908631
1231221 1600 0.96936 0.72981 0.239549 0.00195866 0.00112924 0.972218 0.993455 0.853238 0.929749
1231221 1700 0.966095 0.651479 0.314616 -0.0104448 -0.0104609 0.988253 0.994756 0.901765 0.943465
1231221 1800 0.960099 0.566815 0.393283 0.0020889 -0.00593767 0.991327 0.995701 0.920629 0.952883
1231221 1900 0.951767 0.468187 0.48358 0.00214023 0.00689589 0.994295 0.996423 0.938759 0.959331
1231221 2000 0.938472 0.351921 0.586551 -0.00774922 0.00127674 0.99722 0.996552 0.953997 0.965446
1231221 2100 0.939523 0.346444 0.59308 -0.00353947 0.00309703 0.997765 0.996114 0.957431 0.965965
1231221 2200 0.938597 0.349169 0.589429 0.000802921 -0.00294781 0.997653 0.996389 0.956395 0.964321
1231221 2300 0.939182 0.346052 0.59313 -0.00540841 0.00476104 0.997398 0.996732 0.958847 0.964089
1231221 2400 0.940035 0.346213 0.593822 -0.000807276 0.00560055 0.997012 0.997105 0.958241 0.965739
1231221 2500 0.940683 0.34684 0.593844 -0.0146803 0.000752204 0.997555 0.996993 0.957936 0.966725
1231221 2600 0.941849 0.345795 0.596055 -0.00472947 6.93709e-05 0.996568 0.996617 0.96094 0.965477
1231221 2700 0.940589 0.346402 0.594187 -0.00119866 0.00707568 0.997504 0.996639 0.959348 0.965158
1231221 2800 0.941476 0.345401 0.596076 -0.00591864 0.00581144 0.997827 0.997133 0.959854 0.966483
1231221 2900 0.939967 0.348109 0.591858 -0.00435584 0.0023538 0.997384 0.996986 0.95921 0.963785
1231221 3000 0.93914 0.347899 0.591241 0.0101728 -0.0061004 0.997146 0.997186 0.958983 0.962971
