seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231228 190896 m2 0.0181518 -0.165824 0.230719 0.00582945 0.0332151
1231228 371393 m2 0.0437294 0.0579859 0.191497 -0.072503 -0.0211506
1231228 255293 m2 0.134543 0.117758 0.354101 -0.0758801 0.0338981
1231228 265493 m2 0.030143 -0.10558 0.296256 -0.0197048 0.0233188
1231228 516433 m2 0.0129813 -0.206916 0.210915 -0.0173922 0.00524012
1231228 393280 m2 0.010451 -0.203227 0.200983 -0.0539056 0.0286376
1231228 184027 m2 0.0614411 -0.209081 0.322786 -0.0384817 0.0352215
1231228 634203 m2 0.0122662 0.0533406 0.232832 -0.0155446 0.032238
1231228 199694 m2 0.0440594 -0.271219 0.26948 0.0141321 0.0330643
1231228 411114 m2 0.14813 0.0746877 0.499183 -0.00271689 -0.0188698
1231228 232285 m2 0.0421342 -0.277452 0.177741 0.00176335 -0.00151481
1231228 290456 m2 0.049615 -0.3008 0.089515 -0.0966192 0.00743994
1231228 352084 m2 0.0366887 0.229099 0.297086 0.0524089 0.0572998
1231228 378967 m2 0.070077 0.195889 0.397284 0.0363155 0.0363014
1231228 626510 m2 0.0189219 -0.0333177 0.254247 0.0529461 -0.0290277
1231228 93582 m2 0.05044 -0.277583 0.28374 -0.0594303 -0.0388466
1231228 476358 m2 0.0276128 -0.223759 0.24297 0.00907022 -0.0135807
1231228 197388 m2 0.30121 0.209988 0.56399 0.0168295 0.0294087
1231228 29573 m2 0.0110561 -0.202162 0.19923 -0.0496771 0.0978001
1231228 271987 m2 0.141859 -0.047106 0.485194 0.104032 0.0349322
1231228 179713 m2 0.0838284 -0.252858 0.301078 0.00316661 -0.00417027
1231228 566710 m2 0.0330033 0.00778035 0.274304 0.0159633 0.0436069
1231228 359428 m2 0.0334433 0.0234702 0.267596 0.0307496 0.0476753
1231228 595086 m2 0.0282178 -0.0179017 0.27 -0.0251746 -0.0353577
1231228 642447 m2 0.0245875 0.226319 0.298534 0.0548941 0.03256
1231228 591277 m2 0.0554455 0.139699 0.3217 0.0244229 0.00769658
1231228 193692 m2 0.126128 -0.133136 0.27099 0.0416863 0.0151739
1231228 43161 m2 0.0531903 -0.137865 0.376409 -0.00478251 0.0426256
1231228 555117 m2 0.070407 -0.218094 0.385052 -0.0513126 -0.0678337
1231228 297360 m2 0.0670517 -0.142275 0.330011 -0.0207794 0.0241299
1231228 53885 m2 0.0207371 -0.261818 0.240971 0.0217278 0.015787
1231228 502091 m2 0.0265677 -0.0226569 0.297202 0.0288858 0.029978
1231228 572354 m2 0.0108361 -0.000457495 0.264669 0.0190185 0.0315397
1231228 325159 m2 0.0261276 0.0110132 0.147443 0.0428247 0.0429849
1231228 657198 m2 0.0115512 0.218578 0.268724 -0.0397935 0.0298741
1231228 648542 m2 0.0208471 0.0302306 0.256739 -0.0199038 0.0227254
1231228 275440 m2 0.0907041 -0.0761229 0.402718 -0.0545045 0.0093734
1231228 494103 m2 0.0726623 0.215814 0.328228 0.030105 0.0525955
1231228 16252 m2 0.0922992 -0.212032 0.178207 0.0188181 0.0343757
1231228 462832 m2 0.0741474 -0.149396 0.373114 0.0489487 0.0773244
1231228 294814 m2 0.0452695 0.0201002 0.272274 -0.0606605 -0.0170098
1231228 269937 m2 0.0143564 -0.179795 0.241049 0.000210008 -0.0281768
1231228 490691 m2 0.0367437 0.229699 0.317693 0.103663 0.00288716
1231228 337401 m2 0.217492 0.115038 0.299608 0.0215747 0.0198466
1231228 129491 m2 0.178218 0.137508 0.3819 0.0319908 0.0362007
1231228 600645 m2 0.0123212 0.221879 0.285669 0.04324 -0.0605298
1231228 126381 m2 0.126018 -0.02575 0.402286 -0.0145614 0.0443724
1231228 230269 m2 0.0141364 -0.177874 0.239528 -0.0898752 0.0691766
1231228 152514 m2 0.0246975 -0.215247 0.262072 0.0108644 0.0604637
1231228 537451 m2 0.0167217 0.224454 0.274093 0.0515811 0.0138654
1231228 580855 m2 0.0315732 0.219028 0.300991 0.111614 0.0184764
1231228 11380 m2 0.182453 0.351839 -0.00061677 0.0117215 0.00973811
1231228 437219 m2 0.0459846 -0.0635173 0.310601 -0.0661508 0.00664838
1231228 84070 m2 0.0358086 0.231961 0.303184 0.0851443 0.00203262
1231228 13245 m2 0.117602 -0.344293 0.298834 -0.0794951 0.0152917
1231228 484170 m2 0.0273377 -0.23836 0.293371 -0.066673 0.0393253
1231228 624888 m2 0.0251925 0.226485 0.298508 -0.0239388 0.0349303
1231228 506187 m2 0.0350935 0.216414 0.298348 -0.0308778 -0.00489154
1231228 188391 m2 0.121232 -0.182684 0.411932 -0.0126517 0.0214715
1231228 369813 m2 0.0551705 0.104939 0.109192 0.0214968 0.0340693
1231228 345930 m2 0.212596 0.0949216 0.613951 -0.0225316 0.0153084
