seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231236 100 0.998996 0.998996 -3.44169e-14 -0.000756826 0.000686379 0.0273343 -0.404646 NAN NAN
1231236 200 0.998133 0.998133 -2.28706e-14 0.00155053 0.00756296 0.0460311 -0.0236533 NAN NAN
1231236 300 0.997377 0.997377 1.34337e-14 0.00695065 0.000602629 0.0684689 -0.228891 NAN NAN
1231236 400 0.996455 0.996455 6.29496e-14 0.00658354 -0.00632316 -0.179599 -0.104725 NAN NAN
1231236 500 0.995804 0.995804 4.25215e-14 -0.0101106 0.0162738 0.171772 0.0487416 NAN NAN
1231236 600 0.994399 0.994399 -3.41949e-14 -0.0266781 0.01333 0.19648 0.148801 NAN NAN
1231236 700 0.994017 0.994017 2.72005e-14 -0.0401028 0.0159188 -0.300732 0.068511 NAN NAN
1231236 800 0.99356 0.99356 1.79856e-14 -0.0215404 -0.00607809 -0.264266 0.011553 NAN NAN
1231236 900 0.992789 0.992789 -2.16493e-14 0.00212034 -0.000848223 0.00538346 -0.109128 NAN NAN
1231236 1000 0.991952 0.991952 -1.40998e-14 0.0125811 0.00696345 -0.162538 -0.104753 NAN NAN
1231236 1100 0.989963 0.989841 0.000122202 0.0256926 -0.00797581 0.220161 -0.184069 0.0943383 -0.0665854
1231236 1200 0.987856 0.983778 0.00407819 0.0159549 -0.0294561 0.518047 0.626417 0.256362 0.318856
1231236 1300 0.986871 0.974421 0.0124501 -0.0114562 -0.00669775 0.84682 0.853022 0.475761 0.527072
1231236 1400 0.985302 0.956581 0.0287206 0.00700225 -0.001223 0.934541 0.91696 0.687276 0.643832
1231236 1500 0.981968 0.931477 0.0504916 0.0176817 0.0307026 0.955552 0.925152 0.756651 0.736551
1231236 1600 0.979756 0.897429 0.0823276 -0.00342763 0.0215109 0.972893 0.956001 0.82295 0.804595
1231236 1700 0.978208 0.846167 0.132041 0.00533561 -0.00407977 0.98243 0.974594 0.882557 0.857081
1231236 1800 0.973144 0.777141 0.196004 -0.00426005 0.00464864 0.990958 0.969991 0.909192 0.880309
1231236 1900 0.967126 0.682605 0.284521 -0.00372434 0.000213383 0.99577 0.977689 0.932593 0.901829
1231236 2000 0.95396 0.538957 0.415004 0.00400067 0.00523976 0.996514 0.983754 0.95081 0.918839
1231236 2100 0.956888 0.53501 0.421877 0.00301222 -0.001918 0.997205 0.985089 0.954921 0.925386
1231236 2200 0.956129 0.537055 0.419074 -0.00280269 -0.00790683 0.997243 0.982134 0.953722 0.921709
1231236 2300 0.95658 0.529341 0.427239 0.00152355 0.015499 0.997126 0.986842 0.955626 0.931427
1231236 2400 0.956698 0.53488 0.421818 -0.000173208 -0.00426151 0.997188 0.987136 0.954063 0.929233
1231236 2500 0.958204 0.536582 0.421622 0.00188509 0.00786208 0.997282 0.987545 0.956569 0.92252
1231236 2600 0.958441 0.535918 0.422523 0.0143413 0.011156 0.997243 0.98687 0.957339 0.923057
1231236 2700 0.958599 0.53224 0.426359 -0.00234708 -0.00513008 0.997335 0.983947 0.958575 0.922229
1231236 2800 0.958159 0.534027 0.424132 0.00660573 0.00557371 0.997217 0.985037 0.956918 0.924208
1231236 2900 0.956295 0.531118 0.425177 0.00695612 0.0146059 0.997442 0.986769 0.95485 0.930247
1231236 3000 0.955984 0.532428 0.423556 0.0113185 -0.00257859 0.997424 0.979455 0.95597 0.917139
