seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231127 1692 m2 0.31285 0.423153 -0.215395 0.150041 0
1231127 1484 m2 0.5938 0.664286 -0.0408338 0.327988 0
1231127 1710 m2 0.1059 -0.236987 0.149296 -0.281563 0
1231127 1612 m2 0.04935 -0.194714 0.22562 -0.705974 0
1231127 1866 m2 0.0604 -0.120624 -0.160743 -0.265805 0
1231127 1757 m2 0.19095 -0.00083459 -0.785457 0 -0.674213
1231127 1981 m2 0.056 -0.153194 0.355189 -0.293881 0
1231127 1937 m2 0.04615 -0.19799 -0.0448013 -0.791908 0
1231127 2044 m2 0.0226 -0.226107 0.329443 -0.855102 0
1231127 2190 m2 0.0436 -0.0630353 0.611313 0 0.0984128
1231127 2032 m2 0.06475 -0.158813 -0.521391 -0.212956 0
1231127 2036 m2 0.0476 -0.17602 -0.332948 -0.371009 0
1231127 2013 m2 0.0583 -0.163979 -0.246264 -0.557404 0
1231127 2500 m2 0.05645 -0.0980808 0.468962 -0.0656126 0
1231127 2821 m2 0.025 -0.20215 -0.124579 -0.364403 0
1231127 2252 m2 0.3299 -0.00926298 0.881295 0 0.363105
1231127 2334 m2 0.071 -0.0888977 -0.533217 -0.138957 0
