seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231145 100 0.999967 0.999967 2.9976e-15 9.10007e-05 5.22304e-05 0.129678 0.119953 NAN NAN
1231145 200 0.999747 0.999747 -1.45439e-14 0.000706871 0.000582906 -0.101872 -0.0748268 NAN NAN
1231145 300 0.99998 0.99998 4.55191e-15 -0.000158779 -1.58216e-05 0.00337477 0.0876398 NAN NAN
1231145 400 0.999642 0.999642 7.43849e-15 -0.00285843 0.000700598 -0.0867995 -0.145614 NAN NAN
1231145 500 0.999919 0.999919 1.03251e-14 0.000537372 -5.60125e-06 -0.0320098 -0.0323382 NAN NAN
1231145 600 0.999845 0.999845 1.26565e-14 0.00134519 -0.000459949 0.0744528 0.00339681 NAN NAN
1231145 700 0.999914 0.999914 8.88178e-15 0.000208378 4.44991e-05 0.103133 0.0643044 NAN NAN
1231145 800 0.999954 0.999954 2.55351e-15 0.000161198 -7.92676e-05 0.162932 -0.127972 NAN NAN
1231145 900 0.99997 0.99997 1.57652e-14 7.17119e-05 0.0001384 -0.121527 -0.0803523 NAN NAN
1231145 1000 0.999853 0.999853 1.19904e-14 -0.000199551 0.00039807 -0.0737026 0.196092 NAN NAN
1231145 1100 0.995376 0.995375 1.20072e-06 -1.93829e-05 2.71335e-05 -0.0874773 0.0524864 -0.00870432 -0.00180343
1231145 1200 0.98147 0.981458 1.18139e-05 7.09372e-05 -2.41948e-05 -0.117367 0.14536 -0.0151751 0.0293758
1231145 1300 0.958503 0.958516 -1.3327e-05 3.3637e-05 7.8147e-06 -0.179749 -0.0787604 -0.0172766 -0.01558
1231145 1400 0.926702 0.926683 1.88396e-05 -4.93204e-05 0.000202769 -0.109089 0.104989 -0.0173336 0.0014988
1231145 1500 0.888342 0.883341 0.00500061 -0.00445856 0.00695809 0.273514 0.307223 0.113128 0.155383
1231145 1600 0.860992 0.795015 0.0659775 -0.033478 0.104291 0.489706 0.763176 0.380757 0.522054
1231145 1700 0.866313 0.686808 0.179505 -0.0111224 0.0969359 0.660812 0.843296 0.702934 0.716198
1231145 1800 0.872205 0.558094 0.314111 -0.0706128 -0.00215618 0.732612 0.959279 0.764433 0.803419
1231145 1900 0.85574 0.46593 0.389809 -0.0659405 0.00620592 0.834458 0.963858 0.839926 0.841632
1231145 2000 0.861766 0.339866 0.521899 0.0195726 -0.0336158 0.964779 0.982974 0.900677 0.87117
1231145 2100 0.876455 0.341841 0.534614 0.00929552 -0.0345607 0.965054 0.980614 0.904108 0.876773
1231145 2200 0.881965 0.347975 0.53399 0.0276398 -0.0290596 0.97479 0.978516 0.918275 0.87499
1231145 2300 0.880428 0.34887 0.531558 0.0238148 -0.0212976 0.973537 0.973453 0.92776 0.871637
1231145 2400 0.887474 0.342338 0.545136 0.0126599 -0.0464159 0.972516 0.978799 0.937353 0.881745
1231145 2500 0.895288 0.346025 0.549263 0.039987 -0.0185321 0.980495 0.984923 0.943603 0.881352
1231145 2600 0.894086 0.347386 0.546699 0.0293699 -0.0100312 0.97836 0.983229 0.942935 0.882597
1231145 2700 0.900822 0.349676 0.551146 0.0353792 -0.000616634 0.981462 0.97796 0.951001 0.888006
1231145 2800 0.902047 0.3539 0.548147 0.0284404 0.0128149 0.975935 0.983078 0.950627 0.883923
1231145 2900 0.901039 0.345029 0.556011 0.025936 -0.00998354 0.977789 0.985211 0.947905 0.893292
1231145 3000 0.903604 0.350065 0.553539 0.0295313 -0.0039911 0.978691 0.9861 0.950406 0.893428
