seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231143 878 m2 0.282201 0.665166 -0.147247 0.133116 -0.0175212
1231143 1253 m2 0.0665072 -0.17592 -0.39582 -0.367703 -0.352821
1231143 1616 m2 0.0607656 -0.17592 -0.30786 -0.128963 -0.539179
1231143 1593 m2 0.0204306 -0.054912 0.306348 0.407609 0.415517
1231143 1667 m2 0.138852 0.386685 -0.475992 0.189796 -0.609619
1231143 1936 m2 0.0451675 -0.198507 0.385175 -0.501947 0.409941
1231143 1783 m2 0.0434928 -0.205652 0.198587 -0.510111 0.257141
1231143 1847 m2 0.0364593 -0.223537 0.113361 -0.277597 0.415793
1231143 1968 m2 0.0238756 -0.049712 0.175602 -0.371557 0.406946
1231143 1971 m2 0.0470335 -0.214551 0.214294 -0.273374 0.66579
1231143 2034 m2 0.0236364 0.299905 0.377768 0.589223 0.936991
1231143 2667 m2 0.0181818 -0.197358 -0.0248332 -0.370442 0.455685
1231143 2206 m2 0.0610526 0.296733 -0.0167673 0.19853 -0.303185
1231143 2112 m2 0.0226794 0.231253 -0.101795 0.287998 -0.15095
1231143 2153 m2 0.0248804 -0.218937 -0.0883623 -0.637511 -0.0507517
1231143 2437 m2 0.0200957 -0.198946 -0.0248682 -0.0365886 -0.187012
1231143 2170 m2 0.0109091 -0.0474529 0.176468 0.545926 0.0339345
1231143 2167 m2 0.287081 0.59117 -0.181554 0.0680081 0.19724
1231143 2202 m2 0.0222488 -0.209666 -0.13626 -0.219721 -0.0753436
1231143 2347 m2 0.0391388 -0.218502 -0.160479 -0.231998 -0.26703
1231143 2356 m2 0.0107177 -0.201074 0.0736477 -0.308087 -0.457116
1231143 2508 m2 0.0244019 -0.219654 0.209207 -0.236245 -0.481236
1231143 2694 m2 0.0655024 0.312753 0.210139 0.166618 0.0701612
1231143 2839 m2 0.0105742 -0.0508691 -0.289571 0.396671 -0.361651
1231143 2883 m2 0.0164593 -0.208971 -0.187846 -0.438727 0.0664772
