seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231238 100 0.999086 0.999086 -4.18554e-14 0.0133556 0.00398069 0.0443948 -0.197239 NAN NAN
1231238 200 0.998163 0.998163 -1.73195e-14 0.00670421 0.00151521 -0.225645 0.0349816 NAN NAN
1231238 300 0.996945 0.996945 4.40759e-14 0.0154844 0.000601661 -0.230071 -0.132338 NAN NAN
1231238 400 0.995397 0.995397 2.68674e-14 -0.00344568 -0.00283488 0.0482403 -0.000192926 NAN NAN
1231238 500 0.99515 0.99515 1.34337e-14 -0.00317448 0.00729361 -0.117794 0.193419 NAN NAN
1231238 600 0.995422 0.995422 1.08802e-14 0.00422696 0.0101535 -0.178439 0.135687 NAN NAN
1231238 700 0.993692 0.993692 -2.9865e-14 -0.037179 -0.00612318 -0.11165 0.0355738 NAN NAN
1231238 800 0.992749 0.992749 8.88178e-16 -0.0355748 -0.0250127 -0.0637987 -0.0297388 NAN NAN
1231238 900 0.992177 0.992177 -1.40998e-14 -0.0395512 -0.0187672 0.133257 -0.179389 NAN NAN
1231238 1000 0.991656 0.991656 -3.10862e-15 -0.0615989 -0.00232145 -0.104417 0.0673863 NAN NAN
1231238 1100 0.990808 0.990118 0.000689874 -0.0621358 -0.0157256 0.129775 0.249412 0.105055 0.145216
1231238 1200 0.990142 0.985659 0.00448345 -0.0242312 -0.00525136 0.371282 0.677105 0.274152 0.364828
1231238 1300 0.988988 0.977237 0.0117505 -0.0227963 -0.0378362 0.736602 0.755956 0.51053 0.508351
1231238 1400 0.985506 0.962564 0.0229414 -0.0166967 -0.0118154 0.708077 0.878305 0.613991 0.691956
1231238 1500 0.97986 0.940978 0.0388821 -0.0448218 -0.00128452 0.816367 0.799597 0.718303 0.687847
1231238 1600 0.973066 0.908669 0.0643979 -0.0700828 -0.0403142 0.845795 0.840178 0.772292 0.785125
1231238 1700 0.973789 0.860001 0.113788 -0.0714788 0.0127118 0.919461 0.93786 0.848874 0.851215
1231238 1800 0.970993 0.793355 0.177638 -0.0462219 0.0291164 0.950008 0.945972 0.90741 0.888259
1231238 1900 0.960851 0.705448 0.255403 -0.0322697 -0.00624485 0.958304 0.955272 0.922371 0.897461
1231238 2000 0.947486 0.560882 0.386604 -0.017391 -0.0120937 0.977 0.937297 0.944933 0.895996
1231238 2100 0.952263 0.545126 0.407137 -0.0205897 -0.0290761 0.979783 0.934265 0.950574 0.894109
1231238 2200 0.95608 0.537066 0.419013 -0.0196386 -0.0642377 0.981752 0.946962 0.951832 0.905717
1231238 2300 0.950239 0.537972 0.412267 0.00458529 -0.0809956 0.975023 0.932732 0.949796 0.902146
1231238 2400 0.948945 0.536946 0.411999 -0.00210054 -0.074554 0.974323 0.943869 0.94511 0.91086
1231238 2500 0.94816 0.536825 0.411335 0.00368932 -0.051727 0.972727 0.94531 0.945944 0.911698
1231238 2600 0.951699 0.537888 0.413811 -0.0235611 -0.0426858 0.978234 0.943684 0.951968 0.90998
1231238 2700 0.950701 0.535918 0.414783 -0.00045639 -0.025696 0.977595 0.948801 0.948885 0.909222
1231238 2800 0.949282 0.538229 0.411053 -0.0147066 -0.045786 0.977984 0.932619 0.949235 0.900091
1231238 2900 0.949622 0.540784 0.408838 -0.010365 -0.0615141 0.975559 0.943528 0.946665 0.901956
1231238 3000 0.949885 0.538581 0.411304 -0.0353284 -0.0730388 0.977166 0.962495 0.949024 0.920157
