seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231233 416632 m2 0.0173385 0.149599 0.213119 0.0275466 0.10649
1231233 541417 m2 0.0395914 0.140513 0.327345 0.0582076 -0.0112108
1231233 364897 m2 0.0605191 -0.0907711 0.483291 -0.095305 -0.00114266
1231233 171743 m2 0.0508559 -0.119453 0.46092 0.00844637 -0.0397193
1231233 319295 m2 0.0416345 -0.0845064 0.450406 0.0301725 -0.0222147
1231233 72430 m2 0.0144671 -0.215314 0.251998 -0.0398267 0.00232949
1231233 551436 m2 0.0274986 0.113437 0.322262 0.0282706 -0.0498054
1231233 545077 m2 0.0522363 0.0432101 0.44222 0.015743 -0.0414549
1231233 123581 m2 0.0147985 -0.215762 0.252769 -0.0797557 -0.0324009
1231233 282256 m2 0.0610712 -0.0920068 0.483257 0.03797 -0.0532447
1231233 181374 m2 0.0623965 -0.0875379 0.485422 -0.0764584 -0.0848752
1231233 327443 m2 0.0612369 -0.0913447 0.48359 -0.0172713 -0.00405304
1231233 36233 m2 0.0912755 0.0911626 0.576623 0.0369614 0.0197046
1231233 569014 m2 0.0120928 0.151185 0.219913 -0.0144931 0.0290133
1231233 452168 m2 0.0602982 -0.0907051 0.48306 -0.021719 0.0109988
1231233 371441 m2 0.023302 0.269235 0.2694 0.0263532 -0.0138285
1231233 464606 m2 0.0300387 0.290426 0.302305 -0.047997 -0.0437625
1231233 398838 m2 0.0122032 0.272203 0.267054 0.00638798 0.0640646
1231233 368929 m2 0.0337383 -0.201363 0.360858 -0.0152434 0.0302059
1231233 492084 m2 0.0580342 -0.0976037 0.479065 0.0180399 0.01989
1231233 519914 m2 0.0362783 -0.191679 0.379729 0.0248812 0.0716937
1231233 45431 m2 0.0351187 0.29708 0.320733 -0.0164478 0.0173431
1231233 34001 m2 0.0733297 -0.0549883 0.492703 0.0541969 -0.00107649
1231233 17921 m2 0.0717283 -0.0592794 0.49256 0.0148205 0.067837
1231233 181612 m2 0.0733297 -0.0549883 0.492703 -0.0612244 -0.0171153
1231233 321497 m2 0.0576477 0.0364603 0.450054 -0.0404787 0.0397813
1231233 507632 m2 0.0229707 0.267595 0.267684 0.00691404 -0.00738423
1231233 479025 m2 0.0100497 -0.210585 0.288067 -0.0687144 0.0131881
1231233 125165 m2 0.0712314 -0.0608912 0.492454 -0.00916589 0.0957627
1231233 69147 m2 0.051905 0.24313 0.358144 0.0296481 0.0199438
1231233 76058 m2 0.0233573 0.269516 0.269558 -0.00644321 0.0427631
1231233 33550 m2 0.0732192 -0.0552318 0.492701 0.0430848 -0.0199643
1231233 407498 m2 0.0545003 -0.107614 0.471462 0.0212834 0.0345515
1231233 397025 m2 0.071894 -0.0581622 0.492571 -0.0400712 0.019351
1231233 174194 m2 0.0712314 -0.0606401 0.492462 -0.0410488 0.162052
1231233 555987 m2 0.028106 0.115416 0.323627 0.0433857 -0.0314869
1231233 319767 m2 0.073164 -0.0555978 0.492699 -0.0329416 -0.018204
1231233 12601 m2 0.115737 0.0511684 0.446005 0.0428165 0.0261132
