seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231233 335194 m2 0.0551077 -0.104507 0.47515 -0.0316017 0.0520286
1231233 665924 m2 0.0156267 0.0805663 0.284197 0.0357124 0.0724749
1231233 644732 m2 0.0191607 0.0943643 0.296261 0.0222359 -0.0192401
1231233 246598 m2 0.058476 -0.0947328 0.481805 0.0225229 0.00581145
1231233 233852 m2 0.0635008 -0.0808437 0.49006 0.0167933 0.0295152
1231233 367546 m2 0.0343457 -0.199781 0.372125 -0.0235307 0.00739507
1231233 534982 m2 0.0522916 -0.107265 0.478141 0.100203 0.0644992
1231233 638657 m2 0.0163446 0.0365605 0.38757 0.0162582 0.0417941
1231233 226145 m2 0.0668139 -0.0665973 0.502371 -0.0040052 -0.0332968
1231233 405776 m2 0.052402 -0.11312 0.466205 -0.011925 0.0908147
1231233 672600 m2 0.0105467 -0.0842536 0.268559 -0.000279575 -0.0223928
1231233 258723 m2 0.0511872 -0.117922 0.462409 0.0208492 0.0191622
1231233 9505 m2 0.0532303 -0.112861 0.467785 -0.0423179 -0.0804971
1231233 670793 m2 0.0100497 -0.212743 0.25468 -0.0228407 0.0722406
1231233 173095 m2 0.0553838 -0.105824 0.473843 0.01289 0.00686711
1231233 359392 m2 0.051905 -0.117023 0.464114 -0.0966602 0.0418298
1231233 131050 m2 0.0532855 -0.112803 0.468061 -0.0125766 -0.012324
1231233 32197 m2 0.056212 -0.103182 0.476999 -0.0306343 0.0406591
1231233 613024 m2 0.0186085 0.125083 0.332802 0.0526176 0.0102656
1231233 390965 m2 0.0540585 -0.108613 0.472175 0.00110135 0.0242985
1231233 20080 m2 0.0552181 -0.10573 0.474022 0.0246359 -0.0677376
1231233 649558 m2 0.0251242 -0.200889 0.357539 -0.00412676 -0.0219663
1231233 454167 m2 0.0617338 -0.0858136 0.488115 0.00847526 -0.00426621
1231233 518711 m2 0.0545555 -0.107737 0.472201 -0.0122551 -0.00493964
1231233 96961 m2 0.057206 -0.0993657 0.47912 0.0788105 -0.00562268
1231233 430643 m2 0.0548316 -0.107475 0.472846 -0.0263752 -0.0521931
1231233 469985 m2 0.0204859 -0.218948 0.269268 -0.00733806 -0.0066963
1231233 66498 m2 0.0532855 -0.112803 0.468061 -0.0385359 0.0598966
1231233 541054 m2 0.0350083 -0.197856 0.366098 -0.0482555 0.0384651
1231233 600372 m2 0.0221977 0.0929924 0.311371 0.0515211 -0.0305746
1231233 470194 m2 0.0204859 -0.218948 0.269268 -0.0757987 0.00614886
1231233 573342 m2 0.0330204 -0.204186 0.368099 -0.0238048 -0.0170612
1231233 320233 m2 0.0552733 -0.105947 0.47328 -0.0267009 0.0719874
1231233 569908 m2 0.0377692 0.0208231 0.420405 0.0401334 0.0106899
1231233 228616 m2 0.0575373 -0.100016 0.478227 0.0178556 0.014463
1231233 428354 m2 0.0252347 0.0978152 0.342392 0.0644384 -0.018061
1231233 459719 m2 0.0530646 -0.110516 0.46996 -0.0184035 -0.0568017
1231233 310302 m2 0.0548868 -0.108341 0.472039 -0.00619695 0.0438424
1231233 485673 m2 0.056212 -0.101856 0.476981 0.0181087 0.00598379
1231233 79382 m2 0.0587521 -0.0948616 0.482786 0.0198451 0.0199211
1231233 538752 m2 0.0382662 0.0586818 0.41532 0.0559316 -0.0159329
1231233 304393 m2 0.0527885 -0.112005 0.468133 -0.0861334 -0.006993
1231233 285727 m2 0.0521811 -0.11427 0.465597 -0.0597339 -0.0273821
1231233 279237 m2 0.068857 -0.0174967 0.544905 -0.0130828 0.0513589
1231233 642273 m2 0.0127002 0.281787 0.317913 0.0348417 0.01136
1231233 370019 m2 0.0596356 -0.0918031 0.48491 0.00410582 0.0839111
1231233 25708 m2 0.059249 -0.180002 0.322478 -0.0507507 0.0320552
1231233 584677 m2 0.0126449 0.314992 0.391742 -0.0573111 -0.0787781
