seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231214 0 0 1 -1.05957 -1.24204 -1 -1 0.939757
1231214 1 1 1 -0.800209 -0.869855 -1 -1 0.944732
1231214 2 2 1 -0.877718 -0.946118 -1 -1 0.982302
1231214 3 3 1 -0.86844 -1.19056 -1 -1 0.94779
1231214 4 4 1 -0.923273 -1.05574 -1 -1 0.991046
1231214 5 5 1 -0.482196 -1.06911 -1 -1 0.76117
1231214 6 6 1 -0.930552 -1.19544 -1 -1 0.957892
1231214 7 7 1 -0.224439 -0.977764 -1 -1 0.547721
1231214 8 8 1 -1.09905 -1.13425 -1 -1 0.97255
1231214 9 9 1 -1.05648 -1.07835 -1 -1 0.990715
1231214 10 0 2 -0.72763 -1.25219 -0.777778 -1 0.936025
1231214 11 1 2 -0.632343 -1.14041 -0.777778 -1 0.959957
1231214 12 2 2 -0.612693 -0.861566 -0.777778 -1 0.954644
1231214 13 3 2 -0.237967 -0.931717 -0.777778 -1 0.743744
1231214 14 4 2 -0.612625 -1.28051 -0.777778 -1 0.89946
1231214 15 5 2 -0.844505 -0.942961 -0.777778 -1 0.992324
1231214 16 6 2 -0.371539 -1.30767 -0.777778 -1 0.771288
1231214 17 7 2 -0.96987 -0.969971 -0.777778 -1 0.962905
1231214 18 8 2 -0.561071 -1.14232 -0.777778 -1 0.934992
1231214 19 9 2 -1.14034 -1.1593 -0.777778 -1 0.854853
1231214 20 10 2 -0.209676 -1.10395 -0.777778 -1 0.716379
1231214 21 11 2 -0.816747 -0.780842 -0.777778 -1 0.951659
1231214 22 12 2 -0.269053 -0.809963 -0.777778 -1 0.744595
1231214 23 13 2 -0.783328 -1.32927 -0.777778 -1 0.897226
1231214 24 14 2 -0.849694 -1.18264 -0.777778 -1 0.962203
1231214 25 15 2 -0.102188 -1.00987 -0.777778 -1 0.633485
1231214 26 16 2 -0.159396 -0.993912 -0.777778 -1 0.682199
1231214 27 0 3 -0.785783 -1.00423 -0.555556 -1 0.948358
1231214 28 1 3 -0.423047 -0.862382 -0.555556 -1 0.964161
1231214 29 2 3 -0.342523 -0.848843 -0.555556 -1 0.934044
1231214 30 3 3 -0.936195 -0.877243 -0.555556 -1 0.852181
1231214 31 4 3 -0.509484 -0.82955 -0.555556 -1 0.969305
1231214 32 5 3 -0.802219 -1.08777 -0.555556 -1 0.933749
1231214 33 6 3 -0.438892 -0.894697 -0.555556 -1 0.975603
1231214 34 7 3 -1.06603 -1.11548 -0.555556 -1 0.760395
1231214 35 8 3 -0.516148 -1.06792 -0.555556 -1 0.993853
1231214 36 9 3 -0.607393 -0.796007 -0.555556 -1 0.956667
1231214 37 10 3 -0.285628 -0.807517 -0.555556 -1 0.895914
1231214 38 11 3 -0.601914 -1.09393 -0.555556 -1 0.989088
1231214 39 12 3 -0.63163 -0.939642 -0.555556 -1 0.990614
