seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231207 324009 m2 0.12535 0.641591 0.422714 0.0858243 0
1231207 190093 m2 0.02115 0.157621 0.175896 0 0.0247774
1231207 700926 m2 0.01135 0.313564 0.354039 0 0.0197822
1231207 122023 m2 0.0989 -0.261389 -0.583227 0 -0.0174277
1231207 746764 m2 0.01225 0.300149 0.339201 0 0.0656126
1231207 109179 m2 0.0166 0.392235 -0.33759 0 -0.0356519
1231207 684777 m2 0.01315 0.21016 0.320353 0 -0.0039611
1231207 244660 m2 0.06135 0.366592 -0.435685 0 -0.0259158
1231207 398636 m2 0.02545 0.474074 0.299894 0.0268923 0
1231207 37878 m2 0.0141 0.11742 -0.324888 0 -0.0534675
1231207 461775 m2 0.0102 -0.0495438 -0.15038 0.0260256 0
1231207 405314 m2 0.02575 0.267089 0.322084 0.0254206 0
1231207 729248 m2 0.0153 -0.140102 0.512995 0 0.00972613
1231207 161616 m2 0.02535 -0.436168 -0.189062 -0.0481476 0
1231207 547562 m2 0.0145 -0.125879 -0.17472 0 -0.0487851
1231207 325933 m2 0.0105 0.0204886 0.330199 0 0.0282208
1231207 469817 m2 0.04305 0.589604 0.00625096 0.010488 0
1231207 314498 m2 0.0537 -0.0526579 -0.0806179 -0.00220802 0
1231207 248867 m2 0.016 0.239979 -0.324623 0 -0.0695538
1231207 115789 m2 0.11305 0.728371 -0.207729 0.0773264 0
1231207 431487 m2 0.0855 0.502657 0.0992825 0.0362342 0
1231207 447509 m2 0.01415 0.318503 0.298404 -0.003745 0
1231207 525875 m2 0.0942 0.241357 0.726633 0.00354367 0
1231207 433986 m2 0.0241 -0.499664 0.132117 -0.0162925 0
1231207 221564 m2 0.02425 0.277278 -0.374302 0.0436453 0
1231207 337856 m2 0.0342 0.181078 0.336422 0 0.0488598
1231207 685561 m2 0.01335 0.0475832 0.296852 0 -0.0165559
1231207 512367 m2 0.1086 0.659061 0.251544 0.0419829 0
1231207 336250 m2 0.0929 -0.552473 0.170947 0 0.0275797
1231207 800 m2 0.0445 -0.459065 0.104513 -0.0318898 0
1231207 383660 m2 0.02515 -0.332876 0.399112 0 0.0723159
1231207 652896 m2 0.0148 0.14704 0.18889 0.0115251 0
1231207 534208 m2 0.03675 0.363917 0.480279 -0.0175078 0
1231207 694406 m2 0.03365 0.289825 0.375776 0 0.016173
1231207 625754 m2 0.0237 -0.280311 -0.234339 -0.00521813 0
1231207 102736 m2 0.01105 -0.0321228 -0.0979103 0 -0.0216573
1231207 709146 m2 0.02665 -0.403722 0.0878921 0 -0.00177048
1231207 528109 m2 0.03085 0.306776 -0.148181 0 0.00744015
1231207 99414 m2 0.05925 0.220427 -0.482382 0.054223 0
