seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231208 100 0.999492 0.999492 -6.66134e-16 -0.00160553 -0.00115542 -0.0823144 -0.136802 NAN NAN
1231208 200 0.998452 0.998452 -2.34257e-14 0.00519982 0.014026 -0.320801 0.0108687 NAN NAN
1231208 300 0.998152 0.998152 2.06501e-14 0.0122687 0.0190158 -0.227853 0.0220218 NAN NAN
1231208 400 0.997424 0.997424 3.26406e-14 0.0108945 0.0292349 0.0202095 0.214064 NAN NAN
1231208 500 0.996576 0.996576 4.44089e-16 0.00688708 0.0116614 -0.251484 0.0212373 NAN NAN
1231208 600 0.995736 0.995736 -9.76996e-15 -0.00737515 0.0225849 -0.115971 0.11969 NAN NAN
1231208 700 0.995492 0.995492 -7.88258e-15 -0.00104104 0.0378598 -0.0451468 0.0606762 NAN NAN
1231208 800 0.994652 0.994652 7.77156e-15 -0.018131 0.0445281 -0.261986 0.0743849 NAN NAN
1231208 900 0.993829 0.993829 -2.25375e-14 -0.0230918 0.0600936 -0.335122 -0.0471882 NAN NAN
1231208 1000 0.993527 0.993527 4.74065e-14 -0.0341216 0.0263505 0.0478507 -0.103011 NAN NAN
1231208 1100 0.992314 0.992493 -0.000179251 -0.00238602 -0.000984522 0.0670134 -0.207535 0.0312508 -0.0865992
1231208 1200 0.98604 0.98662 -0.00057962 -0.0118495 -0.0512792 0.10742 -0.303605 0.117338 -0.163165
1231208 1300 0.982654 0.980678 0.00197549 -0.0351323 -0.0249727 0.350799 -0.152346 0.281168 0.0216488
1231208 1400 0.9784 0.970358 0.00804226 -0.0187224 -0.0336526 0.566038 0.00956676 0.49066 0.149298
1231208 1500 0.973906 0.953051 0.0208554 0.0122433 -0.0239006 0.668214 0.477422 0.609443 0.488508
1231208 1600 0.969182 0.923651 0.0455304 -0.00835307 -0.0736172 0.808368 0.63215 0.758607 0.587378
1231208 1700 0.966466 0.880309 0.086157 -0.0179447 -0.0526944 0.893167 0.732479 0.852499 0.685603
1231208 1800 0.960666 0.814319 0.146347 -0.00466535 -0.0558983 0.924062 0.803873 0.895675 0.755595
1231208 1900 0.952432 0.716007 0.236425 0.0224591 -0.0823411 0.936173 0.89152 0.910912 0.841456
1231208 2000 0.946536 0.568716 0.37782 0.00484884 -0.107962 0.975515 0.88328 0.949859 0.860287
1231208 2100 0.948955 0.550216 0.398739 -0.0119829 -0.104435 0.972768 0.889166 0.950818 0.885099
1231208 2200 0.953 0.535939 0.417061 -0.000102863 -0.089672 0.977769 0.90682 0.953249 0.901876
1231208 2300 0.949917 0.541275 0.408642 0.0011234 -0.139542 0.970996 0.914616 0.944742 0.904796
1231208 2400 0.955033 0.543264 0.411769 -0.0128674 -0.101846 0.978095 0.915193 0.948509 0.907943
1231208 2500 0.953219 0.53637 0.416849 -0.0127339 -0.0748875 0.975886 0.903023 0.951324 0.895329
1231208 2600 0.95754 0.538013 0.419527 0.00746959 -0.0813079 0.977918 0.939659 0.950042 0.923479
1231208 2700 0.956742 0.535591 0.421151 0.00558434 -0.0612056 0.978591 0.930389 0.952695 0.914906
1231208 2800 0.956243 0.536307 0.419936 0.0124107 -0.0215444 0.977945 0.927635 0.951063 0.912666
1231208 2900 0.94891 0.535634 0.413276 0.0101396 -0.0247517 0.968759 0.931071 0.942161 0.914417
1231208 3000 0.953723 0.536098 0.417625 0.0338279 -0.0709861 0.976491 0.922399 0.948187 0.90693
