seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231102 100 14.2973 14.2973 -8.50875e-13 0 -0.000296274 NAN 0.105521 NAN NAN
1231102 200 13.5991 13.5991 -2.65565e-12 0 0.000113502 NAN -0.214841 NAN NAN
1231102 300 12.8995 12.8995 2.33591e-12 0 -0.000100019 NAN 0.0699728 NAN NAN
1231102 400 12.1983 12.1983 1.78524e-12 0 -0.000320626 NAN 0.122159 NAN NAN
1231102 500 11.4983 11.4983 8.88178e-15 0 -0.000167815 NAN 0.166343 NAN NAN
1231102 600 10.7979 10.7979 -1.69642e-12 0 -8.46236e-05 NAN 0.0459931 NAN NAN
1231102 700 10.0988 10.0988 -1.3447e-12 0 0.000133468 NAN -0.235316 NAN NAN
1231102 800 9.39819 9.39819 1.3749e-12 0 0.00036193 NAN -0.0352437 NAN NAN
1231102 900 8.69994 8.69994 1.6378e-12 0 2.68071e-05 NAN 0.0930631 NAN NAN
1231102 1000 7.99818 7.99818 1.77636e-14 0 1.56534e-05 NAN 0.0276334 NAN NAN
1231102 1100 7.24546 7.24541 4.95025e-05 0 5.46239e-05 NAN 0.0134943 NAN 0.00134769
1231102 1200 6.41238 6.41006 0.00232796 0 0.000710583 NAN 0.204026 NAN 0.0837015
1231102 1300 5.61811 5.50222 0.115892 0 0.0297864 NAN 0.649406 NAN 0.436395
1231102 1400 4.92096 4.52587 0.395096 0 0.0971585 NAN 0.877828 NAN 0.694194
1231102 1500 4.28433 3.48511 0.799222 0 0.120652 NAN 0.956584 NAN 0.84566
1231102 1600 3.64631 2.70017 0.946138 0 0.136046 NAN 0.974306 NAN 0.910432
1231102 1700 2.9937 1.98857 1.00513 0 0.136127 NAN 0.986139 NAN 0.942702
1231102 1800 2.32774 1.41568 0.912061 0 0.136119 NAN 0.991553 NAN 0.962593
1231102 1900 1.64679 0.930904 0.715885 0 0.136731 NAN 0.991544 NAN 0.970797
1231102 2000 0.957022 0.519291 0.437731 0 0.146391 NAN 0.989116 NAN 0.971181
1231102 2100 0.956086 0.516572 0.439514 0 0.143744 NAN 0.988527 NAN 0.968998
1231102 2200 0.959248 0.512753 0.446495 0 0.150007 NAN 0.991775 NAN 0.969607
1231102 2300 0.959504 0.509893 0.449611 0 0.158672 NAN 0.994606 NAN 0.968256
1231102 2400 0.960391 0.504968 0.455424 0 0.16497 NAN 0.996455 NAN 0.967929
1231102 2500 0.968397 0.50077 0.467627 0 0.17546 NAN 0.997219 NAN 0.974783
1231102 2600 0.969332 0.499417 0.469915 0 0.173994 NAN 0.996966 NAN 0.975888
1231102 2700 0.968113 0.498369 0.469744 0 0.182306 NAN 0.997358 NAN 0.974751
1231102 2800 0.9685 0.495993 0.472508 0 0.180217 NAN 0.997303 NAN 0.975508
1231102 2900 0.969914 0.498267 0.471648 0 0.175724 NAN 0.997333 NAN 0.976323
1231102 3000 0.970869 0.497775 0.473094 0 0.176574 NAN 0.997758 NAN 0.977249
