seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231122 1272 m2 0.7121 0.334884 0.560545 0 0.0806909
1231122 523 m2 0.0889 -0.0489238 -0.240705 -0.0677152 0
1231122 2402 m2 0.2226 0.793936 0.00506059 0.351194 0
1231122 1725 m2 0.24795 0.0295731 -0.848447 0 -0.422589
1231122 1351 m2 0.695 0.528252 0.0167434 0.196664 0
1231122 1564 m2 0.389 -0.0186856 0.887734 0 0.337396
1231122 1878 m2 0.0354 0.0955724 -0.342699 -0.0513085 0
1231122 2022 m2 0.0984 -0.482831 0.00947541 -0.767487 0
1231122 2213 m2 0.1869 -0.53096 0.0447202 -0.133479 0
1231122 2296 m2 0.16935 -0.511295 0.0318118 -0.16449 0
1231122 2206 m2 0.2223 -0.514269 -0.034379 -0.103695 0
1231122 2482 m2 0.1044 -0.267862 0.0248269 -0.379146 0
1231122 2580 m2 0.177 -0.522603 -0.0690506 -0.102396 0
