seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231200 659266 m2 0.012 -0.00102154 0.500676 0 -0.0804969
1231200 262976 m2 0.11185 0.067431 0.743659 0.0310253 0
1231200 501835 m2 0.05435 -0.0248797 0.579491 0.00991666 0
1231200 516925 m2 0.1059 -0.158376 0.619139 -0.0701893 0
1231200 504273 m2 0.0423 0.0734945 0.415541 0.042346 0
1231200 373416 m2 0.02365 0.0609233 0.521434 0 0.0617076
1231200 97319 m2 0.0833 0.0165953 0.709822 0 -0.000588623
1231200 253694 m2 0.07175 0.0901343 0.695594 0 0.0227876
1231200 651536 m2 0.0337 -0.0672807 0.607202 0.000911716 0
1231200 573165 m2 0.02145 0.0909923 0.521161 0.0613658 0
1231200 198263 m2 0.09085 -0.121192 0.660491 -0.0516947 0
1231200 698831 m2 0.01425 -0.0389155 0.474037 0 0.0343459
1231200 54294 m2 0.0328 0.0899306 0.475849 0.017036 0
1231200 450788 m2 0.01655 -0.056613 0.528958 0.0950919 0
1231200 164088 m2 0.06165 -0.00615982 0.552355 -0.0463104 0
1231200 393071 m2 0.02695 0.0397254 0.285663 0.0364075 0
1231200 303149 m2 0.02975 0.0177573 0.563633 0 0.0233288
1231200 109244 m2 0.02335 -0.0938727 0.502757 -0.0499405 0
1231200 634747 m2 0.04345 0.121161 0.660892 0 -0.0435188
1231200 412566 m2 0.11285 0.0980237 0.733797 0.0575366 0
1231200 511738 m2 0.0502 0.0331337 0.591111 0.0287577 0
1231200 243806 m2 0.03345 -0.115929 0.498478 0 0.0120519
1231200 698827 m2 0.0277 0.0657307 0.527268 0.0426725 0
1231200 230731 m2 0.17495 0.168899 0.752097 0.05439 0
1231200 685852 m2 0.0292 0.128126 0.486758 0.0315601 0
1231200 700209 m2 0.0168 -0.0289036 0.510019 -0.0190016 0
1231200 365686 m2 0.14685 0.0822732 0.783505 0 0.0603831
1231200 516921 m2 0.03435 0.121021 0.562008 0.0797093 0
1231200 465798 m2 0.10445 0.213748 0.837747 0.0309908 0
1231200 287625 m2 0.04165 0.105525 0.718716 0 0.049222
1231200 581689 m2 0.0443 0.0470438 0.568844 0 0.00322093
1231200 516647 m2 0.05225 0.224296 0.612519 0.0427532 0
1231200 679252 m2 0.0279 0.214696 0.58548 0.063033 0
1231200 633916 m2 0.0552 0.0370841 0.655295 0 0.0522721
1231200 203791 m2 0.0159 0.124454 -0.095421 0 0.00827412
1231200 365121 m2 0.0991 0.0413305 0.852941 0 0.0341139
1231200 434159 m2 0.03055 0.0494255 0.624651 0 0.0602101
1231200 792749 m2 0.01105 -0.0135283 0.469052 0 -0.0457788
1231200 447743 m2 0.0468 0.114213 0.716908 0.00313091 0
1231200 155518 m2 0.13745 -0.0774383 0.809675 -0.0266204 0
1231200 250098 m2 0.04585 -0.00815184 0.674462 -0.0229199 0
1231200 406790 m2 0.07445 0.0654149 0.774178 0 0.0307524
1231200 468515 m2 0.03565 0.0282215 0.521365 0.0236207 0
1231200 306465 m2 0.02415 0.0469245 0.498772 0 0.0233141
1231200 737402 m2 0.0203 0.0277305 0.496732 -0.0607309 0
1231200 331650 m2 0.035 -0.0836009 0.522249 -0.0435108 0
1231200 582483 m2 0.02645 0.119074 0.531319 0.000922435 0
1231200 576120 m2 0.11305 -0.0703982 0.66609 0 -0.0496431
1231200 223729 m2 0.0241 -0.101483 0.396054 -0.0999601 0
1231200 363385 m2 0.0748 0.0425965 0.561453 0 0.0614554
1231200 331128 m2 0.18865 -0.000796977 0.889456 -0.0149988 0
1231200 254475 m2 0.02565 0.108356 0.711265 0 0.0426752
1231200 614967 m2 0.0214 0.262071 0.480754 0.0995641 0
1231200 303667 m2 0.0376 0.00278577 0.593689 -0.04859 0
1231200 188003 m2 0.0445 0.162776 0.617106 0.089908 0
1231200 716795 m2 0.0141 -0.0091064 0.485892 0.0130052 0
1231200 258085 m2 0.02015 0.00860995 0.667381 0 0.0308847
1231200 167733 m2 0.0128 0.00240521 0.552865 0 0.0844436
1231200 712987 m2 0.03715 0.0285662 0.659561 0 0.0712487
1231200 567937 m2 0.0724 0.14002 0.685347 0.0862491 0
1231200 176592 m2 0.02355 0.0650019 0.61462 0.0263259 0
1231200 718742 m2 0.0179 -0.110405 0.522699 -0.0151689 0
1231200 307555 m2 0.1667 0.0544814 0.644176 0.0227394 0
