seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231180 100 14.179 14.179 3.16192e-13 0 0.00646058 NAN -0.190311 NAN NAN
1231180 200 13.4414 13.4414 1.27898e-13 0 -0.00181951 NAN -0.0911801 NAN NAN
1231180 300 12.7188 12.7188 8.88178e-14 0 -0.0119047 NAN 0.312652 NAN NAN
1231180 400 11.9943 11.9943 -1.86517e-13 0 -0.00269766 NAN 0.059306 NAN NAN
1231180 500 11.3075 11.3075 4.583e-13 0 0.00438197 NAN -0.172035 NAN NAN
1231180 600 10.5931 10.5931 2.22045e-13 0 0.00370674 NAN -0.14761 NAN NAN
1231180 700 9.8966 9.8966 8.17124e-14 0 -0.00440981 NAN 0.101279 NAN NAN
1231180 800 9.22194 9.22194 -1.24345e-13 0 -0.00687984 NAN 0.0526092 NAN NAN
1231180 900 8.51255 8.51255 6.75016e-14 0 -0.0106214 NAN 0.399233 NAN NAN
1231180 1000 7.84922 7.84922 1.29674e-13 0 0.000401415 NAN 0.118525 NAN NAN
1231180 1100 7.1477 7.07517 0.0725237 0 0.00756486 NAN 0.706839 NAN 0.296708
1231180 1200 6.45243 6.17046 0.281978 0 0.0265616 NAN 0.932965 NAN 0.524086
1231180 1300 5.74207 5.24324 0.498825 0 0.0451023 NAN 0.963473 NAN 0.679069
1231180 1400 5.04077 4.29314 0.747627 0 0.0671314 NAN 0.965086 NAN 0.759151
1231180 1500 4.34648 3.45153 0.894951 0 0.101362 NAN 0.974584 NAN 0.817547
1231180 1600 3.66137 2.6572 1.00417 0 0.109314 NAN 0.984758 NAN 0.855653
1231180 1700 2.98796 1.98616 1.0018 0 0.133868 NAN 0.994139 NAN 0.884312
1231180 1800 2.29652 1.40813 0.888396 0 0.149165 NAN 0.991273 NAN 0.903343
1231180 1900 1.62899 0.91818 0.710809 0 0.156621 NAN 0.994946 NAN 0.917657
1231180 2000 0.953474 0.498327 0.455147 0 0.177667 NAN 0.99559 NAN 0.927144
1231180 2100 0.950887 0.496431 0.454456 0 0.181218 NAN 0.994479 NAN 0.922961
1231180 2200 0.954033 0.495933 0.4581 0 0.171843 NAN 0.995203 NAN 0.927291
1231180 2300 0.954756 0.493258 0.461498 0 0.171102 NAN 0.995328 NAN 0.927398
1231180 2400 0.95215 0.492413 0.459737 0 0.176501 NAN 0.995713 NAN 0.923497
1231180 2500 0.951083 0.500777 0.450305 0 0.191004 NAN 0.995002 NAN 0.92635
1231180 2600 0.95287 0.497105 0.455765 0 0.189299 NAN 0.994457 NAN 0.928623
1231180 2700 0.951553 0.496622 0.454931 0 0.181432 NAN 0.99486 NAN 0.925881
1231180 2800 0.951174 0.490497 0.460677 0 0.165715 NAN 0.995368 NAN 0.925585
1231180 2900 0.947775 0.495386 0.452389 0 0.178062 NAN 0.99439 NAN 0.925067
1231180 3000 0.949333 0.493267 0.456067 0 0.179138 NAN 0.994935 NAN 0.926088
