seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231204 154495 m2 0.0175797 0.0142932 0.0686043 0 0.0324128
1231204 730017 m2 0.0350598 0.424535 0.412658 0 0.00814292
1231204 342542 m2 0.090488 -0.314779 0.585302 -0.00850517 0
1231204 237649 m2 0.0246514 0.402144 -0.327654 -0.0426802 0
1231204 721459 m2 0.0210657 0.127086 0.470216 -0.0237672 0
1231204 11012 m2 0.184861 0.000277078 0.43646 -0.00606563 0
1231204 89035 m2 0.296016 -0.290682 0.750187 0 0.0444698
1231204 327237 m2 0.123855 0.518325 0.427715 0 0.065735
1231204 2769 m2 0.0536853 0.466086 0.243327 0.0628654 0
1231204 449316 m2 0.0323705 -0.237396 -0.1042 0 0.0366581
1231204 748743 m2 0.0175299 0.272674 0.43356 0 0.0501516
1231204 505249 m2 0.0677789 0.552272 0.029418 0 0.0467039
1231204 273070 m2 0.0880976 0.57233 -0.405393 0 -0.0276337
1231204 108222 m2 0.0156873 -0.0112717 0.0471043 -0.0606684 0
1231204 617498 m2 0.0165339 0.12521 -0.0272724 -0.0379565 0
1231204 147387 m2 0.0826693 0.624293 0.264244 0 0.0470948
1231204 746331 m2 0.0214641 -0.176892 0.342877 -0.0290748 0
1231204 496743 m2 0.123307 0.373834 0.276784 0.00136197 0
1231204 405572 m2 0.0163845 0.144187 -0.081194 0.00160865 0
1231204 259085 m2 0.0212151 0.0604975 0.389214 0.00146385 0
1231204 455590 m2 0.0155876 -0.0727698 0.259882 -0.0378674 0
1231204 112680 m2 0.0239542 -0.129898 0.301717 -0.00829231 0
1231204 385870 m2 0.0224104 0.37816 -0.0867644 0 0.00492683
1231204 619374 m2 0.0300299 0.0825976 0.332233 0 -0.00810036
1231204 610076 m2 0.0125 0.304815 0.0612189 -0.0295134 0
1231204 626817 m2 0.0214641 -0.059479 0.336303 0 0.0769637
1231204 327804 m2 0.114592 0.707297 0.259577 0 0.0599056
1231204 770911 m2 0.0198207 -0.046314 0.439774 -0.0129741 0
1231204 559645 m2 0.0253486 0.0402189 -0.00676832 0 -0.0392629
1231204 145367 m2 0.122759 0.749124 -0.132107 0 0.00924813
1231204 720893 m2 0.0135458 0.190154 0.321749 -0.000996167 0
1231204 638679 m2 0.014741 0.0488363 -0.048749 0 -0.00200892
1231204 672599 m2 0.0437251 -0.474453 0.399046 0 0.0499639
1231204 331827 m2 0.0194223 0.334877 0.36366 0 0.0189598
1231204 513827 m2 0.0640438 0.325792 0.462386 0.0280665 0
1231204 543815 m2 0.0162849 0.181892 0.150411 0 -0.0487845
1231204 356233 m2 0.118775 -0.251701 0.548628 0 0.0983675
1231204 408329 m2 0.0376992 0.317579 0.408662 -0.0436734 0
1231204 381350 m2 0.0353586 -0.128599 0.223128 0.0252553 0
1231204 39010 m2 0.106175 -0.193236 -0.285463 0 -0.00851972
1231204 9594 m2 0.0207669 -0.0557595 0.00118839 -0.0575323 0
1231204 744235 m2 0.0376992 0.416841 0.320587 0 0.0578147
1231204 604151 m2 0.0468127 -0.093347 0.297818 0 0.00313238
1231204 778521 m2 0.0253984 -0.0751244 0.46839 0 -0.0399292
1231204 206218 m2 0.0703685 0.336913 0.537519 -0.0200404 0
1231204 337803 m2 0.233566 -0.550631 0.553052 0 0.0221193
1231204 430813 m2 0.0336155 -0.503515 0.20191 -0.0793925 0
1231204 213145 m2 0.0458167 -0.445309 0.0820218 0 -0.0547385
1231204 715917 m2 0.013745 -0.278038 0.340771 0 0.100147
1231204 528847 m2 0.0106076 0.0556903 -0.0383027 -0.0423409 0
1231204 507215 m2 0.0196215 -0.0768145 -0.0106011 0 -0.054896
1231204 590153 m2 0.0107072 0.0569954 0.0876852 0 -2.90964e-05
1231204 612455 m2 0.1374 0.549425 0.531135 0 0.0373749
1231204 81373 m2 0.0641932 0.528724 0.378893 0.0186359 0
1231204 741499 m2 0.0111554 -0.396286 0.327744 -0.0103855 0
1231204 313152 m2 0.271863 0.740258 0.356718 0.0479355 0
1231204 417674 m2 0.0285359 0.364435 0.0966703 0 0.00365307
1231204 601664 m2 0.0274402 0.176233 0.388327 0 0.0508934
1231204 621000 m2 0.0539841 0.192774 0.454984 0.00775288 0
1231204 202360 m2 0.0998008 0.302179 0.22836 0.0492637 0
1231204 566937 m2 0.0166833 0.272623 -0.0467583 0 -0.0167039
1231204 227434 m2 0.210458 -0.614639 -0.453731 0 -0.0522667
1231204 56636 m2 0.0213645 0.377419 0.0854483 0.11404 0
1231204 702504 m2 0.0573705 -0.178805 0.30025 -0.0250173 0
1231204 542377 m2 0.0282371 -0.427996 0.368011 -0.130524 0
1231204 665415 m2 0.0123506 0.360982 0.344687 0 0.0160123
1231204 648427 m2 0.0660359 -0.49578 0.438019 0 -0.0346922
1231204 741208 m2 0.0233566 -0.170207 0.34156 0 0.00493331
1231204 508335 m2 0.0322709 -0.15853 0.0183539 -0.0664981 0
1231204 653108 m2 0.0613048 0.1459 0.509125 0.0324666 0
1231204 411343 m2 0.0322211 -0.196872 0.411559 0 0.0228975
1231204 775735 m2 0.0110558 0.278188 0.109602 0 0.0350612
1231204 414469 m2 0.0183267 0.0325715 -0.38221 0 -0.0150631
1231204 512169 m2 0.234512 0.174795 0.621999 0 -0.0112382
1231204 557758 m2 0.0174801 -0.123 -0.0976352 0 -0.0527013
1231204 664018 m2 0.0188247 0.146323 0.312141 0.071678 0
1231204 527999 m2 0.024751 -0.460496 0.269115 0 -0.0546298
1231204 451532 m2 0.0699203 -0.432403 0.16658 0 -0.00536944
1231204 536528 m2 0.0255976 -0.0833967 0.415991 0 0.0407628
1231204 546796 m2 0.156225 -0.540578 0.540442 0.000609701 0
1231204 292580 m2 0.0748008 0.432176 0.518737 0.0101676 0
1231204 736125 m2 0.0106076 0.127769 0.311282 0 0.0526096
1231204 483074 m2 0.0363048 -0.118561 -0.18694 0.0263246 0
1231204 699761 m2 0.0442729 -0.171219 0.362405 -0.0456795 0
1231204 557210 m2 0.027988 0.157872 -0.14221 0.0249604 0
1231204 697876 m2 0.0122012 0.0219327 0.126729 0 0.0875196
1231204 244704 m2 0.0455677 -0.421374 0.319421 0 0.0206577
1231204 259072 m2 0.151544 -0.48004 -0.261024 0 0.0469406
1231204 627632 m2 0.0123506 0.263091 0.360522 0 0.0662716
1231204 566127 m2 0.0326693 -0.368035 0.315584 0 -0.0545181
1231204 244702 m2 0.0333665 0.289239 0.229549 0 0.0711933
1231204 427287 m2 0.0589641 -0.443868 -0.220017 0 -5.36273e-05
1231204 431068 m2 0.0191733 0.0322335 -0.385724 -0.0091027 0
1231204 693055 m2 0.0186255 -0.212575 0.443165 0.029195 0
1231204 339480 m2 0.199054 0.0838248 -0.273397 -0.0109835 0
1231204 535715 m2 0.0408367 0.433431 0.0179592 0.0275115 0
1231204 115429 m2 0.0955677 -0.414676 -0.372447 -0.036343 0
1231204 635734 m2 0.0658367 0.497153 0.474944 -0.00527931 0
1231204 369624 m2 0.0401394 -0.310578 0.404704 0 -0.01227
1231204 499795 m2 0.0969622 0.360791 0.600689 0 0.0171746
1231204 697873 m2 0.0444721 0.144721 0.423745 0.0246714 0
1231204 164462 m2 0.0195219 0.134486 -0.0357621 0.00978614 0
1231204 345105 m2 0.190837 0.188921 -0.194145 0 0.00344418
1231204 346489 m2 0.0209163 0.0110269 -0.401383 0 0.0468406
1231204 715625 m2 0.012998 -0.055691 0.181267 0 -0.0366336
1231204 501671 m2 0.0746016 -0.575807 0.403182 0 0.0494224
1231204 747424 m2 0.0158865 0.309672 0.199815 -0.0197945 0
1231204 628677 m2 0.0299801 -0.162534 0.154261 0 0.0277678
1231204 373231 m2 0.153685 -0.519672 -0.399062 0 0.0221354
1231204 747701 m2 0.0206175 0.285932 -0.194875 0.0777721 0
1231204 758892 m2 0.0195219 -0.224808 0.397496 0.0484111 0
1231204 622601 m2 0.0218625 -0.163603 0.527798 -0.0180216 0
1231204 491673 m2 0.0418327 0.333304 0.389291 -0.00694022 0
1231204 280204 m2 0.210707 -0.324306 -0.534176 0.0235552 0
1231204 227170 m2 0.0797311 -0.395507 -0.40222 -0.028187 0
