seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231214 192228 m2 0.0202191 0.238404 0.613552 0.019215 -0.0140601
1231214 560322 m2 0.0469124 0.16781 -0.16002 0.0850162 0.0182292
1231214 253185 m2 0.0251494 0.0110111 0.543678 -0.00488611 0.0527422
1231214 690444 m2 0.0121514 -0.128855 0.47685 -0.124016 0.0589142
1231214 232126 m2 0.0116534 0.181131 0.577253 0.0732466 -0.0241838
1231214 712748 m2 0.0328187 0.0415599 0.646332 -0.0144295 0.033028
1231214 256004 m2 0.051245 -0.119574 0.662934 -0.00371229 -0.00151393
1231214 633324 m2 0.0264442 -0.0875659 0.422773 0.00400914 -0.0215994
1231214 594932 m2 0.0321215 -0.00439627 0.583126 0.00635296 0.00333688
1231214 204307 m2 0.0765936 0.0563483 0.661681 -0.0024915 -0.00860715
1231214 608232 m2 0.0618526 -0.133827 0.724752 -0.0601662 0.0104444
1231214 751075 m2 0.0136952 -0.0272066 0.52104 0.0110134 0.0197206
1231214 445222 m2 0.0914343 -0.0386575 0.738299 -0.00614268 0.0514965
1231214 746738 m2 0.0162351 -0.100424 0.50651 -0.0415301 -0.0312533
1231214 197414 m2 0.189343 0.00772332 0.86756 -0.00206142 -0.00426853
1231214 675609 m2 0.0332171 0.000837695 0.55999 0.0249083 0.0878595
1231214 330763 m2 0.0260956 -0.0757752 0.304121 -0.0172935 -0.0169679
1231214 104941 m2 0.0921813 -0.0115784 0.711599 -0.0329102 0.0387499
1231214 778867 m2 0.012749 -0.0567196 0.542525 -0.0281403 -0.0358862
1231214 728878 m2 0.0149402 -0.150875 0.261733 -0.0221283 -0.110644
1231214 718403 m2 0.0114542 -0.0367116 0.500852 -0.0118355 0.0128214
1231214 446086 m2 0.0333167 0.0693108 0.698418 0.0352701 -0.0151916
1231214 686762 m2 0.0101594 -0.135235 0.464902 -0.00217575 -0.0458897
1231214 611736 m2 0.100448 -0.0155192 0.35423 -0.0429784 -0.00840748
1231214 273883 m2 0.0716135 0.0479418 0.726332 0.0301979 0.0652503
1231214 16057 m2 0.102341 -0.0887361 0.693703 -0.00764287 0.0107206
1231214 301892 m2 0.0444721 -0.0748014 0.504833 -0.0632425 0.0226667
1231214 257610 m2 0.0765936 -0.0384583 0.730992 -0.0705623 0.0666305
1231214 221889 m2 0.0652888 0.0551857 0.589629 0.0604397 0.021291
1231214 322610 m2 0.139143 0.0514554 0.79398 0.0555444 0.00834806
1231214 267769 m2 0.0698207 -0.0548782 0.744649 0.0262239 -0.0159623
1231214 154651 m2 0.263496 0.0433278 0.893999 -0.0139033 0.0046197
1231214 73984 m2 0.0946215 -0.0152342 0.663698 -0.00776978 -0.019848
1231214 511525 m2 0.0329681 -0.217044 0.600545 -0.103327 0.0206586
1231214 357374 m2 0.0395418 0.0686074 0.705932 0.0278195 0.000843814
1231214 158233 m2 0.0722112 -0.138993 0.732174 -0.081939 0.0127281
1231214 602471 m2 0.064243 0.275434 0.626632 0.147398 0.0259592
1231214 692835 m2 0.0309761 -0.0814019 0.632598 -0.0516464 -0.00915019
1231214 69608 m2 0.0362052 -0.111854 0.0530455 0.018988 0.0109432
1231214 766586 m2 0.010508 0.14622 0.392836 0.0240766 0.0408875
1231214 338221 m2 0.0157371 -0.220302 0.564491 -0.0541901 0.0943852
1231214 761417 m2 0.0186255 0.304822 0.556081 0.122104 -0.0336644
1231214 786917 m2 0.014741 0.0101558 0.462522 0.087437 0.0138417
1231214 757229 m2 0.0231574 -0.0508512 0.349396 -0.0121193 0.0192002
1231214 504966 m2 0.0872012 0.00375599 0.69266 -0.0677343 0.0407394
1231214 665527 m2 0.0237052 -0.166729 0.420815 -0.0355841 -0.00517555
1231214 114666 m2 0.134562 -0.0151271 0.681485 0.0231794 0.0140469
1231214 684594 m2 0.0327689 0.170384 0.609304 0.0305465 0.0620599
