seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231111 1529 m2 0.286 0.00372009 0.799241 0 0.46487
1231111 1943 m2 0.04015 -0.0121252 0.0600792 0 0.143777
1231111 1646 m2 0.19935 -0.00187751 -0.697375 0 -0.711232
1231111 1928 m2 0.11315 -0.0708092 0.66199 -0.085609 0
1231111 1794 m2 0.43425 0.286253 0.70631 0.303932 0
1231111 1881 m2 0.10035 0.000809059 -0.292042 0 -0.596368
1231111 3118 m2 0.02445 -0.217203 0.358078 -0.401888 0
1231111 2128 m2 0.19935 -0.00187751 -0.697375 0 0.227349
1231111 2106 m2 0.0443 -0.202548 0.215071 -0.487986 0
1231111 2065 m2 0.17245 0.309511 -0.647501 0.597457 0
1231111 2571 m2 0.0363 -0.197752 0.0388583 -0.300697 0
1231111 2143 m2 0.1837 0.0322984 0.618657 0 -0.0333441
1231111 2151 m2 0.04835 -0.19061 0.131984 -0.509058 0
1231111 2144 m2 0.02425 -0.207045 -0.130897 -0.359642 0
1231111 2255 m2 0.1654 -0.110096 -0.602905 -0.313613 0
1231111 2230 m2 0.015 -0.0984965 -0.168744 0 -0.381502
1231111 2214 m2 0.1 0 0.17733 0 0.209531
1231111 2283 m2 0.07075 -0.0859511 -0.509073 -0.309139 0
1231111 2530 m2 0.01835 0.21714 -0.102728 0.95048 0
1231111 2367 m2 0.047 -0.175855 -0.0542415 -0.218281 0
1231111 2355 m2 0.0338 0.344811 0.508812 0.483343 0
1231111 2473 m2 0.1008 0.00242557 -0.293381 0 0.319337
1231111 2706 m2 0.07805 0.0710725 0.197442 0.05141 0
1231111 2513 m2 0.03775 -0.196661 0.310804 -0.272048 0
1231111 2819 m2 0.0765 0.0196137 -0.433609 0 0.148503
1231111 3031 m2 0.0401 -0.00543206 -0.173557 0 -0.155894
