seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231156 100 0.999876 0.999876 -3.75255e-14 0.00122844 0.00079861 -0.0149295 0.016743 NAN NAN
1231156 200 0.999903 0.999903 -2.9976e-15 -0.00092447 -0.000379113 -0.230304 -0.328261 NAN NAN
1231156 300 0.999946 0.999946 4.10783e-15 -4.73745e-05 -0.000751849 0.0343787 -0.145131 NAN NAN
1231156 400 0.999712 0.999712 -8.21565e-15 0.00174358 -0.00207414 0.167089 -0.0869914 NAN NAN
1231156 500 0.999859 0.999859 2.06501e-14 0.00166527 -0.00149302 -0.0956882 -0.0339654 NAN NAN
1231156 600 0.999838 0.999838 -2.22045e-15 0.00119142 0.000660318 0.140026 -0.221992 NAN NAN
1231156 700 0.999921 0.999921 -1.76525e-14 -3.43854e-05 -0.000291998 -0.0043782 -0.115933 NAN NAN
1231156 800 0.999988 0.999988 1.9984e-15 -0.000187899 -2.23911e-05 0.198502 0.149081 NAN NAN
1231156 900 0.999962 0.999962 -7.10543e-15 9.42367e-05 0.000278025 0.258716 -0.0291369 NAN NAN
1231156 1000 0.999951 0.999951 2.9976e-15 0.000273566 -0.000204941 0.0706127 0.0791462 NAN NAN
1231156 1100 0.998853 0.99885 3.11054e-06 -0.000100991 -0.000336267 -0.143646 0.144999 -0.0197187 0.0218086
1231156 1200 0.995464 0.995367 9.68977e-05 0.0012106 0.00124736 0.247289 0.276237 0.0543573 0.0590108
1231156 1300 0.98924 0.989221 1.86705e-05 0.000304396 -0.000450304 0.209254 -0.109117 0.0294624 -0.0157048
1231156 1400 0.979623 0.97961 1.28087e-05 0.000320796 -0.000393404 0.0352288 0.065736 0.00440582 0.00956191
1231156 1500 0.965578 0.964876 0.000702475 -0.00463151 -0.00104691 0.222265 0.486976 0.0708275 0.129987
1231156 1600 0.945752 0.945147 0.000605175 0.00164193 0.00228793 0.284133 0.0434578 0.0858437 0.0119597
1231156 1700 0.918023 0.911788 0.00623428 0.0264469 0.0301136 0.375719 0.0869819 0.189475 0.0443541
1231156 1800 0.884361 0.858203 0.0261575 0.088768 0.0718193 0.637845 -0.0379764 0.360318 -0.0208411
1231156 1900 0.839826 0.773028 0.0667977 0.175192 0.0904858 0.668385 -0.0714327 0.491248 -0.0489272
1231156 2000 0.826791 0.598707 0.228084 0.313777 0.175503 0.951534 0.707003 0.758156 0.601381
1231156 2100 0.843108 0.576212 0.266896 0.283965 0.0533222 0.959796 0.857139 0.766468 0.764189
1231156 2200 0.849042 0.570856 0.278185 0.260958 0.0673624 0.963836 0.85062 0.777281 0.76854
1231156 2300 0.850063 0.565415 0.284648 0.250843 0.0591121 0.976875 0.862515 0.780021 0.776674
1231156 2400 0.854252 0.557717 0.296535 0.232821 0.0835896 0.98627 0.89765 0.787944 0.801944
1231156 2500 0.854378 0.553873 0.300505 0.230655 0.0942102 0.985597 0.894321 0.791451 0.806921
1231156 2600 0.857576 0.551962 0.305614 0.230723 0.103497 0.982406 0.894977 0.800285 0.808512
1231156 2700 0.857245 0.556385 0.300859 0.22722 0.0964638 0.985996 0.896455 0.794665 0.807988
1231156 2800 0.85784 0.556675 0.301165 0.218817 0.0942828 0.982549 0.891798 0.795789 0.806236
1231156 2900 0.855759 0.556978 0.298781 0.224003 0.102938 0.983557 0.882674 0.79283 0.795558
1231156 3000 0.854389 0.561699 0.292689 0.241162 0.0836037 0.98254 0.881052 0.786645 0.789657
