seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231182 188481 m2 0.0231 -0.133855 0.469114 0 0.0138921
1231182 287327 m2 0.01285 -0.109771 0.40496 0 0.049567
1231182 315908 m2 0.02285 0.359789 0.427951 0 0.0264521
1231182 408522 m2 0.0579 0.172413 0.65503 0 0.0494157
1231182 786760 m2 0.0225 -0.0904292 0.340793 0 -0.0489779
1231182 467380 m2 0.0136 -0.0546513 -0.373624 0 -0.0187339
1231182 397032 m2 0.03745 -0.146224 -0.384891 0 -0.00740792
1231182 379983 m2 0.06245 0.207937 0.332125 0 0.000426055
1231182 724161 m2 0.0182 0.190859 0.288929 0 0.0208012
1231182 171449 m2 0.0319 0.276528 0.443045 0 0.015973
1231182 684522 m2 0.0212 -0.107574 0.324146 0 -0.00218389
1231182 488091 m2 0.13005 0.113276 0.596974 0 0.0172112
1231182 267271 m2 0.0222 -0.0393672 -0.102404 0 0.0311809
1231182 641400 m2 0.0138 0.229824 0.308787 0 -0.00941298
1231182 414302 m2 0.0481 0.251917 0.512369 0 0.0646427
1231182 333496 m2 0.0271 -0.153333 0.368029 0 0.0164562
1231182 683137 m2 0.0204 0.140996 0.449494 0 -0.0204117
1231182 220741 m2 0.1883 -0.0996204 0.00548794 0 0.0301558
1231182 633035 m2 0.01255 0.293705 0.325614 0 0.0436775
1231182 460421 m2 0.0239 -0.111176 0.429267 0 -0.00191397
1231182 151620 m2 0.03615 0.384583 0.494918 0 0.056556
1231182 664141 m2 0.022 -0.0285502 0.111479 0 0.0301202
1231182 272249 m2 0.1962 -0.180624 0.305394 0 0.0339631
1231182 168969 m2 0.06285 -0.0917916 0.609397 0 0.0162172
1231182 6218 m2 0.0267 -0.0402616 0.120951 0 -0.0102317
1231182 716307 m2 0.0175 0.164393 0.468123 0 0.0252802
1231182 685598 m2 0.0334 -0.0322954 0.483353 0 0.0414584
1231182 302585 m2 0.02295 -0.270319 0.293969 0 0.012489
1231182 221305 m2 0.11295 0.121218 0.66652 0 0.0261702
1231182 135284 m2 0.0554 0.0893297 -0.510142 0 -0.0020307
1231182 656717 m2 0.0213 0.227761 0.423042 0 -0.0423181
1231182 162383 m2 0.07645 -0.242623 0.0751364 0 0.0155412
1231182 521413 m2 0.06155 -0.0601751 0.445682 0 0.0433963
1231182 734758 m2 0.0203 -0.122133 0.37233 0 0.0421032
1231182 578889 m2 0.01005 0.0362085 0.260598 0 0.0288599
1231182 443 m2 0.1174 -0.182589 0.545619 0 0.0351156
1231182 681192 m2 0.02835 -0.270873 0.327922 0 0.0394028
1231182 431951 m2 0.0297 0.36222 0.204688 0 0.0113613
1231182 285454 m2 0.04335 -0.0466859 0.507202 0 0.0231506
1231182 358348 m2 0.01105 0.235439 0.128033 0 0.000163381
1231182 588126 m2 0.0112 0.256917 0.167724 0 0.0369594
1231182 370881 m2 0.08075 0.000250064 0.558533 0 0.036567
1231182 212485 m2 0.12665 -0.0608605 0.533458 0 0.0354313
1231182 429721 m2 0.0446 -0.188045 0.413331 0 -0.0330994
1231182 519220 m2 0.0115 -0.033933 -0.101437 0 -0.00558203
1231182 570234 m2 0.0138 -0.0493454 0.424156 0 0.0364261
1231182 396163 m2 0.04575 -0.0442956 -0.356696 0 0.00667208
1231182 755627 m2 0.0123 -0.209682 0.231159 0 -0.0358839
1231182 570233 m2 0.01175 -0.0106859 0.408909 0 -0.00352782
1231182 283852 m2 0.10485 -0.168363 0.146168 0 0.0280677
1231182 273098 m2 0.17855 -0.0711834 0.647101 0 0.0643465
1231182 378907 m2 0.0667 0.0202965 0.508538 0 0.0291203
1231182 714419 m2 0.01265 0.222304 0.329953 0 -0.034077
1231182 145846 m2 0.06915 -0.10243 -0.318711 0 -0.000836475
1231182 277076 m2 0.06335 -0.129478 0.324338 0 0.0242496
1231182 756172 m2 0.01035 -0.182834 0.296374 0 0.0603436
