seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231124 2537 m2 0.0969622 -0.283513 -0.275466 -0.343233 0
1231124 1794 m2 0.0477092 -0.238508 0.565138 -0.126728 0
1231124 2414 m2 0.181424 0.0251253 0.845734 0 0.473203
1231124 2087 m2 0.538496 0.972533 0.036653 0.401142 0
1231124 2067 m2 0.0430777 0.378143 -0.089134 0.216293 0
1231124 2325 m2 0.0990538 0.0207174 -0.73883 0 -0.30497
1231124 2410 m2 0.0370518 -0.198486 0.218906 -0.324509 0
1231124 2202 m2 0.157171 -0.339859 0.0262395 -0.314182 0
1231124 2457 m2 0.0670319 -0.0447643 -0.712125 -0.101796 0
1231124 2405 m2 0.0853088 -0.0305863 -0.310047 0 -0.32894
1231124 2392 m2 0.0701195 -0.0922839 0.169064 -0.156229 0
