seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231150 1488 m2 0.1598 -0.0997208 0.474048 0.142132 0.445777
1231150 1540 m2 0.06665 -0.301869 0.228311 -0.742578 0.1672
1231150 1679 m2 0.48115 0.189375 -0.093172 0.117557 0.048373
1231150 1534 m2 0.52765 0.206893 0.773071 0.20134 0.43409
1231150 1812 m2 0.18305 -0.455979 0.249489 -0.630717 0.0897933
1231150 2198 m2 0.08795 -0.0484013 0.34542 -0.164143 -0.0688459
1231150 2447 m2 0.1177 -0.442037 -0.00201073 -0.459 0.148973
1231150 2111 m2 0.0344 0.497245 -0.475825 0.695434 -0.131726
1231150 2216 m2 0.0419 0.078682 -0.693525 -0.196933 -0.250827
1231150 2217 m2 0.0216 -0.291338 -0.399213 -0.263147 -0.371689
1231150 2731 m2 0.3399 0.207053 0.620233 0.0108425 -0.204747
1231150 2886 m2 0.20685 0.586677 0.40226 0.14833 0.0826002
