seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231121 100 0.999898 0.999898 -9.76996e-15 0.00107981 0.000117412 -0.0664825 0.103985 NAN NAN
1231121 200 0.999962 0.999962 -1.77636e-14 0.00139498 0 -0.16619 NAN NAN NAN
1231121 300 0.999962 0.999962 -6.55032e-15 -0.000288309 -4.89557e-05 -0.00491488 0.0500671 NAN NAN
1231121 400 0.999966 0.999966 9.76996e-15 0.000352596 2.45406e-05 -0.147478 -0.127093 NAN NAN
1231121 500 0.999895 0.999895 1.44329e-15 5.01315e-06 0.000384354 -0.0848319 0.0649415 NAN NAN
1231121 600 0.999819 0.999819 9.76996e-15 -0.00244752 0.000523252 -0.0873079 0.0290055 NAN NAN
1231121 700 0.999828 0.999828 8.43769e-15 -0.00112369 0.000381717 -0.0953793 -0.0329978 NAN NAN
1231121 800 0.999866 0.999866 1.73195e-14 -0.00158334 0.000267849 -0.0117365 -0.0487311 NAN NAN
1231121 900 0.999871 0.999871 7.77156e-16 -0.000937916 0.000221587 -0.0195893 0.00429729 NAN NAN
1231121 1000 0.999878 0.999878 -1.67644e-14 -0.00210859 -0.000109859 0.0026147 -0.19234 NAN NAN
1231121 1100 0.995533 0.995468 6.57992e-05 0.00183015 -0.000200618 0.111844 0.177285 0.0385305 0.0403462
1231121 1200 0.982515 0.981768 0.000746924 0.00180759 -0.00202379 0.118083 0.295667 0.0352152 0.138849
1231121 1300 0.960664 0.959302 0.00136201 0.00155174 -0.00246668 0.284605 0.290628 0.0911944 0.117279
1231121 1400 0.931845 0.924323 0.00752238 0.0061519 -0.0107298 0.335338 0.391398 0.176735 0.261769
1231121 1500 0.908905 0.862034 0.0468713 0.0121514 -0.0371261 0.431698 0.729526 0.286059 0.568417
1231121 1600 0.921076 0.79476 0.126315 0.0392758 -0.00546091 0.578643 0.944808 0.441619 0.860021
1231121 1700 0.907813 0.720246 0.187566 0.0803616 0.00408125 0.677733 0.957332 0.579691 0.915532
1231121 1800 0.91643 0.617669 0.298761 0.119637 0.0739783 0.846471 0.981055 0.740161 0.95632
1231121 1900 0.914915 0.496533 0.418382 0.054271 0.118402 0.932423 0.98075 0.850598 0.961114
1231121 2000 0.909289 0.35777 0.551519 0.0219412 0.149622 0.980542 0.979648 0.928521 0.96663
1231121 2100 0.920349 0.352945 0.567404 0.00734792 0.176301 0.986719 0.978028 0.936247 0.971323
1231121 2200 0.923894 0.354151 0.569743 0.0155549 0.170685 0.985924 0.976 0.937492 0.972435
1231121 2300 0.92656 0.350283 0.576277 -0.00944322 0.175708 0.992141 0.975362 0.942946 0.971884
1231121 2400 0.927752 0.349673 0.57808 -3.82369e-05 0.174618 0.991339 0.976239 0.943911 0.973925
1231121 2500 0.930828 0.351214 0.579614 0.00513082 0.173962 0.990412 0.976038 0.946557 0.973276
1231121 2600 0.929951 0.350961 0.57899 -0.00512801 0.173114 0.992251 0.975884 0.945217 0.973789
1231121 2700 0.929208 0.35253 0.576678 0.00119767 0.171623 0.992011 0.976781 0.943171 0.974444
1231121 2800 0.928511 0.351421 0.57709 -0.0133145 0.17707 0.991277 0.977314 0.943401 0.975031
1231121 2900 0.931316 0.350131 0.581185 -0.0082469 0.176361 0.990862 0.976026 0.94704 0.974179
1231121 3000 0.934326 0.348957 0.585369 -0.00120942 0.169097 0.989666 0.978059 0.948372 0.976042
