seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231131 1777 m2 0.35755 0.0290272 0.840306 0 0.229392
1231131 1878 m2 0.0534 -0.333842 0.0965015 -0.558739 0
1231131 1773 m2 0.1138 0.400476 -0.484841 0.220036 0
1231131 1886 m2 0.3425 0.0752249 0.815106 0 0.160466
1231131 1849 m2 0.21715 0.679467 0.314732 0.42783 0
1231131 1724 m2 0.1236 -0.466987 -0.443439 -0.546766 0
1231131 1884 m2 0.01645 -0.231788 0.0124207 -0.681142 0
1231131 1846 m2 0.0893 -0.404136 0.39518 -0.433593 0
1231131 2008 m2 0.08085 0.41267 -0.432712 0.132593 0
1231131 2592 m2 0.05215 0.170445 0.0332407 0 0.0986076
1231131 2761 m2 0.01235 -0.210705 0.106369 0 0.00464946
1231131 2174 m2 0.14785 0.334453 -0.647312 0 -0.370871
1231131 2149 m2 0.0768 -0.397133 -0.504936 0 -0.425984
1231131 2654 m2 0.0442 -0.302906 -0.38919 0.343544 0
