seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231205 100 0.99937 0.99937 -3.88578e-15 0.00055349 4.60827e-05 0.279886 0.311603 NAN NAN
1231205 200 0.998634 0.998634 2.70894e-14 -3.5601e-05 0.00305257 0.479443 0.270826 NAN NAN
1231205 300 0.997934 0.997934 -3.77476e-15 -0.01323 0.0327882 0.0968235 -0.568614 NAN NAN
1231205 400 0.997481 0.997481 -2.498e-14 -0.0227839 0.0100303 0.065923 -0.224455 NAN NAN
1231205 500 0.997071 0.997071 -7.27196e-14 -0.00966468 0.00372526 -0.147828 0.032873 NAN NAN
1231205 600 0.996002 0.996002 1.31006e-14 -0.0205029 -0.0230415 -0.107588 0.314191 NAN NAN
1231205 700 0.994801 0.994801 -2.03171e-14 -0.0382307 -0.022333 0.195062 0.238104 NAN NAN
1231205 800 0.993801 0.993801 1.77636e-14 -0.0616096 -0.0284332 0.113453 0.231734 NAN NAN
1231205 900 0.993698 0.993698 -3.30846e-14 -0.0411121 0.00260953 0.246468 -0.231582 NAN NAN
1231205 1000 0.992392 0.992392 -4.00791e-14 -0.0628215 0.00337006 0.195198 -0.210918 NAN NAN
1231205 1100 0.991786 0.99095 0.000836141 -0.0501758 0.0108517 0.426756 -0.0113254 0.182875 0.0322855
1231205 1200 0.989282 0.986719 0.00256317 -0.0345664 0.0281701 0.551446 0.0150007 0.261846 0.080627
1231205 1300 0.986222 0.975587 0.0106346 0.0144227 0.0497748 0.731072 0.454816 0.553499 0.221448
1231205 1400 0.984542 0.961069 0.0234725 0.0240587 0.0652275 0.880972 0.686494 0.717897 0.383775
1231205 1500 0.982941 0.940209 0.0427328 0.0240574 0.0700726 0.94299 0.879731 0.820226 0.559312
1231205 1600 0.978553 0.910329 0.0682234 0.0192384 0.070947 0.951507 0.910559 0.86583 0.645081
1231205 1700 0.975982 0.860017 0.115965 -0.0266739 0.0489238 0.961899 0.925785 0.894686 0.760762
1231205 1800 0.974744 0.788344 0.1864 0.0204382 0.0364017 0.981571 0.965223 0.922146 0.809379
1231205 1900 0.968692 0.691556 0.277136 -0.00338667 0.0681459 0.993422 0.949865 0.941066 0.831849
1231205 2000 0.955396 0.547026 0.40837 -0.00809469 0.0580822 0.993172 0.970597 0.952528 0.870125
1231205 2100 0.954864 0.546241 0.408623 0.00259961 0.0710258 0.992933 0.967925 0.95469 0.87234
1231205 2200 0.953272 0.546384 0.406887 0.00997801 0.0428099 0.989226 0.96783 0.955051 0.859512
1231205 2300 0.960656 0.538669 0.421986 0.00622516 0.0276011 0.994544 0.988766 0.958938 0.872622
1231205 2400 0.957329 0.543034 0.414295 0.00325053 0.051305 0.993943 0.978127 0.956902 0.866809
1231205 2500 0.956849 0.540886 0.415963 0.00659436 0.0310817 0.991935 0.977143 0.957666 0.873314
1231205 2600 0.955855 0.539589 0.416266 -0.0063974 0.0623206 0.992467 0.968773 0.957625 0.866698
1231205 2700 0.959289 0.537237 0.422052 -0.00128453 0.0516355 0.995049 0.974361 0.958302 0.853861
1231205 2800 0.955789 0.53944 0.41635 0.00426217 0.0456389 0.99315 0.963925 0.956845 0.861332
1231205 2900 0.956383 0.536871 0.419512 -0.0167467 0.0134356 0.991451 0.972755 0.956969 0.86591
1231205 3000 0.953694 0.536517 0.417177 0.00626736 0.0271532 0.990514 0.972897 0.957077 0.869121
