seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231158 100 0.999836 0.999836 -1.22125e-15 0.00133713 -0.00125152 -0.165245 -0.0805153 NAN NAN
1231158 200 0.999843 0.999843 -4.44089e-15 -0.00215798 0.00116399 0.160303 -0.0763348 NAN NAN
1231158 300 0.999959 0.999959 1.11022e-16 0.000516064 0.000529131 0.172366 -0.0743916 NAN NAN
1231158 400 0.999939 0.999939 -8.10463e-15 0.000158374 0.000667222 0.117519 0.0969681 NAN NAN
1231158 500 0.999944 0.999944 -1.06581e-14 -0.000440108 -0.000641503 0.123377 -0.103884 NAN NAN
1231158 600 1 1 0 0 0 NAN NAN NAN NAN
1231158 700 0.99995 0.99995 -1.55431e-15 -0.000306497 -0.00030885 0.0461274 -0.0395874 NAN NAN
1231158 800 0.999951 0.999951 -7.77156e-15 0.000312358 8.50026e-06 -0.235763 0.171137 NAN NAN
1231158 900 0.999824 0.999824 3.44169e-15 -0.000945613 0.000870524 0.00112296 0.0116176 NAN NAN
1231158 1000 0.99977 0.99977 -3.44169e-15 -0.00111692 -0.000466492 -0.0169335 0.0833883 NAN NAN
1231158 1100 0.998863 0.998853 9.74285e-06 0.000373651 0.00040166 0.189265 0.0589025 0.0278704 0.0139693
1231158 1200 0.995503 0.995511 -8.04698e-06 9.40378e-05 9.50469e-05 -0.112275 -0.180973 -0.0202775 -0.0217715
1231158 1300 0.989296 0.989298 -1.84095e-06 -8.22625e-06 0.000129419 -0.148608 0.0711353 -0.0164618 0.0069516
1231158 1400 0.979645 0.979662 -1.69184e-05 0.000129887 -0.000244035 -0.147698 -0.0325971 -0.0148844 -0.00788606
1231158 1500 0.965627 0.965595 3.25232e-05 0.000170808 0.000678396 0.173148 -0.0135994 0.0380165 -0.01416
1231158 1600 0.945443 0.945468 -2.56053e-05 0.000171065 -9.56471e-06 -0.166083 0.0213471 -0.0212159 0.00396034
1231158 1700 0.916524 0.914756 0.0017681 -0.00680296 -0.000260747 0.240408 -0.0224169 0.168301 -0.00639016
1231158 1800 0.873282 0.870836 0.00244593 -0.0069079 -0.00179222 0.23582 -0.0016306 0.17609 0.000478393
1231158 1900 0.804288 0.796411 0.00787691 -0.0129537 -0.00468289 0.264605 0.0177842 0.248217 0.0131895
1231158 2000 0.720467 0.622211 0.0982568 0.103017 0.0866211 0.634032 0.263637 0.549113 0.199262
1231158 2100 0.752993 0.591015 0.161977 0.115126 0.124379 0.787625 0.457077 0.659485 0.39266
1231158 2200 0.766335 0.574424 0.191911 0.139255 0.127335 0.831075 0.465413 0.714995 0.398816
1231158 2300 0.772634 0.574852 0.197782 0.136177 0.0590866 0.855896 0.539515 0.706916 0.43139
1231158 2400 0.825804 0.568325 0.257479 0.185623 0.0419594 0.887495 0.489651 0.805525 0.457766
1231158 2500 0.83415 0.56103 0.273119 0.223715 0.0677603 0.904035 0.492041 0.822213 0.481739
1231158 2600 0.843679 0.558697 0.284982 0.224913 0.00515671 0.89798 0.563742 0.835624 0.568178
1231158 2700 0.842518 0.559592 0.282926 0.223901 0.00116903 0.893907 0.583424 0.832226 0.588937
1231158 2800 0.850158 0.558192 0.291966 0.231693 -0.00203902 0.907688 0.583962 0.845851 0.595515
1231158 2900 0.855703 0.550987 0.304716 0.239104 0.0158336 0.912182 0.61936 0.865772 0.637938
1231158 3000 0.858597 0.548775 0.309822 0.250831 0.0138587 0.923787 0.61618 0.876437 0.634799
