seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231176 100 14.1978 14.1978 6.62581e-13 0 -0.00160827 NAN 0.129882 NAN NAN
1231176 200 13.4521 13.4521 4.61853e-14 0 -0.00724249 NAN 0.196849 NAN NAN
1231176 300 12.7376 12.7376 4.86722e-13 0 -0.00260722 NAN 0.0103717 NAN NAN
1231176 400 12.0119 12.0119 -1.84741e-13 0 0.000556359 NAN 0.134109 NAN NAN
1231176 500 11.3287 11.3287 -3.39284e-13 0 -0.00208857 NAN 0.119419 NAN NAN
1231176 600 10.6289 10.6289 2.14939e-13 0 -0.000696277 NAN 0.174899 NAN NAN
1231176 700 9.9418 9.9418 -2.2915e-13 0 0.00161427 NAN 0.097055 NAN NAN
1231176 800 9.24335 9.24335 -7.81597e-14 0 0.000531567 NAN -0.010765 NAN NAN
1231176 900 8.52579 8.52579 -2.11386e-13 0 -0.00816204 NAN 0.00981998 NAN NAN
1231176 1000 7.8425 7.8425 2.31815e-13 0 -0.00371694 NAN -0.225292 NAN NAN
1231176 1100 7.15245 7.08295 0.0694954 0 0.00871552 NAN 0.83361 NAN 0.398929
1231176 1200 6.44627 6.17942 0.266852 0 0.0293038 NAN 0.946244 NAN 0.669317
1231176 1300 5.76012 5.22843 0.531699 0 0.0449939 NAN 0.9792 NAN 0.817856
1231176 1400 5.05561 4.27225 0.783356 0 0.0706637 NAN 0.987307 NAN 0.874415
1231176 1500 4.37039 3.40789 0.962494 0 0.0830423 NAN 0.992608 NAN 0.913024
1231176 1600 3.67217 2.62317 1.04901 0 0.104215 NAN 0.994832 NAN 0.929882
1231176 1700 2.99044 1.96751 1.02293 0 0.120448 NAN 0.995601 NAN 0.943836
1231176 1800 2.31082 1.39592 0.914904 0 0.135628 NAN 0.996803 NAN 0.95482
1231176 1900 1.63574 0.913387 0.722354 0 0.161494 NAN 0.997225 NAN 0.963204
1231176 2000 0.959833 0.499988 0.459844 0 0.17714 NAN 0.99827 NAN 0.967802
1231176 2100 0.959522 0.494197 0.465325 0 0.169721 NAN 0.997676 NAN 0.968677
1231176 2200 0.96037 0.495592 0.464778 0 0.179108 NAN 0.998264 NAN 0.968937
1231176 2300 0.958678 0.494266 0.464412 0 0.170637 NAN 0.997427 NAN 0.967961
1231176 2400 0.959158 0.49289 0.466268 0 0.17769 NAN 0.998377 NAN 0.968571
1231176 2500 0.959238 0.494424 0.464815 0 0.17446 NAN 0.998097 NAN 0.968252
1231176 2600 0.957331 0.492507 0.464824 0 0.16868 NAN 0.998052 NAN 0.967484
1231176 2700 0.957772 0.491473 0.466299 0 0.175999 NAN 0.997053 NAN 0.967945
1231176 2800 0.957696 0.492965 0.46473 0 0.177601 NAN 0.997764 NAN 0.967493
1231176 2900 0.958406 0.49361 0.464795 0 0.180363 NAN 0.998576 NAN 0.967912
1231176 3000 0.958414 0.493153 0.46526 0 0.172898 NAN 0.997812 NAN 0.968102
