seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231107 100 14.2995 14.2995 -8.98837e-13 0 8.20776e-05 NAN 0.00456606 NAN NAN
1231107 200 13.5961 13.5961 -2.45315e-12 0 -0.000216108 NAN -0.128967 NAN NAN
1231107 300 12.8978 12.8978 2.51532e-12 0 -1.53409e-06 NAN -0.188128 NAN NAN
1231107 400 12.1999 12.1999 1.91669e-12 0 -7.06553e-05 NAN -0.0779364 NAN NAN
1231107 500 11.498 11.498 3.55271e-15 0 -9.54642e-05 NAN -0.108628 NAN NAN
1231107 600 10.7982 10.7982 -1.70175e-12 0 0.000511682 NAN 0.129565 NAN NAN
1231107 700 10.0995 10.0995 -1.36602e-12 0 -2.15845e-05 NAN 0.142351 NAN NAN
1231107 800 9.3981 9.3981 1.15286e-12 0 -0.000255407 NAN -0.0733041 NAN NAN
1231107 900 8.69923 8.69923 1.52234e-12 0 0.0001309 NAN 0.081357 NAN NAN
1231107 1000 7.99923 7.99923 4.44089e-15 0 -0.000134622 NAN 0.0331858 NAN NAN
1231107 1100 7.2466 7.24649 0.000105558 0 -2.84334e-06 NAN 0.191846 NAN 0.0217427
1231107 1200 6.42393 6.40053 0.023408 0 0.00716034 NAN 0.320436 NAN 0.214965
1231107 1300 5.65551 5.48147 0.174039 0 0.0425346 NAN 0.731956 NAN 0.536985
1231107 1400 4.99202 4.48838 0.503642 0 0.101481 NAN 0.923129 NAN 0.795032
1231107 1500 4.31268 3.57179 0.740893 0 0.119657 NAN 0.953564 NAN 0.868264
1231107 1600 3.65008 2.65065 0.99943 0 0.124645 NAN 0.985416 NAN 0.915505
1231107 1700 2.98279 1.95853 1.02426 0 0.12165 NAN 0.98766 NAN 0.94228
1231107 1800 2.32022 1.39202 0.928204 0 0.131761 NAN 0.992579 NAN 0.960709
1231107 1900 1.63936 0.924754 0.714607 0 0.150212 NAN 0.992302 NAN 0.964665
1231107 2000 0.961134 0.508135 0.452999 0 0.152258 NAN 0.99207 NAN 0.969813
1231107 2100 0.965579 0.499329 0.46625 0 0.176814 NAN 0.996065 NAN 0.972544
1231107 2200 0.966704 0.497895 0.468809 0 0.171451 NAN 0.995016 NAN 0.973839
1231107 2300 0.967232 0.49664 0.470592 0 0.177966 NAN 0.995896 NAN 0.974286
1231107 2400 0.966411 0.497928 0.468483 0 0.182136 NAN 0.995731 NAN 0.9734
1231107 2500 0.967268 0.496165 0.471104 0 0.180188 NAN 0.996101 NAN 0.974407
1231107 2600 0.967019 0.495996 0.471023 0 0.185021 NAN 0.995552 NAN 0.974301
1231107 2700 0.96823 0.497769 0.470461 0 0.182114 NAN 0.996606 NAN 0.97492
1231107 2800 0.967925 0.497382 0.470543 0 0.174124 NAN 0.995901 NAN 0.974813
1231107 2900 0.966817 0.496817 0.47 0 0.175155 NAN 0.995943 NAN 0.973914
1231107 3000 0.968179 0.498998 0.469181 0 0.177953 NAN 0.995783 NAN 0.974777
