seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231149 1863 m2 0.130677 -0.118497 0.542955 0.215624 0.433944
1231149 1757 m2 0.150847 0.471062 -0.523936 0.573614 -0.227838
1231149 1834 m2 0.120468 -0.531645 -0.470366 -0.259983 -0.350331
1231149 1989 m2 0.0183765 -0.373089 0.227855 -0.29038 0.683044
1231149 1824 m2 0.355179 0.594354 0.376294 0.319991 0.219662
1231149 1941 m2 0.13252 -0.169581 0.218751 0.0101581 0.271923
1231149 2135 m2 0.0561753 -0.464403 0.250717 -0.716546 -0.110969
1231149 2426 m2 0.0662849 -0.224284 0.399376 -0.0250423 0.225179
1231149 2559 m2 0.0111056 -0.129787 0.22715 0.1735 0.175459
1231149 2930 m2 0.169323 0.492018 0.0815095 0.272842 -0.0288496
