seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231116 604 m2 0.41405 0.594965 -0.0780037 0.165803 0
1231116 1580 m2 0.47005 0.00503294 0.925405 0 0.270328
1231116 2318 m2 0.02 0.215631 0.104662 0.299353 0
1231116 1467 m2 0.34405 -0.0124057 -0.886346 0 -0.0997486
1231116 2185 m2 0.08145 0.497538 -0.274576 0.55923 0
1231116 1725 m2 0.16585 -0.601727 0.358328 -0.507819 0
1231116 1870 m2 0.19375 -0.0106394 -0.792786 0 -0.254028
1231116 1897 m2 0.29965 0.000931751 0.76104 0 0.0923925
1231116 1905 m2 0.1247 -0.472946 -0.443661 -0.53776 0
1231116 2328 m2 0.06915 0.390464 0.351923 0.220001 0
1231116 2210 m2 0.12445 0.530878 0.347321 0.0640025 0
1231116 2788 m2 0.02245 0.226594 -0.348966 0.0936529 0
