seed mutID muttype p cor_sal cor_temp mutSalEffect mutTempEffect
1231151 1379 m2 0.21415 0.217547 -0.722458 0.0226279 -0.407076
1231151 1558 m2 0.1684 -0.0893245 0.0329705 -0.0877988 0.0438364
1231151 1452 m2 0.0834 -0.313647 0.33245 -0.1123 0.563651
1231151 1500 m2 0.07805 -0.305419 0.34201 -0.412441 0.291156
1231151 1586 m2 0.0503 -0.229859 0.0635877 -0.205949 0.213399
1231151 1584 m2 0.3766 0.464487 0.54723 0.158791 0.207553
1231151 1801 m2 0.09335 -0.406361 -0.235266 -0.19117 -0.118754
1231151 1880 m2 0.18485 -0.145727 -0.684922 -0.0741968 -0.0219601
1231151 1917 m2 0.2175 0.779897 -0.07684 0.380516 -0.16087
1231151 1930 m2 0.0591 -0.326902 0.2851 -0.398985 -0.282086
1231151 1949 m2 0.194 0.364862 0.593399 0.0740367 0.265294
1231151 1983 m2 0.10445 -0.401518 -0.24484 -0.352092 -0.264477
1231151 2139 m2 0.10695 -0.270876 -0.412335 -0.138148 0.056181
1231151 2213 m2 0.04565 -0.21462 0.34173 -0.0613908 0.130538
1231151 2086 m2 0.1239 0.386003 -0.502123 0.23858 0.219276
