seed gen sympatric allopatric local_adapt mean_phen0 mean_phen1 cor_sal_popmean cor_temp_popeman cor_sal_ind cor_temp_ind
1231103 100 14.2992 14.2992 -8.06466e-13 0 0.000108648 NAN 0.141228 NAN NAN
1231103 200 13.5998 13.5998 -2.58105e-12 0 -2.12119e-05 NAN 0.0885802 NAN NAN
1231103 300 12.9 12.9 2.3892e-12 0 0 NAN NAN NAN NAN
1231103 400 12.1996 12.1996 2.05524e-12 0 4.7355e-05 NAN -0.165606 NAN NAN
1231103 500 11.4998 11.4998 -4.44089e-14 0 -2.59068e-05 NAN -0.103985 NAN NAN
1231103 600 10.7986 10.7986 -1.81188e-12 0 9.14075e-05 NAN -0.0385584 NAN NAN
1231103 700 10.0997 10.0997 -1.26477e-12 0 -3.50894e-05 NAN 0.038008 NAN NAN
1231103 800 9.39907 9.39907 1.01252e-12 0 0.000236633 NAN 0.0995379 NAN NAN
1231103 900 8.69925 8.69925 1.41576e-12 0 4.69779e-05 NAN 0.025095 NAN NAN
1231103 1000 7.9992 7.9992 8.26006e-14 0 0.000176422 NAN -0.0326615 NAN NAN
1231103 1100 7.24604 7.24599 4.26055e-05 0 8.28059e-05 NAN 0.0716239 NAN 0.0129867
1231103 1200 6.4111 6.40984 0.00125719 0 -0.000277378 NAN 0.31241 NAN 0.0623524
1231103 1300 5.53196 5.5256 0.00636673 0 0.000576802 NAN 0.1413 NAN 0.0824488
1231103 1400 4.73433 4.58652 0.147814 0 0.0260877 NAN 0.424505 NAN 0.410207
1231103 1500 4.0705 3.5971 0.473398 0 0.0939976 NAN 0.713268 NAN 0.626483
1231103 1600 3.57251 2.74455 0.827955 0 0.138878 NAN 0.920518 NAN 0.869867
1231103 1700 2.90737 2.04072 0.866651 0 0.114203 NAN 0.932967 NAN 0.896217
1231103 1800 2.24781 1.43106 0.816755 0 0.129236 NAN 0.952802 NAN 0.920611
1231103 1900 1.59017 0.935903 0.65427 0 0.184661 NAN 0.966319 NAN 0.928662
1231103 2000 0.925373 0.513486 0.411887 0 0.211934 NAN 0.969963 NAN 0.939683
1231103 2100 0.928405 0.503597 0.424807 0 0.224718 NAN 0.967728 NAN 0.94375
1231103 2200 0.925222 0.503039 0.422182 0 0.24131 NAN 0.965807 NAN 0.939022
1231103 2300 0.926101 0.503601 0.4225 0 0.23823 NAN 0.964937 NAN 0.941192
1231103 2400 0.929822 0.501747 0.428075 0 0.229083 NAN 0.967953 NAN 0.940512
1231103 2500 0.936337 0.501233 0.435104 0 0.211983 NAN 0.970128 NAN 0.947423
1231103 2600 0.937504 0.502419 0.435085 0 0.210751 NAN 0.970088 NAN 0.9471
1231103 2700 0.942101 0.497723 0.444378 0 0.199499 NAN 0.971703 NAN 0.952544
1231103 2800 0.945438 0.496585 0.448853 0 0.20268 NAN 0.973646 NAN 0.954701
1231103 2900 0.947785 0.496466 0.451319 0 0.184384 NAN 0.974316 NAN 0.958284
1231103 3000 0.940842 0.496455 0.444387 0 0.180081 NAN 0.969076 NAN 0.954803
